Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-447.506588,,24.868244,25.000000,-1.317556,-1.317556,-13.175556,0.066600,IDM,Mainline
0.100000,-445.025761,,24.748296,25.000000,-1.199489,-1.199489,1.180663,0.133200,IDM,Mainline
0.200000,-442.556399,,24.638946,25.000000,-1.093498,-1.093498,1.059916,0.199800,IDM,Mainline
0.300000,-440.097495,,24.539136,25.000000,-0.998099,-0.998099,0.953989,0.266400,IDM,Mainline
0.400000,-437.648141,,24.447933,25.000000,-0.912033,-0.912033,0.860663,0.333000,IDM,Mainline
0.500000,-435.207519,,24.364510,25.000000,-0.834221,-0.834221,0.778112,0.399600,IDM,Mainline
0.600000,-432.774887,,24.288137,25.000000,-0.763738,-0.763738,0.704831,0.466200,IDM,Mainline
0.700000,-430.349572,,24.218159,25.000000,-0.699782,-0.699782,0.639566,0.532800,IDM,Mainline
0.800000,-427.930964,,24.153993,25.000000,-0.641655,-0.641655,0.581263,0.599400,IDM,Mainline
0.900000,-425.518509,,24.095118,25.000000,-0.588752,-0.588752,0.529038,0.666000,IDM,Mainline
1.000000,-423.111700,,24.041064,25.000000,-0.540538,-0.540538,0.482138,0.732600,IDM,Mainline
1.100000,-420.710076,,23.991410,25.000000,-0.496545,-0.496545,0.439923,0.799200,IDM,Mainline
1.200000,-418.313217,,23.945773,25.000000,-0.456361,-0.456361,0.401845,0.875284,IDM,Mainline
1.300000,-415.920738,,23.903812,25.000000,-0.419618,-0.419618,0.367430,0.961621,IDM,Mainline
1.400000,-413.532286,,23.865213,25.000000,-0.385991,-0.385991,0.336270,1.057306,IDM,Mainline
1.500000,-411.147541,,23.829694,25.000000,-0.355190,-0.355190,0.308011,1.161526,IDM,Mainline
1.600000,-408.766207,,23.796998,25.000000,-0.326955,-0.326955,0.282344,1.273547,IDM,Mainline
1.700000,-406.388012,,23.766893,25.000000,-0.301055,-0.301055,0.258998,1.392704,IDM,Mainline
1.800000,-404.012709,,23.739164,25.000000,-0.277282,-0.277282,0.237736,1.518393,IDM,Mainline
1.900000,-401.640070,,23.713620,25.000000,-0.255447,-0.255447,0.218349,1.650069,IDM,Mainline
2.000000,-399.269885,,23.690081,25.000000,-0.235382,-0.235382,0.200651,1.787233,IDM,Mainline
