Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-425.625000,,22.500000,25.000000,-5.000000,-5.000000,-10.000000,0.333000,IDM,Mainline
0.500000,-414.696757,,21.212972,25.000000,-2.574056,-2.574056,4.851889,0.666000,IDM,Mainline
1.000000,-404.247027,,20.585948,25.000000,-1.254048,-1.254048,2.640015,0.999000,IDM,Mainline
1.500000,-394.034217,,20.265290,25.000000,-0.641316,-0.641316,1.225464,1.332000,IDM,Mainline
2.000000,-383.941234,,20.106641,25.000000,-0.317299,-0.317299,0.648033,1.744141,IDM,Mainline
2.500000,-373.904744,,20.039321,25.000000,-0.134639,-0.134639,0.365320,2.375256,IDM,Mainline
3.000000,-363.888639,,20.025099,25.000000,-0.028444,-0.028444,0.212391,3.134324,IDM,Mainline
3.500000,-353.871840,,20.042098,25.000000,0.033997,0.033997,0.124882,3.970650,IDM,Mainline
4.000000,-343.841967,,20.077390,25.000000,0.070584,0.070584,0.073174,4.855633,IDM,Mainline
4.500000,-333.791820,,20.123200,25.000000,0.091619,0.091619,0.042069,5.770924,IDM,Mainline
5.000000,-323.717318,,20.174807,25.000000,0.103214,0.103214,0.023190,6.704829,IDM,Mainline
