Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-283.760245,,24.961898,25.000000,-0.381017,-0.381017,-3.810174,IDM,Mainline
0.100000,-281.265821,,24.926568,25.000000,-0.353304,-0.353304,0.277130,IDM,Mainline
0.200000,-278.774803,,24.893799,25.000000,-0.327689,-0.327689,0.256155,IDM,Mainline
0.300000,-276.286943,,24.863399,25.000000,-0.304003,-0.304003,0.236860,IDM,Mainline
0.400000,-273.802014,,24.835189,25.000000,-0.282093,-0.282093,0.219096,IDM,Mainline
0.500000,-271.319804,,24.809007,25.000000,-0.261820,-0.261820,0.202731,IDM,Mainline
0.600000,-268.840118,,24.784702,25.000000,-0.243056,-0.243056,0.187645,IDM,Mainline
0.700000,-266.362777,,24.762133,25.000000,-0.225683,-0.225683,0.173731,IDM,Mainline
0.800000,-263.887611,,24.741174,25.000000,-0.209594,-0.209594,0.160889,IDM,Mainline
0.900000,-261.414467,,24.721705,25.000000,-0.194690,-0.194690,0.149032,IDM,Mainline
1.000000,-258.943201,,24.703617,25.000000,-0.180883,-0.180883,0.138079,IDM,Mainline
1.100000,-256.473680,,24.686808,25.000000,-0.168087,-0.168087,0.127956,IDM,Mainline
1.200000,-254.005780,,24.671185,25.000000,-0.156227,-0.156227,0.118597,IDM,Mainline
1.300000,-251.539388,,24.656662,25.000000,-0.145233,-0.145233,0.109941,IDM,Mainline
1.400000,-249.074397,,24.643158,25.000000,-0.135040,-0.135040,0.101932,IDM,Mainline
1.500000,-246.610709,,24.630599,25.000000,-0.125588,-0.125588,0.094519,IDM,Mainline
1.600000,-244.148233,,24.618917,25.000000,-0.116822,-0.116822,0.087657,IDM,Mainline
1.700000,-241.686885,,24.608048,25.000000,-0.108692,-0.108692,0.081301,IDM,Mainline
1.800000,-239.226586,,24.597933,25.000000,-0.101151,-0.101151,0.075414,IDM,Mainline
1.900000,-236.767263,,24.588517,25.000000,-0.094155,-0.094155,0.069960,IDM,Mainline
2.000000,-234.308850,,24.579751,25.000000,-0.087664,-0.087664,0.064905,IDM,Mainline
2.100000,-231.851283,,24.571587,25.000000,-0.081642,-0.081642,0.060220,IDM,Mainline
2.200000,-229.394505,,24.563981,25.000000,-0.076055,-0.076055,0.055876,IDM,Mainline
2.300000,-226.938461,,24.556894,25.000000,-0.070870,-0.070870,0.051849,IDM,Mainline
2.400000,-224.483102,,24.550288,25.000000,-0.066058,-0.066058,0.048114,IDM,Mainline
2.500000,-222.028381,,24.544129,25.000000,-0.061593,-0.061593,0.044650,IDM,Mainline
2.600000,-219.574255,,24.538384,25.000000,-0.057450,-0.057450,0.041436,IDM,Mainline
2.700000,-217.120685,,24.533024,25.000000,-0.053604,-0.053604,0.038455,IDM,Mainline
2.800000,-214.667633,,24.528020,25.000000,-0.050035,-0.050035,0.035689,IDM,Mainline
2.900000,-212.215064,,24.523348,25.000000,-0.046723,-0.046723,0.033123,IDM,Mainline
3.000000,-209.762948,,24.518983,25.000000,-0.043649,-0.043649,0.030741,IDM,Mainline
3.100000,-207.311253,,24.514903,25.000000,-0.040796,-0.040796,0.028531,IDM,Mainline
3.200000,-204.859954,,24.511088,25.000000,-0.038148,-0.038148,0.026480,IDM,Mainline
3.300000,-202.409023,,24.507519,25.000000,-0.035690,-0.035690,0.024576,IDM,Mainline
3.400000,-199.958439,,24.504179,25.000000,-0.033409,-0.033409,0.022809,IDM,Mainline
3.500000,-197.508177,,24.501049,25.000000,-0.031293,-0.031293,0.021169,IDM,Mainline
3.600000,-195.058219,,24.498116,25.000000,-0.029328,-0.029328,0.019646,IDM,Mainline
3.700000,-192.608545,,24.495366,25.000000,-0.027505,-0.027505,0.018233,IDM,Mainline
3.800000,-190.159137,,24.492785,25.000000,-0.025813,-0.025813,0.016921,IDM,Mainline
3.900000,-187.709980,,24.490361,25.000000,-0.024242,-0.024242,0.015703,IDM,Mainline
4.000000,-185.261058,,24.488082,25.000000,-0.022785,-0.022785,0.014572,IDM,Mainline
4.100000,-182.812357,,24.485939,25.000000,-0.021433,-0.021433,0.013522,IDM,Mainline
4.200000,-180.363864,,24.483921,25.000000,-0.020178,-0.020178,0.012548,IDM,Mainline
4.300000,-177.915567,,24.482020,25.000000,-0.019014,-0.019014,0.011643,IDM,Mainline
4.400000,-175.467455,,24.480226,25.000000,-0.017934,-0.017934,0.010803,IDM,Mainline
4.500000,-173.019517,,24.478533,25.000000,-0.016931,-0.016931,0.010024,IDM,Mainline
4.600000,-170.571743,,24.476933,25.000000,-0.016001,-0.016001,0.009300,IDM,Mainline
4.700000,-168.124126,,24.475419,25.000000,-0.015138,-0.015138,0.008628,IDM,Mainline
4.800000,-165.676655,,24.473985,25.000000,-0.014338,-0.014338,0.008004,IDM,Mainline
4.900000,-163.229325,,24.472626,25.000000,-0.013595,-0.013595,0.007425,IDM,Mainline
5.000000,-160.782127,,24.471335,25.000000,-0.012907,-0.012907,0.006888,IDM,Mainline
5.100000,-158.335055,,24.470108,25.000000,-0.012268,-0.012268,0.006389,IDM,Mainline
5.200000,-155.888102,,24.468941,25.000000,-0.011675,-0.011675,0.005926,IDM,Mainline
5.300000,-153.441264,,24.467828,25.000000,-0.011125,-0.011125,0.005497,IDM,Mainline
5.400000,-150.994534,,24.466767,25.000000,-0.010616,-0.010616,0.005098,IDM,Mainline
5.500000,-148.547908,,24.465752,25.000000,-0.010143,-0.010143,0.004728,IDM,Mainline
5.600000,-146.101381,,24.464782,25.000000,-0.009704,-0.009704,0.004384,IDM,Mainline
5.700000,-143.654950,,24.463852,25.000000,-0.009298,-0.009298,0.004065,IDM,Mainline
5.800000,-141.208609,,24.462960,25.000000,-0.008921,-0.008921,0.003770,IDM,Mainline
5.900000,-138.762356,,24.462103,25.000000,-0.008571,-0.008571,0.003495,IDM,Mainline
6.000000,-136.316187,,24.461278,25.000000,-0.008247,-0.008247,0.003240,IDM,Mainline
6.100000,-133.870099,,24.460484,25.000000,-0.007947,-0.007947,0.003004,IDM,Mainline
6.200000,-131.424089,,24.459717,25.000000,-0.007669,-0.007669,0.002785,IDM,Mainline
6.300000,-128.978154,,24.458976,25.000000,-0.007410,-0.007410,0.002581,IDM,Mainline
6.400000,-126.532292,,24.458259,25.000000,-0.007171,-0.007171,0.002392,IDM,Mainline
6.500000,-124.086501,,24.457564,25.000000,-0.006949,-0.006949,0.002217,IDM,Mainline
6.600000,-121.640779,,24.456889,25.000000,-0.006744,-0.006744,0.002055,IDM,Mainline
6.700000,-119.195122,,24.456234,25.000000,-0.006554,-0.006554,0.001904,IDM,Mainline
6.800000,-116.749531,,24.455596,25.000000,-0.006377,-0.006377,0.001764,IDM,Mainline
6.900000,-114.304002,,24.454975,25.000000,-0.006214,-0.006214,0.001635,IDM,Mainline
7.000000,-111.858535,,24.454369,25.000000,-0.006062,-0.006062,0.001514,IDM,Mainline
7.100000,-109.413128,,24.453776,25.000000,-0.005922,-0.005922,0.001403,IDM,Mainline
7.200000,-106.967779,,24.453197,25.000000,-0.005792,-0.005792,0.001299,IDM,Mainline
7.300000,-104.522488,,24.452630,25.000000,-0.005672,-0.005672,0.001204,IDM,Mainline
7.400000,-102.077253,,24.452074,25.000000,-0.005560,-0.005560,0.001115,IDM,Mainline
7.500000,-99.632073,,24.451528,25.000000,-0.005457,-0.005457,0.001032,IDM,Mainline
7.600000,-97.186947,,24.450992,25.000000,-0.005361,-0.005361,0.000956,IDM,Mainline
7.700000,-94.741874,,24.450465,25.000000,-0.005273,-0.005273,0.000885,IDM,Mainline
7.800000,-92.296853,,24.449946,25.000000,-0.005191,-0.005191,0.000819,IDM,Mainline
7.900000,-89.851884,,24.449434,25.000000,-0.005115,-0.005115,0.000758,IDM,Mainline
8.000000,-87.406966,,24.448930,25.000000,-0.005045,-0.005045,0.000702,IDM,Mainline
8.100000,-84.962098,,24.448432,25.000000,-0.004980,-0.004980,0.000649,IDM,Mainline
8.200000,-82.517279,,24.447940,25.000000,-0.004920,-0.004920,0.000601,IDM,Mainline
8.300000,-80.072510,,24.447453,25.000000,-0.004864,-0.004864,0.000556,IDM,Mainline
8.400000,-77.627788,,24.446972,25.000000,-0.004813,-0.004813,0.000514,IDM,Mainline
8.500000,-75.183115,,24.446495,25.000000,-0.004765,-0.004765,0.000476,IDM,Mainline
8.600000,-72.738489,,24.446023,25.000000,-0.004721,-0.004721,0.000440,IDM,Mainline
8.700000,-70.293910,,24.445555,25.000000,-0.004681,-0.004681,0.000407,IDM,Mainline
8.800000,-67.849378,,24.445091,25.000000,-0.004643,-0.004643,0.000376,IDM,Mainline
8.900000,-65.404892,,24.444630,25.000000,-0.004608,-0.004608,0.000348,IDM,Mainline
9.000000,-62.960452,,24.444172,25.000000,-0.004576,-0.004576,0.000321,IDM,Mainline
9.100000,-60.516057,,24.443718,25.000000,-0.004547,-0.004547,0.000297,IDM,Mainline
9.200000,-58.071708,,24.443266,25.000000,-0.004519,-0.004519,0.000274,IDM,Mainline
9.300000,-55.627404,,24.442816,25.000000,-0.004494,-0.004494,0.000253,IDM,Mainline
9.400000,-53.183145,,24.442369,25.000000,-0.004471,-0.004471,0.000234,IDM,Mainline
9.500000,-50.738930,,24.441924,25.000000,-0.004449,-0.004449,0.000216,IDM,Mainline
9.600000,-48.294760,,24.441482,25.000000,-0.004429,-0.004429,0.000199,IDM,Mainline
9.700000,-45.850634,,24.441040,25.000000,-0.004411,-0.004411,0.000184,IDM,Mainline
9.800000,-43.406552,,24.440601,25.000000,-0.004394,-0.004394,0.000170,IDM,Mainline
9.900000,-40.962513,,24.440163,25.000000,-0.004378,-0.004378,0.000156,IDM,Mainline
10.000000,-38.518519,,24.439727,25.000000,-0.004364,-0.004364,0.000144,IDM,Mainline
10.100000,-36.074568,,24.439292,25.000000,-0.004350,-0.004350,0.000133,IDM,Mainline
10.200000,-33.630660,,24.438858,25.000000,-0.004338,-0.004338,0.000122,IDM,Mainline
10.300000,-31.186796,,24.438425,25.000000,-0.004327,-0.004327,0.000113,IDM,Mainline
10.400000,-28.742975,,24.437994,25.000000,-0.004316,-0.004316,0.000104,IDM,Mainline
10.500000,-26.299197,,24.437563,25.000000,-0.004307,-0.004307,0.000096,IDM,Mainline
10.600000,-23.855463,,24.437133,25.000000,-0.004298,-0.004298,0.000088,IDM,Mainline
10.700000,-21.411771,,24.436704,25.000000,-0.004290,-0.004290,0.000081,IDM,Mainline
10.800000,-18.968122,,24.436276,25.000000,-0.004283,-0.004283,0.000074,IDM,Mainline
10.900000,-16.524515,,24.435849,25.000000,-0.004276,-0.004276,0.000068,IDM,Mainline
11.000000,-14.080952,,24.435422,25.000000,-0.004269,-0.004269,0.000063,IDM,Mainline
11.100000,-11.637431,,24.434995,25.000000,-0.004264,-0.004264,0.000057,IDM,Mainline
11.200000,-9.193953,,24.434569,25.000000,-0.004258,-0.004258,0.000053,IDM,Mainline
11.300000,-6.750517,,24.434144,25.000000,-0.004254,-0.004254,0.000048,IDM,Mainline
11.400000,-4.307124,,24.433719,25.000000,-0.004249,-0.004249,0.000044,IDM,Mainline
11.500000,-1.863773,,24.433295,25.000000,-0.004245,-0.004245,0.000040,IDM,Mainline
11.600000,0.579535,,24.432870,25.000000,-0.004241,-0.004241,0.000037,IDM,Mainline
11.700000,3.022801,,24.432447,25.000000,-0.004238,-0.004238,0.000034,IDM,Mainline
11.800000,5.466024,,24.432023,25.000000,-0.004235,-0.004235,0.000031,IDM,Mainline
11.900000,7.909205,,24.431600,25.000000,-0.004232,-0.004232,0.000028,IDM,Mainline
12.000000,10.352344,,24.431177,25.000000,-0.004230,-0.004230,0.000026,IDM,Mainline
12.100000,12.795441,,24.430754,25.000000,-0.004227,-0.004227,0.000023,IDM,Mainline
12.200000,15.238495,,24.430332,25.000000,-0.004225,-0.004225,0.000021,IDM,Mainline
12.300000,17.681507,,24.429909,25.000000,-0.004223,-0.004223,0.000019,IDM,Mainline
12.400000,20.124477,,24.429487,25.000000,-0.004222,-0.004222,0.000017,IDM,Mainline
12.500000,22.567405,,24.429065,25.000000,-0.004220,-0.004220,0.000016,IDM,Mainline
12.600000,25.010290,,24.428643,25.000000,-0.004219,-0.004219,0.000014,IDM,Mainline
12.700000,27.453133,,24.428222,25.000000,-0.004217,-0.004217,0.000013,IDM,Mainline
12.800000,29.895934,,24.427800,25.000000,-0.004216,-0.004216,0.000011,IDM,Mainline
12.900000,32.338693,,24.427378,25.000000,-0.004215,-0.004215,0.000010,IDM,Mainline
13.000000,34.781410,,24.426957,25.000000,-0.004214,-0.004214,0.000009,IDM,Mainline
13.100000,37.224085,,24.426536,25.000000,-0.004213,-0.004213,0.000008,IDM,Mainline
13.200000,39.666717,,24.426114,25.000000,-0.004213,-0.004213,0.000007,IDM,Mainline
13.300000,42.109308,,24.425693,25.000000,-0.004212,-0.004212,0.000006,IDM,Mainline
13.400000,44.551856,,24.425272,25.000000,-0.004212,-0.004212,0.000005,IDM,Mainline
13.500000,46.994362,,24.424851,25.000000,-0.004211,-0.004211,0.000005,IDM,Mainline
13.600000,49.436826,,24.424430,25.000000,-0.004211,-0.004211,0.000004,IDM,Mainline
13.700000,51.879248,,24.424009,25.000000,-0.004210,-0.004210,0.000004,IDM,Mainline
13.800000,54.321628,,24.423588,25.000000,-0.004210,-0.004210,0.000003,IDM,Mainline
13.900000,56.763966,,24.423167,25.000000,-0.004210,-0.004210,0.000003,IDM,Mainline
14.000000,59.206261,,24.422746,25.000000,-0.004210,-0.004210,0.000002,IDM,Mainline
14.100000,61.648515,,24.422325,25.000000,-0.004209,-0.004209,0.000002,IDM,Mainline
14.200000,64.090726,,24.421904,25.000000,-0.004209,-0.004209,0.000001,IDM,Mainline
14.300000,66.532896,,24.421483,25.000000,-0.004209,-0.004209,0.000001,IDM,Mainline
14.400000,68.975023,,24.421062,25.000000,-0.004209,-0.004209,0.000001,IDM,Mainline
14.500000,71.417108,,24.420641,25.000000,-0.004209,-0.004209,0.000000,IDM,Mainline
