Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,275.059402,,24.880629,25.000000,-1.193708,-1.193708,-11.937079,IDM,Mainline
0.100000,277.542106,,24.773454,25.000000,-1.071753,-1.071753,1.219552,IDM,Mainline
0.200000,280.014633,,24.677070,25.000000,-0.963838,-0.963838,1.079143,IDM,Mainline
0.300000,282.477999,,24.590266,25.000000,-0.868036,-0.868036,0.958022,IDM,Mainline
0.400000,284.933112,,24.511993,25.000000,-0.782739,-0.782739,0.852975,IDM,Mainline
0.500000,287.380779,,24.441333,25.000000,-0.706596,-0.706596,0.761427,IDM,Mainline
0.600000,289.821720,,24.377486,25.000000,-0.638466,-0.638466,0.681295,IDM,Mainline
0.700000,292.256581,,24.319749,25.000000,-0.577379,-0.577379,0.610878,IDM,Mainline
0.800000,294.685944,,24.267498,25.000000,-0.522501,-0.522501,0.548777,IDM,Mainline
0.900000,297.110328,,24.220187,25.000000,-0.473118,-0.473118,0.493831,IDM,Mainline
1.000000,299.530204,,24.177326,25.000000,-0.428610,-0.428610,0.445074,IDM,Mainline
1.100000,301.945994,,24.138481,25.000000,-0.388441,-0.388441,0.401692,IDM,Mainline
1.200000,304.358081,,24.103267,25.000000,-0.352141,-0.352141,0.362998,IDM,Mainline
1.300000,306.766812,,24.071337,25.000000,-0.319300,-0.319300,0.328410,IDM,Mainline
1.400000,309.172497,,24.042382,25.000000,-0.289558,-0.289558,0.297428,IDM,Mainline
1.500000,311.575423,,24.016122,25.000000,-0.262595,-0.262595,0.269625,IDM,Mainline
1.600000,313.975844,,23.992309,25.000000,-0.238132,-0.238132,0.244633,IDM,Mainline
1.700000,316.373995,,23.970717,25.000000,-0.215919,-0.215919,0.222133,IDM,Mainline
1.800000,318.770089,,23.951144,25.000000,-0.195734,-0.195734,0.201848,IDM,Mainline
1.900000,321.164316,,23.933406,25.000000,-0.177380,-0.177380,0.183535,IDM,Mainline
2.000000,323.556853,,23.917337,25.000000,-0.160682,-0.160682,0.166983,IDM,Mainline
2.100000,325.947859,,23.902789,25.000000,-0.145481,-0.145481,0.152007,IDM,Mainline
2.200000,328.337480,,23.889626,25.000000,-0.131637,-0.131637,0.138443,IDM,Mainline
2.300000,330.725848,,23.877723,25.000000,-0.119022,-0.119022,0.126146,IDM,Mainline
2.400000,333.113082,,23.866971,25.000000,-0.107523,-0.107523,0.114989,IDM,Mainline
2.500000,335.499294,,23.857267,25.000000,-0.097038,-0.097038,0.104858,IDM,Mainline
2.600000,337.884584,,23.848520,25.000000,-0.087472,-0.087472,0.095652,IDM,Mainline
2.700000,340.269042,,23.840645,25.000000,-0.078744,-0.078744,0.087281,IDM,Mainline
2.800000,342.652753,,23.833568,25.000000,-0.070778,-0.070778,0.079664,IDM,Mainline
2.900000,345.035792,,23.827217,25.000000,-0.063505,-0.063505,0.072730,IDM,Mainline
3.000000,347.418229,,23.821531,25.000000,-0.056863,-0.056863,0.066415,IDM,Mainline
3.100000,349.800128,,23.816451,25.000000,-0.050798,-0.050798,0.060659,IDM,Mainline
3.200000,352.181547,,23.811925,25.000000,-0.045256,-0.045256,0.055412,IDM,Mainline
3.300000,354.562539,,23.807906,25.000000,-0.040194,-0.040194,0.050627,IDM,Mainline
3.400000,356.943151,,23.804349,25.000000,-0.035568,-0.035568,0.046260,IDM,Mainline
3.500000,359.323430,,23.801215,25.000000,-0.031340,-0.031340,0.042275,IDM,Mainline
3.600000,361.703414,,23.798468,25.000000,-0.027477,-0.027477,0.038636,IDM,Mainline
3.700000,364.083141,,23.796073,25.000000,-0.023945,-0.023945,0.035313,IDM,Mainline
3.800000,366.462645,,23.794001,25.000000,-0.020718,-0.020718,0.032277,IDM,Mainline
3.900000,368.841956,,23.792225,25.000000,-0.017767,-0.017767,0.029503,IDM,Mainline
4.000000,371.221103,,23.790718,25.000000,-0.015071,-0.015071,0.026967,IDM,Mainline
4.100000,373.600112,,23.789457,25.000000,-0.012606,-0.012606,0.024649,IDM,Mainline
4.200000,375.979006,,23.788422,25.000000,-0.010353,-0.010353,0.022529,IDM,Mainline
4.300000,378.357806,,23.787592,25.000000,-0.008294,-0.008294,0.020590,IDM,Mainline
4.400000,380.736534,,23.786951,25.000000,-0.006412,-0.006412,0.018817,IDM,Mainline
4.500000,383.115205,,23.786482,25.000000,-0.004693,-0.004693,0.017194,IDM,Mainline
4.600000,385.493838,,23.786170,25.000000,-0.003122,-0.003122,0.015710,IDM,Mainline
4.700000,387.872446,,23.786001,25.000000,-0.001687,-0.001687,0.014351,IDM,Mainline
4.800000,390.251045,,23.785963,25.000000,-0.000376,-0.000376,0.013107,IDM,Mainline
4.900000,392.629645,,23.786046,25.000000,0.000821,0.000821,0.011969,IDM,Mainline
5.000000,395.008259,,23.786237,25.000000,0.001914,0.001914,0.010927,IDM,Mainline
5.100000,397.386897,,23.786528,25.000000,0.002911,0.002911,0.009972,IDM,Mainline
5.200000,399.765569,,23.786910,25.000000,0.003821,0.003821,0.009099,IDM,Mainline
5.300000,402.144284,,23.787375,25.000000,0.004650,0.004650,0.008298,IDM,Mainline
5.400000,404.523048,,23.787916,25.000000,0.005407,0.005407,0.007566,IDM,Mainline
5.500000,406.901870,,23.788525,25.000000,0.006096,0.006096,0.006894,IDM,Mainline
5.600000,409.280756,,23.789198,25.000000,0.006724,0.006724,0.006280,IDM,Mainline
5.700000,411.659713,,23.789928,25.000000,0.007296,0.007296,0.005717,IDM,Mainline
5.800000,414.038744,,23.790709,25.000000,0.007816,0.007816,0.005201,IDM,Mainline
5.900000,416.417857,,23.791538,25.000000,0.008289,0.008289,0.004728,IDM,Mainline
6.000000,418.797054,,23.792410,25.000000,0.008719,0.008719,0.004295,IDM,Mainline
6.100000,421.176341,,23.793321,25.000000,0.009108,0.009108,0.003899,IDM,Mainline
6.200000,423.555720,,23.794267,25.000000,0.009462,0.009462,0.003535,IDM,Mainline
6.300000,425.935196,,23.795245,25.000000,0.009782,0.009782,0.003203,IDM,Mainline
6.400000,428.314771,,23.796252,25.000000,0.010072,0.010072,0.002898,IDM,Mainline
6.500000,430.694447,,23.797286,25.000000,0.010334,0.010334,0.002618,IDM,Mainline
6.600000,433.074229,,23.798343,25.000000,0.010570,0.010570,0.002362,IDM,Mainline
6.700000,435.454117,,23.799421,25.000000,0.010783,0.010783,0.002128,IDM,Mainline
