Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-507.879632,,24.946532,25.000000,-0.534679,-0.534679,-5.346787,IDM,Mainline
0.100000,-505.387423,,24.897647,25.000000,-0.488856,-0.488856,0.458224,IDM,Mainline
0.200000,-502.899894,,24.852925,25.000000,-0.447214,-0.447214,0.416427,IDM,Mainline
0.300000,-500.416649,,24.811992,25.000000,-0.409328,-0.409328,0.378857,IDM,Mainline
0.400000,-497.937323,,24.774510,25.000000,-0.374826,-0.374826,0.345022,IDM,Mainline
0.500000,-495.461589,,24.740172,25.000000,-0.343376,-0.343376,0.314495,IDM,Mainline
0.600000,-492.989146,,24.708704,25.000000,-0.314685,-0.314685,0.286908,IDM,Mainline
0.700000,-490.519718,,24.679855,25.000000,-0.288491,-0.288491,0.261941,IDM,Mainline
0.800000,-488.053055,,24.653399,25.000000,-0.264560,-0.264560,0.239312,IDM,Mainline
0.900000,-485.588929,,24.629130,25.000000,-0.242682,-0.242682,0.218778,IDM,Mainline
1.000000,-483.127129,,24.606863,25.000000,-0.222670,-0.222670,0.200123,IDM,Mainline
1.100000,-480.667464,,24.586428,25.000000,-0.204354,-0.204354,0.183156,IDM,Mainline
1.200000,-478.209759,,24.567670,25.000000,-0.187583,-0.187583,0.167710,IDM,Mainline
1.300000,-475.753854,,24.550448,25.000000,-0.172220,-0.172220,0.153635,IDM,Mainline
1.400000,-473.299600,,24.534634,25.000000,-0.158140,-0.158140,0.140800,IDM,Mainline
1.500000,-470.846862,,24.520111,25.000000,-0.145231,-0.145231,0.129086,IDM,Mainline
1.600000,-468.395518,,24.506771,25.000000,-0.133392,-0.133392,0.118388,IDM,Mainline
1.700000,-465.945454,,24.494518,25.000000,-0.122531,-0.122531,0.108611,IDM,Mainline
1.800000,-463.496565,,24.483262,25.000000,-0.112564,-0.112564,0.099671,IDM,Mainline
1.900000,-461.048756,,24.472920,25.000000,-0.103415,-0.103415,0.091491,IDM,Mainline
2.000000,-458.601939,,24.463419,25.000000,-0.095015,-0.095015,0.084003,IDM,Mainline
2.100000,-456.156033,,24.454689,25.000000,-0.087300,-0.087300,0.077146,IDM,Mainline
2.200000,-453.710966,,24.446667,25.000000,-0.080214,-0.080214,0.070864,IDM,Mainline
2.300000,-451.266667,,24.439297,25.000000,-0.073703,-0.073703,0.065105,IDM,Mainline
2.400000,-448.823076,,24.432525,25.000000,-0.067721,-0.067721,0.059826,IDM,Mainline
2.500000,-446.380135,,24.426303,25.000000,-0.062222,-0.062222,0.054983,IDM,Mainline
2.600000,-443.937790,,24.420586,25.000000,-0.057168,-0.057168,0.050540,IDM,Mainline
2.700000,-441.495994,,24.415334,25.000000,-0.052522,-0.052522,0.046462,IDM,Mainline
2.800000,-439.054702,,24.410509,25.000000,-0.048250,-0.048250,0.042719,IDM,Mainline
2.900000,-436.613873,,24.406076,25.000000,-0.044322,-0.044322,0.039282,IDM,Mainline
3.000000,-434.173469,,24.402006,25.000000,-0.040709,-0.040709,0.036126,IDM,Mainline
3.100000,-431.733455,,24.398267,25.000000,-0.037387,-0.037387,0.033226,IDM,Mainline
3.200000,-429.293800,,24.394834,25.000000,-0.034331,-0.034331,0.030562,IDM,Mainline
3.300000,-426.854475,,24.391682,25.000000,-0.031519,-0.031519,0.028114,IDM,Mainline
3.400000,-424.415451,,24.388789,25.000000,-0.028933,-0.028933,0.025864,IDM,Mainline
3.500000,-421.976705,,24.386133,25.000000,-0.026553,-0.026553,0.023796,IDM,Mainline
3.600000,-419.538213,,24.383697,25.000000,-0.024364,-0.024364,0.021895,IDM,Mainline
3.700000,-417.099955,,24.381462,25.000000,-0.022349,-0.022349,0.020147,IDM,Mainline
3.800000,-414.661912,,24.379413,25.000000,-0.020495,-0.020495,0.018539,IDM,Mainline
3.900000,-412.224064,,24.377534,25.000000,-0.018789,-0.018789,0.017061,IDM,Mainline
4.000000,-409.786397,,24.375812,25.000000,-0.017219,-0.017219,0.015701,IDM,Mainline
4.100000,-407.348895,,24.374234,25.000000,-0.015774,-0.015774,0.014450,IDM,Mainline
4.200000,-404.911544,,24.372790,25.000000,-0.014444,-0.014444,0.013300,IDM,Mainline
4.300000,-402.474331,,24.371468,25.000000,-0.013220,-0.013220,0.012241,IDM,Mainline
4.400000,-400.037244,,24.370259,25.000000,-0.012093,-0.012093,0.011267,IDM,Mainline
4.500000,-397.600274,,24.369153,25.000000,-0.011056,-0.011056,0.010371,IDM,Mainline
4.600000,-395.163409,,24.368143,25.000000,-0.010101,-0.010101,0.009546,IDM,Mainline
4.700000,-392.726641,,24.367221,25.000000,-0.009222,-0.009222,0.008787,IDM,Mainline
4.800000,-390.289961,,24.366380,25.000000,-0.008414,-0.008414,0.008089,IDM,Mainline
4.900000,-387.853361,,24.365613,25.000000,-0.007669,-0.007669,0.007446,IDM,Mainline
5.000000,-385.416835,,24.364914,25.000000,-0.006983,-0.006983,0.006855,IDM,Mainline
5.100000,-382.980375,,24.364279,25.000000,-0.006352,-0.006352,0.006310,IDM,Mainline
5.200000,-380.543976,,24.363702,25.000000,-0.005771,-0.005771,0.005809,IDM,Mainline
5.300000,-378.107632,,24.363178,25.000000,-0.005237,-0.005237,0.005348,IDM,Mainline
5.400000,-375.671338,,24.362704,25.000000,-0.004744,-0.004744,0.004923,IDM,Mainline
5.500000,-373.235089,,24.362275,25.000000,-0.004291,-0.004291,0.004532,IDM,Mainline
5.600000,-370.798881,,24.361887,25.000000,-0.003874,-0.003874,0.004173,IDM,Mainline
5.700000,-368.362710,,24.361538,25.000000,-0.003490,-0.003490,0.003841,IDM,Mainline
5.800000,-365.926571,,24.361225,25.000000,-0.003136,-0.003136,0.003536,IDM,Mainline
5.900000,-363.490463,,24.360944,25.000000,-0.002810,-0.002810,0.003256,IDM,Mainline
6.000000,-361.054381,,24.360693,25.000000,-0.002511,-0.002511,0.002997,IDM,Mainline
6.100000,-358.618323,,24.360469,25.000000,-0.002235,-0.002235,0.002759,IDM,Mainline
6.200000,-356.182286,,24.360271,25.000000,-0.001981,-0.001981,0.002540,IDM,Mainline
6.300000,-353.746268,,24.360096,25.000000,-0.001747,-0.001747,0.002338,IDM,Mainline
6.400000,-351.310266,,24.359943,25.000000,-0.001532,-0.001532,0.002152,IDM,Mainline
6.500000,-348.874278,,24.359810,25.000000,-0.001334,-0.001334,0.001981,IDM,Mainline
