Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,343.862,,20,20,0,0,0,,Mainline
0.1,345.862,,20,20,0,0,0,,Mainline
0.2,347.862,,20,20,0,0,0,,Mainline
0.3,349.862,,20,20,0,0,0,,Mainline
0.4,351.862,,20,20,0,0,0,,Mainline
0.5,353.862,,20,20,0,0,0,,Mainline
0.6,355.862,,20,20,0,0,0,,Mainline
0.7,357.862,,20,20,0,0,0,,Mainline
0.8,359.862,,20,20,0,0,0,,Mainline
0.9,361.862,,20,20,0,0,0,,Mainline
1,363.862,,20,20,0,0,0,,Mainline
1.1,365.862,,20,20,0,0,0,,Mainline
1.2,367.862,,20,20,0,0,0,,Mainline
1.3,369.862,,20,20,0,0,0,,Mainline
1.4,371.862,,20,20,0,0,0,,Mainline
1.5,373.862,,20,20,0,0,0,,Mainline
1.6,375.862,,20,20,0,0,0,,Mainline
1.7,377.862,,20,20,0,0,0,,Mainline
1.8,379.862,,20,20,0,0,0,,Mainline
1.9,381.862,,20,20,0,0,0,,Mainline
2,383.862,,20,20,0,0,0,,Mainline
2.1,385.862,,20,20,0,0,0,,Mainline
2.2,387.862,,20,20,0,0,0,,Mainline
2.3,389.862,,20,20,0,0,0,,Mainline
2.4,391.862,,20,20,0,0,0,,Mainline
2.5,393.862,,20,20,0,0,0,,Mainline
2.6,395.862,,20,20,0,0,0,,Mainline
2.7,397.862,,20,20,0,0,0,,Mainline
2.8,399.862,,20,20,0,0,0,,Mainline
2.9,401.862,,20,20,0,0,0,,Mainline
3,403.862,,20,20,0,0,0,,Mainline
3.1,405.862,,20,20,0,0,0,,Mainline
3.2,407.862,,20,20,0,0,0,,Mainline
3.3,409.862,,20,20,0,0,0,,Mainline
3.4,411.862,,20,20,0,0,0,,Mainline
3.5,413.862,,20,20,0,0,0,,Mainline
3.6,415.862,,20,20,0,0,0,,Mainline
3.7,417.862,,20,20,0,0,0,,Mainline
3.8,419.862,,20,20,0,0,0,,Mainline
3.9,421.862,,20,20,0,0,0,,Mainline
4,423.862,,20,20,0,0,0,,Mainline
4.1,425.862,,20,20,0,0,0,,Mainline
4.2,427.862,,20,20,0,0,0,,Mainline
4.3,429.862,,20,20,0,0,0,,Mainline
4.4,431.862,,20,20,0,0,0,,Mainline
4.5,433.862,,20,20,0,0,0,,Mainline
4.6,435.862,,20,20,0,0,0,,Mainline
4.7,437.862,,20,20,0,0,0,,Mainline
4.8,439.862,,20,20,0,0,0,,Mainline
4.9,441.862,,20,20,0,0,0,,Mainline
5,443.862,,20,20,0,0,0,,Mainline
5.1,445.862,,20,20,0,0,0,,Mainline
5.2,447.862,,20,20,0,0,0,,Mainline
5.3,449.862,,20,20,0,0,0,,Mainline
5.4,451.862,,20,20,0,0,0,,Mainline
5.5,453.862,,20,20,0,0,0,,Mainline
5.6,455.862,,20,20,0,0,0,,Mainline
5.7,457.862,,20,20,0,0,0,,Mainline
5.8,459.862,,20,20,0,0,0,,Mainline
5.9,461.862,,20,20,0,0,0,,Mainline
6,463.862,,20,20,0,0,0,,Mainline
6.1,465.862,,20,20,0,0,0,,Mainline
6.2,467.862,,20,20,0,0,0,,Mainline
6.3,469.862,,20,20,0,0,0,,Mainline
6.4,471.862,,20,20,0,0,0,,Mainline
6.5,473.862,,20,20,0,0,0,,Mainline
6.6,475.862,,20,20,0,0,0,,Mainline
6.7,477.862,,20,20,0,0,0,,Mainline
6.8,479.862,,20,20,0,0,0,,Mainline
6.9,481.862,,20,20,0,0,0,,Mainline
7,483.862,,20,20,0,0,0,,Mainline
7.1,485.862,,20,20,0,0,0,,Mainline
7.2,487.862,,20,20,0,0,0,,Mainline
7.3,489.862,,20,20,0,0,0,,Mainline
7.4,491.862,,20,20,0,0,0,,Mainline
7.5,493.862,,20,20,0,0,0,,Mainline
7.6,495.862,,20,20,0,0,0,,Mainline
7.7,497.862,,20,20,0,0,0,,Mainline
7.8,499.862,,20,20,0,0,0,,Mainline
7.9,501.862,,20,20,0,0,0,,Mainline
8,503.862,,20,20,0,0,0,,Mainline
8.1,505.862,,20,20,0,0,0,,Mainline
8.2,507.862,,20,20,0,0,0,,Mainline
8.3,509.862,,20,20,0,0,0,,Mainline
8.4,511.862,,20,20,0,0,0,,Mainline
8.5,513.862,,20,20,0,0,0,,Mainline
8.6,515.862,,20,20,0,0,0,,Mainline
8.7,517.862,,20,20,0,0,0,,Mainline
8.8,519.862,,20,20,0,0,0,,Mainline
8.9,521.862,,20,20,0,0,0,,Mainline
9,523.862,,20,20,0,0,0,,Mainline
9.1,525.862,,20,20,0,0,0,,Mainline
9.2,527.862,,20,20,0,0,0,,Mainline
9.3,529.862,,20,20,0,0,0,,Mainline
9.4,531.862,,20,20,0,0,0,,Mainline
9.5,533.862,,20,20,0,0,0,,Mainline
9.6,535.862,,20,20,0,0,0,,Mainline
9.7,537.862,,20,20,0,0,0,,Mainline
9.8,539.862,,20,20,0,0,0,,Mainline
9.9,541.862,,20,20,0,0,0,,Mainline
10,543.862,,20,20,0,0,0,,Mainline
10.1,545.862,,20,20,0,0,0,,Mainline
10.2,547.862,,20,20,0,0,0,,Mainline
10.3,549.862,,20,20,0,0,0,,Mainline
10.4,551.862,,20,20,0,0,0,,Mainline
10.5,553.862,,20,20,0,0,0,,Mainline
10.6,555.862,,20,20,0,0,0,,Mainline
10.7,557.862,,20,20,0,0,0,,Mainline
10.8,559.862,,20,20,0,0,0,,Mainline
10.9,561.862,,20,20,0,0,0,,Mainline
11,563.862,,20,20,0,0,0,,Mainline
11.1,565.862,,20,20,0,0,0,,Mainline
11.2,567.862,,20,20,0,0,0,,Mainline
11.3,569.862,,20,20,0,0,0,,Mainline
11.4,571.862,,20,20,0,0,0,,Mainline
11.5,573.862,,20,20,0,0,0,,Mainline
11.6,575.862,,20,20,0,0,0,,Mainline
11.7,577.862,,20,20,0,0,0,,Mainline
11.8,579.862,,20,20,0,0,0,,Mainline
11.9,581.862,,20,20,0,0,0,,Mainline
12,583.862,,20,20,0,0,0,,Mainline
12.1,585.862,,20,20,0,0,0,,Mainline
12.2,587.862,,20,20,0,0,0,,Mainline
12.3,589.862,,20,20,0,0,0,,Mainline
12.4,591.862,,20,20,0,0,0,,Mainline
12.5,593.862,,20,20,0,0,0,,Mainline
12.6,595.862,,20,20,0,0,0,,Mainline
12.7,597.862,,20,20,0,0,0,,Mainline
12.8,599.862,,20,20,0,0,0,,Mainline
12.9,601.862,,20,20,0,0,0,,Mainline
13,603.862,,20,20,0,0,0,,Mainline
13.1,605.862,,20,20,0,0,0,,Mainline
13.2,607.862,,20,20,0,0,0,,Mainline
13.3,609.862,,20,20,0,0,0,,Mainline
13.4,611.862,,20,20,0,0,0,,Mainline
13.5,613.862,,20,20,0,0,0,,Mainline
13.6,615.862,,20,20,0,0,0,,Mainline
13.7,617.862,,20,20,0,0,0,,Mainline
13.8,619.862,,20,20,0,0,0,,Mainline
13.9,621.862,,20,20,0,0,0,,Mainline
14,623.862,,20,20,0,0,0,,Mainline
14.1,625.862,,20,20,0,0,0,,Mainline
14.2,627.862,,20,20,0,0,0,,Mainline
14.3,629.862,,20,20,0,0,0,,Mainline
14.4,631.862,,20,20,0,0,0,,Mainline
14.5,633.862,,20,20,0,0,0,,Mainline
14.6,635.862,,20,20,0,0,0,,Mainline
14.7,637.862,,20,20,0,0,0,,Mainline
14.8,639.862,,20,20,0,0,0,,Mainline
14.9,641.862,,20,20,0,0,0,,Mainline
15,643.862,,20,20,0,0,0,,Mainline
15.1,645.862,,20,20,0,0,0,,Mainline
15.2,647.862,,20,20,0,0,0,,Mainline
15.3,649.862,,20,20,0,0,0,,Mainline
15.4,651.862,,20,20,0,0,0,,Mainline
15.5,653.862,,20,20,0,0,0,,Mainline
15.6,655.862,,20,20,0,0,0,,Mainline
15.7,657.862,,20,20,0,0,0,,Mainline
15.8,659.862,,20,20,0,0,0,,Mainline
15.9,661.862,,20,20,0,0,0,,Mainline
16,663.862,,20,20,0,0,0,,Mainline
16.1,665.862,,20,20,0,0,0,,Mainline
16.2,667.862,,20,20,0,0,0,,Mainline
16.3,669.862,,20,20,0,0,0,,Mainline
16.4,671.862,,20,20,0,0,0,,Mainline
16.5,673.862,,20,20,0,0,0,,Mainline
16.6,675.862,,20,20,0,0,0,,Mainline
16.7,677.862,,20,20,0,0,0,,Mainline
16.8,679.862,,20,20,0,0,0,,Mainline
16.9,681.862,,20,20,0,0,0,,Mainline
17,683.862,,20,20,0,0,0,,Mainline
17.1,685.862,,20,20,0,0,0,,Mainline
17.2,687.862,,20,20,0,0,0,,Mainline
17.3,689.862,,20,20,0,0,0,,Mainline
17.4,691.862,,20,20,0,0,0,,Mainline
17.5,693.862,,20,20,0,0,0,,Mainline
17.6,695.862,,20,20,0,0,0,,Mainline
17.7,697.862,,20,20,0,0,0,,Mainline
17.8,699.862,,20,20,0,0,0,,Mainline
17.9,701.862,,20,20,0,0,0,,Mainline
18,703.862,,20,20,0,0,0,,Mainline
18.1,705.862,,20,20,0,0,0,,Mainline
18.2,707.862,,20,20,0,0,0,,Mainline
18.3,709.862,,20,20,0,0,0,,Mainline
18.4,711.862,,20,20,0,0,0,,Mainline
18.5,713.862,,20,20,0,0,0,,Mainline
18.6,715.862,,20,20,0,0,0,,Mainline
18.7,717.862,,20,20,0,0,0,,Mainline
18.8,719.862,,20,20,0,0,0,,Mainline
18.9,721.862,,20,20,0,0,0,,Mainline
19,723.862,,20,20,0,0,0,,Mainline
19.1,725.862,,20,20,0,0,0,,Mainline
19.2,727.862,,20,20,0,0,0,,Mainline
19.3,729.862,,20,20,0,0,0,,Mainline
19.4,731.862,,20,20,0,0,0,,Mainline
19.5,733.862,,20,20,0,0,0,,Mainline
19.6,735.862,,20,20,0,0,0,,Mainline
19.7,737.862,,20,20,0,0,0,,Mainline
19.8,739.862,,20,20,0,0,0,,Mainline
19.9,741.862,,20,20,0,0,0,,Mainline
20,743.862,,20,20,0,0,0,,Mainline
20.1,745.862,,20,20,0,0,0,,Mainline
20.2,747.862,,20,20,0,0,0,,Mainline
20.3,749.862,,20,20,0,0,0,,Mainline
20.4,751.862,,20,20,0,0,0,,Mainline
20.5,753.862,,20,20,0,0,0,,Mainline
20.6,755.862,,20,20,0,0,0,,Mainline
20.7,757.862,,20,20,0,0,0,,Mainline
20.8,759.862,,20,20,0,0,0,,Mainline
20.9,761.862,,20,20,0,0,0,,Mainline
21,763.862,,20,20,0,0,0,,Mainline
21.1,765.862,,20,20,0,0,0,,Mainline
21.2,767.862,,20,20,0,0,0,,Mainline
21.3,769.862,,20,20,0,0,0,,Mainline
21.4,771.862,,20,20,0,0,0,,Mainline
21.5,773.862,,20,20,0,0,0,,Mainline
21.6,775.862,,20,20,0,0,0,,Mainline
21.7,777.862,,20,20,0,0,0,,Mainline
21.8,779.862,,20,20,0,0,0,,Mainline
21.9,781.862,,20,20,0,0,0,,Mainline
22,783.862,,20,20,0,0,0,,Mainline
22.1,785.862,,20,20,0,0,0,,Mainline
22.2,787.862,,20,20,0,0,0,,Mainline
22.3,789.862,,20,20,0,0,0,,Mainline
22.4,791.862,,20,20,0,0,0,,Mainline
22.5,793.862,,20,20,0,0,0,,Mainline
22.6,795.862,,20,20,0,0,0,,Mainline
22.7,797.862,,20,20,0,0,0,,Mainline
22.8,799.862,,20,20,0,0,0,,Mainline
22.9,801.862,,20,20,0,0,0,,Mainline
23,803.862,,20,20,0,0,0,,Mainline
23.1,805.862,,20,20,0,0,0,,Mainline
23.2,807.862,,20,20,0,0,0,,Mainline
23.3,809.862,,20,20,0,0,0,,Mainline
23.4,811.862,,20,20,0,0,0,,Mainline
23.5,813.862,,20,20,0,0,0,,Mainline
23.6,815.862,,20,20,0,0,0,,Mainline
23.7,817.862,,20,20,0,0,0,,Mainline
23.8,819.862,,20,20,0,0,0,,Mainline
23.9,821.862,,20,20,0,0,0,,Mainline
24,823.862,,20,20,0,0,0,,Mainline
24.1,825.862,,20,20,0,0,0,,Mainline
24.2,827.862,,20,20,0,0,0,,Mainline
24.3,829.862,,20,20,0,0,0,,Mainline
24.4,831.862,,20,20,0,0,0,,Mainline
24.5,833.862,,20,20,0,0,0,,Mainline
24.6,835.862,,20,20,0,0,0,,Mainline
24.7,837.862,,20,20,0,0,0,,Mainline
24.8,839.862,,20,20,0,0,0,,Mainline
24.9,841.862,,20,20,0,0,0,,Mainline
25,843.862,,20,20,0,0,0,,Mainline
