Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-539.056,,20,20,0,0,0,,Mainline
0.1,-537.056,,20,20,0,0,0,,Mainline
0.2,-535.056,,20,20,0,0,0,,Mainline
0.3,-533.056,,20,20,0,0,0,,Mainline
0.4,-531.056,,20,20,0,0,0,,Mainline
0.5,-529.056,,20,20,0,0,0,,Mainline
0.6,-527.056,,20,20,0,0,0,,Mainline
0.7,-525.056,,20,20,0,0,0,,Mainline
0.8,-523.056,,20,20,0,0,0,,Mainline
0.9,-521.056,,20,20,0,0,0,,Mainline
1,-519.056,,20,20,0,0,0,,Mainline
1.1,-517.056,,20,20,0,0,0,,Mainline
1.2,-515.056,,20,20,0,0,0,,Mainline
1.3,-513.056,,20,20,0,0,0,,Mainline
1.4,-511.056,,20,20,0,0,0,,Mainline
1.5,-509.056,,20,20,0,0,0,,Mainline
1.6,-507.056,,20,20,0,0,0,,Mainline
1.7,-505.056,,20,20,0,0,0,,Mainline
1.8,-503.056,,20,20,0,0,0,,Mainline
1.9,-501.056,,20,20,0,0,0,,Mainline
2,-499.056,,20,20,0,0,0,,Mainline
2.1,-497.056,,20,20,0,0,0,,Mainline
2.2,-495.056,,20,20,0,0,0,,Mainline
2.3,-493.056,,20,20,0,0,0,,Mainline
2.4,-491.056,,20,20,0,0,0,,Mainline
2.5,-489.056,,20,20,0,0,0,,Mainline
2.6,-487.056,,20,20,0,0,0,,Mainline
2.7,-485.056,,20,20,0,0,0,,Mainline
2.8,-483.056,,20,20,0,0,0,,Mainline
2.9,-481.056,,20,20,0,0,0,,Mainline
3,-479.056,,20,20,0,0,0,,Mainline
3.1,-477.056,,20,20,0,0,0,,Mainline
3.2,-475.056,,20,20,0,0,0,,Mainline
3.3,-473.056,,20,20,0,0,0,,Mainline
3.4,-471.056,,20,20,0,0,0,,Mainline
3.5,-469.056,,20,20,0,0,0,,Mainline
3.6,-467.056,,20,20,0,0,0,,Mainline
3.7,-465.056,,20,20,0,0,0,,Mainline
3.8,-463.056,,20,20,0,0,0,,Mainline
3.9,-461.056,,20,20,0,0,0,,Mainline
4,-459.056,,20,20,0,0,0,,Mainline
4.1,-457.056,,20,20,0,0,0,,Mainline
4.2,-455.056,,20,20,0,0,0,,Mainline
4.3,-453.056,,20,20,0,0,0,,Mainline
4.4,-451.056,,20,20,0,0,0,,Mainline
4.5,-449.056,,20,20,0,0,0,,Mainline
4.6,-447.056,,20,20,0,0,0,,Mainline
4.7,-445.056,,20,20,0,0,0,,Mainline
4.8,-443.056,,20,20,0,0,0,,Mainline
4.9,-441.056,,20,20,0,0,0,,Mainline
5,-439.056,,20,20,0,0,0,,Mainline
5.1,-437.056,,20,20,0,0,0,,Mainline
5.2,-435.056,,20,20,0,0,0,,Mainline
5.3,-433.056,,20,20,0,0,0,,Mainline
5.4,-431.056,,20,20,0,0,0,,Mainline
5.5,-429.056,,20,20,0,0,0,,Mainline
5.6,-427.056,,20,20,0,0,0,,Mainline
5.7,-425.056,,20,20,0,0,0,,Mainline
5.8,-423.056,,20,20,0,0,0,,Mainline
5.9,-421.056,,20,20,0,0,0,,Mainline
6,-419.056,,20,20,0,0,0,,Mainline
6.1,-417.056,,20,20,0,0,0,,Mainline
6.2,-415.056,,20,20,0,0,0,,Mainline
6.3,-413.056,,20,20,0,0,0,,Mainline
6.4,-411.056,,20,20,0,0,0,,Mainline
6.5,-409.056,,20,20,0,0,0,,Mainline
6.6,-407.056,,20,20,0,0,0,,Mainline
6.7,-405.056,,20,20,0,0,0,,Mainline
6.8,-403.056,,20,20,0,0,0,,Mainline
6.9,-401.056,,20,20,0,0,0,,Mainline
7,-399.056,,20,20,0,0,0,,Mainline
7.1,-397.056,,20,20,0,0,0,,Mainline
7.2,-395.056,,20,20,0,0,0,,Mainline
7.3,-393.056,,20,20,0,0,0,,Mainline
7.4,-391.056,,20,20,0,0,0,,Mainline
7.5,-389.056,,20,20,0,0,0,,Mainline
7.6,-387.056,,20,20,0,0,0,,Mainline
7.7,-385.056,,20,20,0,0,0,,Mainline
7.8,-383.056,,20,20,0,0,0,,Mainline
7.9,-381.056,,20,20,0,0,0,,Mainline
8,-379.056,,20,20,0,0,0,,Mainline
8.1,-377.056,,20,20,0,0,0,,Mainline
8.2,-375.056,,20,20,0,0,0,,Mainline
8.3,-373.056,,20,20,0,0,0,,Mainline
8.4,-371.056,,20,20,0,0,0,,Mainline
8.5,-369.056,,20,20,0,0,0,,Mainline
8.6,-367.056,,20,20,0,0,0,,Mainline
8.7,-365.056,,20,20,0,0,0,,Mainline
8.8,-363.056,,20,20,0,0,0,,Mainline
8.9,-361.056,,20,20,0,0,0,,Mainline
9,-359.056,,20,20,0,0,0,,Mainline
9.1,-357.056,,20,20,0,0,0,,Mainline
9.2,-355.056,,20,20,0,0,0,,Mainline
9.3,-353.056,,20,20,0,0,0,,Mainline
9.4,-351.056,,20,20,0,0,0,,Mainline
9.5,-349.056,,20,20,0,0,0,,Mainline
9.6,-347.056,,20,20,0,0,0,,Mainline
9.7,-345.056,,20,20,0,0,0,,Mainline
9.8,-343.056,,20,20,0,0,0,,Mainline
9.9,-341.056,,20,20,0,0,0,,Mainline
10,-339.056,,20,20,0,0,0,,Mainline
10.1,-337.056,,20,20,0,0,0,,Mainline
10.2,-335.056,,20,20,0,0,0,,Mainline
10.3,-333.056,,20,20,0,0,0,,Mainline
10.4,-331.056,,20,20,0,0,0,,Mainline
10.5,-329.056,,20,20,0,0,0,,Mainline
