Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-915.769,,20,20,0,0,0,,Mainline
0.1,-913.769,,20,20,0,0,0,,Mainline
0.2,-911.769,,20,20,0,0,0,,Mainline
0.3,-909.769,,20,20,0,0,0,,Mainline
0.4,-907.769,,20,20,0,0,0,,Mainline
0.5,-905.769,,20,20,0,0,0,,Mainline
0.6,-903.769,,20,20,0,0,0,,Mainline
0.7,-901.769,,20,20,0,0,0,,Mainline
0.8,-899.769,,20,20,0,0,0,,Mainline
0.9,-897.769,,20,20,0,0,0,,Mainline
1,-895.769,,20,20,0,0,0,,Mainline
1.1,-893.769,,20,20,0,0,0,,Mainline
1.2,-891.769,,20,20,0,0,0,,Mainline
1.3,-889.769,,20,20,0,0,0,,Mainline
1.4,-887.769,,20,20,0,0,0,,Mainline
1.5,-885.769,,20,20,0,0,0,,Mainline
1.6,-883.769,,20,20,0,0,0,,Mainline
1.7,-881.769,,20,20,0,0,0,,Mainline
1.8,-879.769,,20,20,0,0,0,,Mainline
1.9,-877.769,,20,20,0,0,0,,Mainline
2,-875.769,,20,20,0,0,0,,Mainline
2.1,-873.769,,20,20,0,0,0,,Mainline
2.2,-871.769,,20,20,0,0,0,,Mainline
2.3,-869.769,,20,20,0,0,0,,Mainline
2.4,-867.769,,20,20,0,0,0,,Mainline
2.5,-865.769,,20,20,0,0,0,,Mainline
2.6,-863.769,,20,20,0,0,0,,Mainline
2.7,-861.769,,20,20,0,0,0,,Mainline
2.8,-859.769,,20,20,0,0,0,,Mainline
2.9,-857.769,,20,20,0,0,0,,Mainline
3,-855.769,,20,20,0,0,0,,Mainline
3.1,-853.769,,20,20,0,0,0,,Mainline
3.2,-851.769,,20,20,0,0,0,,Mainline
3.3,-849.769,,20,20,0,0,0,,Mainline
3.4,-847.769,,20,20,0,0,0,,Mainline
3.5,-845.769,,20,20,0,0,0,,Mainline
3.6,-843.769,,20,20,0,0,0,,Mainline
3.7,-841.769,,20,20,0,0,0,,Mainline
3.8,-839.769,,20,20,0,0,0,,Mainline
3.9,-837.769,,20,20,0,0,0,,Mainline
4,-835.769,,20,20,0,0,0,,Mainline
4.1,-833.769,,20,20,0,0,0,,Mainline
4.2,-831.769,,20,20,0,0,0,,Mainline
4.3,-829.769,,20,20,0,0,0,,Mainline
4.4,-827.769,,20,20,0,0,0,,Mainline
4.5,-825.769,,20,20,0,0,0,,Mainline
4.6,-823.769,,20,20,0,0,0,,Mainline
4.7,-821.769,,20,20,0,0,0,,Mainline
4.8,-819.769,,20,20,0,0,0,,Mainline
4.9,-817.769,,20,20,0,0,0,,Mainline
5,-815.769,,20,20,0,0,0,,Mainline
5.1,-813.769,,20,20,0,0,0,,Mainline
5.2,-811.769,,20,20,0,0,0,,Mainline
5.3,-809.769,,20,20,0,0,0,,Mainline
5.4,-807.769,,20,20,0,0,0,,Mainline
5.5,-805.769,,20,20,0,0,0,,Mainline
5.6,-803.769,,20,20,0,0,0,,Mainline
