Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-416.802,,20,20,0,0,0,,Mainline
0.01,-416.602,,20,20,0,0,0,,Mainline
0.02,-416.402,,20,20,0,0,0,,Mainline
0.03,-416.202,,20,20,0,0,0,,Mainline
0.04,-416.002,,20,20,0,0,0,,Mainline
0.05,-415.802,,20,20,0,0,0,,Mainline
0.06,-415.602,,20,20,0,0,0,,Mainline
0.07,-415.402,,20,20,0,0,0,,Mainline
0.08,-415.202,,20,20,0,0,0,,Mainline
0.09,-415.002,,20,20,0,0,0,,Mainline
0.1,-414.802,,20,20,0,0,0,,Mainline
0.11,-414.602,,20,20,0,0,0,,Mainline
0.12,-414.402,,20,20,0,0,0,,Mainline
0.13,-414.202,,20,20,0,0,0,,Mainline
0.14,-414.002,,20,20,0,0,0,,Mainline
0.15,-413.802,,20,20,0,0,0,,Mainline
0.16,-413.602,,20,20,0,0,0,,Mainline
0.17,-413.402,,20,20,0,0,0,,Mainline
0.18,-413.202,,20,20,0,0,0,,Mainline
0.19,-413.002,,20,20,0,0,0,,Mainline
0.2,-412.802,,20,20,0,0,0,,Mainline
0.21,-412.602,,20,20,0,0,0,,Mainline
0.22,-412.402,,20,20,0,0,0,,Mainline
0.23,-412.202,,20,20,0,0,0,,Mainline
0.24,-412.002,,20,20,0,0,0,,Mainline
0.25,-411.802,,20,20,0,0,0,,Mainline
0.26,-411.602,,20,20,0,0,0,,Mainline
0.27,-411.402,,20,20,0,0,0,,Mainline
0.28,-411.202,,20,20,0,0,0,,Mainline
0.29,-411.002,,20,20,0,0,0,,Mainline
0.3,-410.802,,20,20,0,0,0,,Mainline
0.31,-410.602,,20,20,0,0,0,,Mainline
0.32,-410.402,,20,20,0,0,0,,Mainline
0.33,-410.202,,20,20,0,0,0,,Mainline
0.34,-410.002,,20,20,0,0,0,,Mainline
0.35,-409.802,,20,20,0,0,0,,Mainline
0.36,-409.602,,20,20,0,0,0,,Mainline
0.37,-409.402,,20,20,0,0,0,,Mainline
0.38,-409.202,,20,20,0,0,0,,Mainline
0.39,-409.002,,20,20,0,0,0,,Mainline
0.4,-408.802,,20,20,0,0,0,,Mainline
0.41,-408.602,,20,20,0,0,0,,Mainline
0.42,-408.402,,20,20,0,0,0,,Mainline
0.43,-408.202,,20,20,0,0,0,,Mainline
0.44,-408.002,,20,20,0,0,0,,Mainline
0.45,-407.802,,20,20,0,0,0,,Mainline
0.46,-407.602,,20,20,0,0,0,,Mainline
0.47,-407.402,,20,20,0,0,0,,Mainline
0.48,-407.202,,20,20,0,0,0,,Mainline
0.49,-407.002,,20,20,0,0,0,,Mainline
0.5,-406.802,,20,20,0,0,0,,Mainline
0.51,-406.602,,20,20,0,0,0,,Mainline
0.52,-406.402,,20,20,0,0,0,,Mainline
0.53,-406.202,,20,20,0,0,0,,Mainline
0.54,-406.002,,20,20,0,0,0,,Mainline
0.55,-405.802,,20,20,0,0,0,,Mainline
0.56,-405.602,,20,20,0,0,0,,Mainline
0.57,-405.402,,20,20,0,0,0,,Mainline
0.58,-405.202,,20,20,0,0,0,,Mainline
0.59,-405.002,,20,20,0,0,0,,Mainline
0.6,-404.802,,20,20,0,0,0,,Mainline
0.61,-404.602,,20,20,0,0,0,,Mainline
0.62,-404.402,,20,20,0,0,0,,Mainline
0.63,-404.202,,20,20,0,0,0,,Mainline
0.64,-404.002,,20,20,0,0,0,,Mainline
0.65,-403.802,,20,20,0,0,0,,Mainline
0.66,-403.602,,20,20,0,0,0,,Mainline
0.67,-403.402,,20,20,0,0,0,,Mainline
0.68,-403.202,,20,20,0,0,0,,Mainline
0.69,-403.002,,20,20,0,0,0,,Mainline
0.7,-402.802,,20,20,0,0,0,,Mainline
0.71,-402.602,,20,20,0,0,0,,Mainline
0.72,-402.402,,20,20,0,0,0,,Mainline
0.73,-402.202,,20,20,0,0,0,,Mainline
0.74,-402.002,,20,20,0,0,0,,Mainline
0.75,-401.802,,20,20,0,0,0,,Mainline
0.76,-401.602,,20,20,0,0,0,,Mainline
0.77,-401.402,,20,20,0,0,0,,Mainline
0.78,-401.202,,20,20,0,0,0,,Mainline
0.79,-401.002,,20,20,0,0,0,,Mainline
0.8,-400.802,,20,20,0,0,0,,Mainline
0.81,-400.602,,20,20,0,0,0,,Mainline
0.82,-400.402,,20,20,0,0,0,,Mainline
0.83,-400.202,,20,20,0,0,0,,Mainline
0.84,-400.002,,20,20,0,0,0,,Mainline
0.85,-399.802,,20,20,0,0,0,,Mainline
0.86,-399.602,,20,20,0,0,0,,Mainline
0.87,-399.402,,20,20,0,0,0,,Mainline
0.88,-399.202,,20,20,0,0,0,,Mainline
0.89,-399.002,,20,20,0,0,0,,Mainline
0.9,-398.802,,20,20,0,0,0,,Mainline
0.91,-398.602,,20,20,0,0,0,,Mainline
0.92,-398.402,,20,20,0,0,0,,Mainline
0.93,-398.202,,20,20,0,0,0,,Mainline
0.94,-398.002,,20,20,0,0,0,,Mainline
0.95,-397.802,,20,20,0,0,0,,Mainline
0.96,-397.602,,20,20,0,0,0,,Mainline
0.97,-397.402,,20,20,0,0,0,,Mainline
0.98,-397.202,,20,20,0,0,0,,Mainline
0.99,-397.002,,20,20,0,0,0,,Mainline
1,-396.802,,20,20,0,0,0,,Mainline
1.01,-396.602,,20,20,0,0,0,,Mainline
1.02,-396.402,,20,20,0,0,0,,Mainline
1.03,-396.202,,20,20,0,0,0,,Mainline
1.04,-396.002,,20,20,0,0,0,,Mainline
1.05,-395.802,,20,20,0,0,0,,Mainline
1.06,-395.602,,20,20,0,0,0,,Mainline
1.07,-395.402,,20,20,0,0,0,,Mainline
1.08,-395.202,,20,20,0,0,0,,Mainline
1.09,-395.002,,20,20,0,0,0,,Mainline
1.1,-394.802,,20,20,0,0,0,,Mainline
1.11,-394.602,,20,20,0,0,0,,Mainline
1.12,-394.402,,20,20,0,0,0,,Mainline
1.13,-394.202,,20,20,0,0,0,,Mainline
1.14,-394.002,,20,20,0,0,0,,Mainline
1.15,-393.802,,20,20,0,0,0,,Mainline
1.16,-393.602,,20,20,0,0,0,,Mainline
1.17,-393.402,,20,20,0,0,0,,Mainline
1.18,-393.202,,20,20,0,0,0,,Mainline
1.19,-393.002,,20,20,0,0,0,,Mainline
1.2,-392.802,,20,20,0,0,0,,Mainline
1.21,-392.602,,20,20,0,0,0,,Mainline
1.22,-392.402,,20,20,0,0,0,,Mainline
1.23,-392.202,,20,20,0,0,0,,Mainline
1.24,-392.002,,20,20,0,0,0,,Mainline
1.25,-391.802,,20,20,0,0,0,,Mainline
1.26,-391.602,,20,20,0,0,0,,Mainline
1.27,-391.402,,20,20,0,0,0,,Mainline
1.28,-391.202,,20,20,0,0,0,,Mainline
1.29,-391.002,,20,20,0,0,0,,Mainline
1.3,-390.802,,20,20,0,0,0,,Mainline
1.31,-390.602,,20,20,0,0,0,,Mainline
1.32,-390.402,,20,20,0,0,0,,Mainline
1.33,-390.202,,20,20,0,0,0,,Mainline
1.34,-390.002,,20,20,0,0,0,,Mainline
1.35,-389.802,,20,20,0,0,0,,Mainline
1.36,-389.602,,20,20,0,0,0,,Mainline
1.37,-389.402,,20,20,0,0,0,,Mainline
1.38,-389.202,,20,20,0,0,0,,Mainline
1.39,-389.002,,20,20,0,0,0,,Mainline
1.4,-388.802,,20,20,0,0,0,,Mainline
1.41,-388.602,,20,20,0,0,0,,Mainline
1.42,-388.402,,20,20,0,0,0,,Mainline
1.43,-388.202,,20,20,0,0,0,,Mainline
1.44,-388.002,,20,20,0,0,0,,Mainline
1.45,-387.802,,20,20,0,0,0,,Mainline
1.46,-387.602,,20,20,0,0,0,,Mainline
1.47,-387.402,,20,20,0,0,0,,Mainline
1.48,-387.202,,20,20,0,0,0,,Mainline
1.49,-387.002,,20,20,0,0,0,,Mainline
1.5,-386.802,,20,20,0,0,0,,Mainline
1.51,-386.602,,20,20,0,0,0,,Mainline
1.52,-386.402,,20,20,0,0,0,,Mainline
1.53,-386.202,,20,20,0,0,0,,Mainline
1.54,-386.002,,20,20,0,0,0,,Mainline
1.55,-385.802,,20,20,0,0,0,,Mainline
1.56,-385.602,,20,20,0,0,0,,Mainline
1.57,-385.402,,20,20,0,0,0,,Mainline
1.58,-385.202,,20,20,0,0,0,,Mainline
1.59,-385.002,,20,20,0,0,0,,Mainline
1.6,-384.802,,20,20,0,0,0,,Mainline
1.61,-384.602,,20,20,0,0,0,,Mainline
1.62,-384.402,,20,20,0,0,0,,Mainline
1.63,-384.202,,20,20,0,0,0,,Mainline
1.64,-384.002,,20,20,0,0,0,,Mainline
1.65,-383.802,,20,20,0,0,0,,Mainline
1.66,-383.602,,20,20,0,0,0,,Mainline
1.67,-383.402,,20,20,0,0,0,,Mainline
1.68,-383.202,,20,20,0,0,0,,Mainline
1.69,-383.002,,20,20,0,0,0,,Mainline
1.7,-382.802,,20,20,0,0,0,,Mainline
1.71,-382.602,,20,20,0,0,0,,Mainline
1.72,-382.402,,20,20,0,0,0,,Mainline
