Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-37.489,,20,20,0,0,0,,Mainline
0.01,-37.289,,20,20,0,0,0,,Mainline
0.02,-37.089,,20,20,0,0,0,,Mainline
0.03,-36.889,,20,20,0,0,0,,Mainline
0.04,-36.689,,20,20,0,0,0,,Mainline
0.05,-36.489,,20,20,0,0,0,,Mainline
0.06,-36.289,,20,20,0,0,0,,Mainline
0.07,-36.089,,20,20,0,0,0,,Mainline
0.08,-35.889,,20,20,0,0,0,,Mainline
0.09,-35.689,,20,20,0,0,0,,Mainline
0.1,-35.489,,20,20,0,0,0,,Mainline
0.11,-35.289,,20,20,0,0,0,,Mainline
0.12,-35.089,,20,20,0,0,0,,Mainline
0.13,-34.889,,20,20,0,0,0,,Mainline
0.14,-34.689,,20,20,0,0,0,,Mainline
0.15,-34.489,,20,20,0,0,0,,Mainline
0.16,-34.289,,20,20,0,0,0,,Mainline
0.17,-34.089,,20,20,0,0,0,,Mainline
0.18,-33.889,,20,20,0,0,0,,Mainline
0.19,-33.689,,20,20,0,0,0,,Mainline
0.2,-33.489,,20,20,0,0,0,,Mainline
0.21,-33.289,,20,20,0,0,0,,Mainline
0.22,-33.089,,20,20,0,0,0,,Mainline
0.23,-32.889,,20,20,0,0,0,,Mainline
0.24,-32.689,,20,20,0,0,0,,Mainline
0.25,-32.489,,20,20,0,0,0,,Mainline
0.26,-32.289,,20,20,0,0,0,,Mainline
0.27,-32.089,,20,20,0,0,0,,Mainline
0.28,-31.889,,20,20,0,0,0,,Mainline
0.29,-31.689,,20,20,0,0,0,,Mainline
0.3,-31.489,,20,20,0,0,0,,Mainline
0.31,-31.289,,20,20,0,0,0,,Mainline
0.32,-31.089,,20,20,0,0,0,,Mainline
0.33,-30.889,,20,20,0,0,0,,Mainline
0.34,-30.689,,20,20,0,0,0,,Mainline
0.35,-30.489,,20,20,0,0,0,,Mainline
0.36,-30.289,,20,20,0,0,0,,Mainline
0.37,-30.089,,20,20,0,0,0,,Mainline
0.38,-29.889,,20,20,0,0,0,,Mainline
0.39,-29.689,,20,20,0,0,0,,Mainline
0.4,-29.489,,20,20,0,0,0,,Mainline
0.41,-29.289,,20,20,0,0,0,,Mainline
0.42,-29.089,,20,20,0,0,0,,Mainline
0.43,-28.889,,20,20,0,0,0,,Mainline
0.44,-28.689,,20,20,0,0,0,,Mainline
0.45,-28.489,,20,20,0,0,0,,Mainline
0.46,-28.289,,20,20,0,0,0,,Mainline
0.47,-28.089,,20,20,0,0,0,,Mainline
0.48,-27.889,,20,20,0,0,0,,Mainline
0.49,-27.689,,20,20,0,0,0,,Mainline
0.5,-27.489,,20,20,0,0,0,,Mainline
0.51,-27.289,,20,20,0,0,0,,Mainline
0.52,-27.089,,20,20,0,0,0,,Mainline
0.53,-26.889,,20,20,0,0,0,,Mainline
0.54,-26.689,,20,20,0,0,0,,Mainline
0.55,-26.489,,20,20,0,0,0,,Mainline
0.56,-26.289,,20,20,0,0,0,,Mainline
0.57,-26.089,,20,20,0,0,0,,Mainline
0.58,-25.889,,20,20,0,0,0,,Mainline
0.59,-25.689,,20,20,0,0,0,,Mainline
0.6,-25.489,,20,20,0,0,0,,Mainline
0.61,-25.289,,20,20,0,0,0,,Mainline
0.62,-25.089,,20,20,0,0,0,,Mainline
0.63,-24.889,,20,20,0,0,0,,Mainline
0.64,-24.689,,20,20,0,0,0,,Mainline
0.65,-24.489,,20,20,0,0,0,,Mainline
0.66,-24.289,,20,20,0,0,0,,Mainline
0.67,-24.089,,20,20,0,0,0,,Mainline
0.68,-23.889,,20,20,0,0,0,,Mainline
0.69,-23.689,,20,20,0,0,0,,Mainline
0.7,-23.489,,20,20,0,0,0,,Mainline
0.71,-23.289,,20,20,0,0,0,,Mainline
0.72,-23.089,,20,20,0,0,0,,Mainline
0.73,-22.889,,20,20,0,0,0,,Mainline
0.74,-22.689,,20,20,0,0,0,,Mainline
0.75,-22.489,,20,20,0,0,0,,Mainline
0.76,-22.289,,20,20,0,0,0,,Mainline
0.77,-22.089,,20,20,0,0,0,,Mainline
0.78,-21.889,,20,20,0,0,0,,Mainline
0.79,-21.689,,20,20,0,0,0,,Mainline
0.8,-21.489,,20,20,0,0,0,,Mainline
0.81,-21.289,,20,20,0,0,0,,Mainline
0.82,-21.089,,20,20,0,0,0,,Mainline
0.83,-20.889,,20,20,0,0,0,,Mainline
0.84,-20.689,,20,20,0,0,0,,Mainline
0.85,-20.489,,20,20,0,0,0,,Mainline
0.86,-20.289,,20,20,0,0,0,,Mainline
0.87,-20.089,,20,20,0,0,0,,Mainline
0.88,-19.889,,20,20,0,0,0,,Mainline
0.89,-19.689,,20,20,0,0,0,,Mainline
0.9,-19.489,,20,20,0,0,0,,Mainline
0.91,-19.289,,20,20,0,0,0,,Mainline
0.92,-19.089,,20,20,0,0,0,,Mainline
0.93,-18.889,,20,20,0,0,0,,Mainline
0.94,-18.689,,20,20,0,0,0,,Mainline
0.95,-18.489,,20,20,0,0,0,,Mainline
0.96,-18.289,,20,20,0,0,0,,Mainline
0.97,-18.089,,20,20,0,0,0,,Mainline
0.98,-17.889,,20,20,0,0,0,,Mainline
0.99,-17.689,,20,20,0,0,0,,Mainline
1,-17.489,,20,20,0,0,0,,Mainline
1.01,-17.289,,20,20,0,0,0,,Mainline
1.02,-17.089,,20,20,0,0,0,,Mainline
1.03,-16.889,,20,20,0,0,0,,Mainline
1.04,-16.689,,20,20,0,0,0,,Mainline
1.05,-16.489,,20,20,0,0,0,,Mainline
1.06,-16.289,,20,20,0,0,0,,Mainline
1.07,-16.089,,20,20,0,0,0,,Mainline
1.08,-15.889,,20,20,0,0,0,,Mainline
1.09,-15.689,,20,20,0,0,0,,Mainline
1.1,-15.489,,20,20,0,0,0,,Mainline
1.11,-15.289,,20,20,0,0,0,,Mainline
1.12,-15.089,,20,20,0,0,0,,Mainline
1.13,-14.889,,20,20,0,0,0,,Mainline
1.14,-14.689,,20,20,0,0,0,,Mainline
1.15,-14.489,,20,20,0,0,0,,Mainline
1.16,-14.289,,20,20,0,0,0,,Mainline
1.17,-14.089,,20,20,0,0,0,,Mainline
1.18,-13.889,,20,20,0,0,0,,Mainline
1.19,-13.689,,20,20,0,0,0,,Mainline
1.2,-13.489,,20,20,0,0,0,,Mainline
1.21,-13.289,,20,20,0,0,0,,Mainline
1.22,-13.089,,20,20,0,0,0,,Mainline
1.23,-12.889,,20,20,0,0,0,,Mainline
1.24,-12.689,,20,20,0,0,0,,Mainline
1.25,-12.489,,20,20,0,0,0,,Mainline
1.26,-12.289,,20,20,0,0,0,,Mainline
1.27,-12.089,,20,20,0,0,0,,Mainline
1.28,-11.889,,20,20,0,0,0,,Mainline
1.29,-11.689,,20,20,0,0,0,,Mainline
1.3,-11.489,,20,20,0,0,0,,Mainline
1.31,-11.289,,20,20,0,0,0,,Mainline
1.32,-11.089,,20,20,0,0,0,,Mainline
1.33,-10.889,,20,20,0,0,0,,Mainline
1.34,-10.689,,20,20,0,0,0,,Mainline
1.35,-10.489,,20,20,0,0,0,,Mainline
1.36,-10.289,,20,20,0,0,0,,Mainline
1.37,-10.089,,20,20,0,0,0,,Mainline
1.38,-9.88904,,20,20,0,0,0,,Mainline
1.39,-9.68904,,20,20,0,0,0,,Mainline
1.4,-9.48904,,20,20,0,0,0,,Mainline
1.41,-9.28904,,20,20,0,0,0,,Mainline
1.42,-9.08904,,20,20,0,0,0,,Mainline
1.43,-8.88904,,20,20,0,0,0,,Mainline
1.44,-8.68904,,20,20,0,0,0,,Mainline
1.45,-8.48904,,20,20,0,0,0,,Mainline
1.46,-8.28904,,20,20,0,0,0,,Mainline
1.47,-8.08904,,20,20,0,0,0,,Mainline
1.48,-7.88904,,20,20,0,0,0,,Mainline
1.49,-7.68904,,20,20,0,0,0,,Mainline
1.5,-7.48904,,20,20,0,0,0,,Mainline
1.51,-7.28904,,20,20,0,0,0,,Mainline
1.52,-7.08904,,20,20,0,0,0,,Mainline
1.53,-6.88904,,20,20,0,0,0,,Mainline
1.54,-6.68904,,20,20,0,0,0,,Mainline
1.55,-6.48904,,20,20,0,0,0,,Mainline
1.56,-6.28904,,20,20,0,0,0,,Mainline
1.57,-6.08904,,20,20,0,0,0,,Mainline
1.58,-5.88904,,20,20,0,0,0,,Mainline
1.59,-5.68904,,20,20,0,0,0,,Mainline
1.6,-5.48904,,20,20,0,0,0,,Mainline
1.61,-5.28904,,20,20,0,0,0,,Mainline
1.62,-5.08904,,20,20,0,0,0,,Mainline
1.63,-4.88904,,20,20,0,0,0,,Mainline
1.64,-4.68904,,20,20,0,0,0,,Mainline
1.65,-4.48904,,20,20,0,0,0,,Mainline
1.66,-4.28904,,20,20,0,0,0,,Mainline
1.67,-4.08904,,20,20,0,0,0,,Mainline
1.68,-3.88904,,20,20,0,0,0,,Mainline
1.69,-3.68904,,20,20,0,0,0,,Mainline
1.7,-3.48904,,20,20,0,0,0,,Mainline
1.71,-3.28904,,20,20,0,0,0,,Mainline
1.72,-3.08904,,20,20,0,0,0,,Mainline
1.73,-2.88904,,20,20,0,0,0,,Mainline
1.74,-2.68904,,20,20,0,0,0,,Mainline
1.75,-2.48904,,20,20,0,0,0,,Mainline
1.76,-2.28904,,20,20,0,0,0,,Mainline
1.77,-2.08904,,20,20,0,0,0,,Mainline
1.78,-1.88904,,20,20,0,0,0,,Mainline
1.79,-1.68904,,20,20,0,0,0,,Mainline
1.8,-1.48904,,20,20,0,0,0,,Mainline
1.81,-1.28904,,20,20,0,0,0,,Mainline
1.82,-1.08904,,20,20,0,0,0,,Mainline
1.83,-0.889043,,20,20,0,0,0,,Mainline
1.84,-0.689043,,20,20,0,0,0,,Mainline
1.85,-0.489043,,20,20,0,0,0,,Mainline
1.86,-0.289043,,20,20,0,0,0,,Mainline
1.87,-0.0890432,,20,20,0,0,0,,Mainline
1.88,0.110957,,20,20,0,0,0,,Mainline
1.89,0.310957,,20,20,0,0,0,,Mainline
1.9,0.510957,,20,20,0,0,0,,Mainline
1.91,0.710957,,20,20,0,0,0,,Mainline
1.92,0.910957,,20,20,0,0,0,,Mainline
1.93,1.11096,,20,20,0,0,0,,Mainline
1.94,1.31096,,20,20,0,0,0,,Mainline
1.95,1.51096,,20,20,0,0,0,,Mainline
1.96,1.71096,,20,20,0,0,0,,Mainline
1.97,1.91096,,20,20,0,0,0,,Mainline
1.98,2.11096,,20,20,0,0,0,,Mainline
1.99,2.31096,,20,20,0,0,0,,Mainline
2,2.51096,,20,20,0,0,0,,Mainline
2.01,2.71096,,20,20,0,0,0,,Mainline
2.02,2.91096,,20,20,0,0,0,,Mainline
2.03,3.11096,,20,20,0,0,0,,Mainline
2.04,3.31096,,20,20,0,0,0,,Mainline
2.05,3.51096,,20,20,0,0,0,,Mainline
2.06,3.71096,,20,20,0,0,0,,Mainline
2.07,3.91096,,20,20,0,0,0,,Mainline
2.08,4.11096,,20,20,0,0,0,,Mainline
2.09,4.31096,,20,20,0,0,0,,Mainline
2.1,4.51096,,20,20,0,0,0,,Mainline
2.11,4.71096,,20,20,0,0,0,,Mainline
2.12,4.91096,,20,20,0,0,0,,Mainline
2.13,5.11096,,20,20,0,0,0,,Mainline
2.14,5.31096,,20,20,0,0,0,,Mainline
2.15,5.51096,,20,20,0,0,0,,Mainline
2.16,5.71096,,20,20,0,0,0,,Mainline
2.17,5.91096,,20,20,0,0,0,,Mainline
2.18,6.11096,,20,20,0,0,0,,Mainline
2.19,6.31096,,20,20,0,0,0,,Mainline
2.2,6.51096,,20,20,0,0,0,,Mainline
2.21,6.71096,,20,20,0,0,0,,Mainline
2.22,6.91096,,20,20,0,0,0,,Mainline
2.23,7.11096,,20,20,0,0,0,,Mainline
2.24,7.31096,,20,20,0,0,0,,Mainline
2.25,7.51096,,20,20,0,0,0,,Mainline
2.26,7.71096,,20,20,0,0,0,,Mainline
2.27,7.91096,,20,20,0,0,0,,Mainline
2.28,8.11096,,20,20,0,0,0,,Mainline
2.29,8.31096,,20,20,0,0,0,,Mainline
2.3,8.51096,,20,20,0,0,0,,Mainline
2.31,8.71096,,20,20,0,0,0,,Mainline
2.32,8.91096,,20,20,0,0,0,,Mainline
2.33,9.11096,,20,20,0,0,0,,Mainline
2.34,9.31096,,20,20,0,0,0,,Mainline
2.35,9.51096,,20,20,0,0,0,,Mainline
2.36,9.71096,,20,20,0,0,0,,Mainline
2.37,9.91096,,20,20,0,0,0,,Mainline
2.38,10.111,,20,20,0,0,0,,Mainline
2.39,10.311,,20,20,0,0,0,,Mainline
2.4,10.511,,20,20,0,0,0,,Mainline
2.41,10.711,,20,20,0,0,0,,Mainline
2.42,10.911,,20,20,0,0,0,,Mainline
2.43,11.111,,20,20,0,0,0,,Mainline
2.44,11.311,,20,20,0,0,0,,Mainline
2.45,11.511,,20,20,0,0,0,,Mainline
2.46,11.711,,20,20,0,0,0,,Mainline
2.47,11.911,,20,20,0,0,0,,Mainline
2.48,12.111,,20,20,0,0,0,,Mainline
2.49,12.311,,20,20,0,0,0,,Mainline
2.5,12.511,,20,20,0,0,0,,Mainline
2.51,12.711,,20,20,0,0,0,,Mainline
2.52,12.911,,20,20,0,0,0,,Mainline
2.53,13.111,,20,20,0,0,0,,Mainline
2.54,13.311,,20,20,0,0,0,,Mainline
2.55,13.511,,20,20,0,0,0,,Mainline
2.56,13.711,,20,20,0,0,0,,Mainline
2.57,13.911,,20,20,0,0,0,,Mainline
2.58,14.111,,20,20,0,0,0,,Mainline
2.59,14.311,,20,20,0,0,0,,Mainline
2.6,14.511,,20,20,0,0,0,,Mainline
2.61,14.711,,20,20,0,0,0,,Mainline
2.62,14.911,,20,20,0,0,0,,Mainline
2.63,15.111,,20,20,0,0,0,,Mainline
2.64,15.311,,20,20,0,0,0,,Mainline
2.65,15.511,,20,20,0,0,0,,Mainline
2.66,15.711,,20,20,0,0,0,,Mainline
2.67,15.911,,20,20,0,0,0,,Mainline
2.68,16.111,,20,20,0,0,0,,Mainline
2.69,16.311,,20,20,0,0,0,,Mainline
2.7,16.511,,20,20,0,0,0,,Mainline
2.71,16.711,,20,20,0,0,0,,Mainline
2.72,16.911,,20,20,0,0,0,,Mainline
2.73,17.111,,20,20,0,0,0,,Mainline
2.74,17.311,,20,20,0,0,0,,Mainline
2.75,17.511,,20,20,0,0,0,,Mainline
2.76,17.711,,20,20,0,0,0,,Mainline
2.77,17.911,,20,20,0,0,0,,Mainline
2.78,18.111,,20,20,0,0,0,,Mainline
2.79,18.311,,20,20,0,0,0,,Mainline
2.8,18.511,,20,20,0,0,0,,Mainline
2.81,18.711,,20,20,0,0,0,,Mainline
2.82,18.911,,20,20,0,0,0,,Mainline
2.83,19.111,,20,20,0,0,0,,Mainline
2.84,19.311,,20,20,0,0,0,,Mainline
2.85,19.511,,20,20,0,0,0,,Mainline
2.86,19.711,,20,20,0,0,0,,Mainline
2.87,19.911,,20,20,0,0,0,,Mainline
