Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,357.797,,20,20,0,0,0,,Mainline
0.01,357.997,,20,20,0,0,0,,Mainline
0.02,358.197,,20,20,0,0,0,,Mainline
0.03,358.397,,20,20,0,0,0,,Mainline
0.04,358.597,,20,20,0,0,0,,Mainline
0.05,358.797,,20,20,0,0,0,,Mainline
0.06,358.997,,20,20,0,0,0,,Mainline
0.07,359.197,,20,20,0,0,0,,Mainline
0.08,359.397,,20,20,0,0,0,,Mainline
0.09,359.597,,20,20,0,0,0,,Mainline
0.1,359.797,,20,20,0,0,0,,Mainline
0.11,359.997,,20,20,0,0,0,,Mainline
0.12,360.197,,20,20,0,0,0,,Mainline
0.13,360.397,,20,20,0,0,0,,Mainline
0.14,360.597,,20,20,0,0,0,,Mainline
0.15,360.797,,20,20,0,0,0,,Mainline
0.16,360.997,,20,20,0,0,0,,Mainline
0.17,361.197,,20,20,0,0,0,,Mainline
0.18,361.397,,20,20,0,0,0,,Mainline
0.19,361.597,,20,20,0,0,0,,Mainline
0.2,361.797,,20,20,0,0,0,,Mainline
0.21,361.997,,20,20,0,0,0,,Mainline
0.22,362.197,,20,20,0,0,0,,Mainline
0.23,362.397,,20,20,0,0,0,,Mainline
0.24,362.597,,20,20,0,0,0,,Mainline
0.25,362.797,,20,20,0,0,0,,Mainline
0.26,362.997,,20,20,0,0,0,,Mainline
0.27,363.197,,20,20,0,0,0,,Mainline
0.28,363.397,,20,20,0,0,0,,Mainline
0.29,363.597,,20,20,0,0,0,,Mainline
0.3,363.797,,20,20,0,0,0,,Mainline
0.31,363.997,,20,20,0,0,0,,Mainline
0.32,364.197,,20,20,0,0,0,,Mainline
0.33,364.397,,20,20,0,0,0,,Mainline
0.34,364.597,,20,20,0,0,0,,Mainline
0.35,364.797,,20,20,0,0,0,,Mainline
0.36,364.997,,20,20,0,0,0,,Mainline
0.37,365.197,,20,20,0,0,0,,Mainline
0.38,365.397,,20,20,0,0,0,,Mainline
0.39,365.597,,20,20,0,0,0,,Mainline
0.4,365.797,,20,20,0,0,0,,Mainline
0.41,365.997,,20,20,0,0,0,,Mainline
0.42,366.197,,20,20,0,0,0,,Mainline
0.43,366.397,,20,20,0,0,0,,Mainline
0.44,366.597,,20,20,0,0,0,,Mainline
0.45,366.797,,20,20,0,0,0,,Mainline
0.46,366.997,,20,20,0,0,0,,Mainline
0.47,367.197,,20,20,0,0,0,,Mainline
0.48,367.397,,20,20,0,0,0,,Mainline
0.49,367.597,,20,20,0,0,0,,Mainline
0.5,367.797,,20,20,0,0,0,,Mainline
0.51,367.997,,20,20,0,0,0,,Mainline
0.52,368.197,,20,20,0,0,0,,Mainline
0.53,368.397,,20,20,0,0,0,,Mainline
0.54,368.597,,20,20,0,0,0,,Mainline
0.55,368.797,,20,20,0,0,0,,Mainline
0.56,368.997,,20,20,0,0,0,,Mainline
0.57,369.197,,20,20,0,0,0,,Mainline
0.58,369.397,,20,20,0,0,0,,Mainline
0.59,369.597,,20,20,0,0,0,,Mainline
0.6,369.797,,20,20,0,0,0,,Mainline
0.61,369.997,,20,20,0,0,0,,Mainline
0.62,370.197,,20,20,0,0,0,,Mainline
0.63,370.397,,20,20,0,0,0,,Mainline
0.64,370.597,,20,20,0,0,0,,Mainline
0.65,370.797,,20,20,0,0,0,,Mainline
0.66,370.997,,20,20,0,0,0,,Mainline
0.67,371.197,,20,20,0,0,0,,Mainline
0.68,371.397,,20,20,0,0,0,,Mainline
0.69,371.597,,20,20,0,0,0,,Mainline
0.7,371.797,,20,20,0,0,0,,Mainline
0.71,371.997,,20,20,0,0,0,,Mainline
0.72,372.197,,20,20,0,0,0,,Mainline
0.73,372.397,,20,20,0,0,0,,Mainline
0.74,372.597,,20,20,0,0,0,,Mainline
0.75,372.797,,20,20,0,0,0,,Mainline
0.76,372.997,,20,20,0,0,0,,Mainline
0.77,373.197,,20,20,0,0,0,,Mainline
0.78,373.397,,20,20,0,0,0,,Mainline
0.79,373.597,,20,20,0,0,0,,Mainline
0.8,373.797,,20,20,0,0,0,,Mainline
0.81,373.997,,20,20,0,0,0,,Mainline
0.82,374.197,,20,20,0,0,0,,Mainline
0.83,374.397,,20,20,0,0,0,,Mainline
0.84,374.597,,20,20,0,0,0,,Mainline
0.85,374.797,,20,20,0,0,0,,Mainline
0.86,374.997,,20,20,0,0,0,,Mainline
0.87,375.197,,20,20,0,0,0,,Mainline
0.88,375.397,,20,20,0,0,0,,Mainline
0.89,375.597,,20,20,0,0,0,,Mainline
0.9,375.797,,20,20,0,0,0,,Mainline
0.91,375.997,,20,20,0,0,0,,Mainline
0.92,376.197,,20,20,0,0,0,,Mainline
0.93,376.397,,20,20,0,0,0,,Mainline
0.94,376.597,,20,20,0,0,0,,Mainline
0.95,376.797,,20,20,0,0,0,,Mainline
0.96,376.997,,20,20,0,0,0,,Mainline
0.97,377.197,,20,20,0,0,0,,Mainline
0.98,377.397,,20,20,0,0,0,,Mainline
0.99,377.597,,20,20,0,0,0,,Mainline
