Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-532.051,,20,20,0,0,0,,Mainline
0.01,-531.851,,20,20,0,0,0,,Mainline
0.02,-531.651,,20,20,0,0,0,,Mainline
0.03,-531.451,,20,20,0,0,0,,Mainline
0.04,-531.251,,20,20,0,0,0,,Mainline
0.05,-531.051,,20,20,0,0,0,,Mainline
0.06,-530.851,,20,20,0,0,0,,Mainline
0.07,-530.651,,20,20,0,0,0,,Mainline
0.08,-530.451,,20,20,0,0,0,,Mainline
0.09,-530.251,,20,20,0,0,0,,Mainline
0.1,-530.051,,20,20,0,0,0,,Mainline
0.11,-529.851,,20,20,0,0,0,,Mainline
0.12,-529.651,,20,20,0,0,0,,Mainline
0.13,-529.451,,20,20,0,0,0,,Mainline
0.14,-529.251,,20,20,0,0,0,,Mainline
0.15,-529.051,,20,20,0,0,0,,Mainline
0.16,-528.851,,20,20,0,0,0,,Mainline
0.17,-528.651,,20,20,0,0,0,,Mainline
0.18,-528.451,,20,20,0,0,0,,Mainline
0.19,-528.251,,20,20,0,0,0,,Mainline
0.2,-528.051,,20,20,0,0,0,,Mainline
0.21,-527.851,,20,20,0,0,0,,Mainline
0.22,-527.651,,20,20,0,0,0,,Mainline
0.23,-527.451,,20,20,0,0,0,,Mainline
0.24,-527.251,,20,20,0,0,0,,Mainline
0.25,-527.051,,20,20,0,0,0,,Mainline
0.26,-526.851,,20,20,0,0,0,,Mainline
0.27,-526.651,,20,20,0,0,0,,Mainline
0.28,-526.451,,20,20,0,0,0,,Mainline
0.29,-526.251,,20,20,0,0,0,,Mainline
0.3,-526.051,,20,20,0,0,0,,Mainline
0.31,-525.851,,20,20,0,0,0,,Mainline
0.32,-525.651,,20,20,0,0,0,,Mainline
0.33,-525.451,,20,20,0,0,0,,Mainline
0.34,-525.251,,20,20,0,0,0,,Mainline
0.35,-525.051,,20,20,0,0,0,,Mainline
0.36,-524.851,,20,20,0,0,0,,Mainline
0.37,-524.651,,20,20,0,0,0,,Mainline
0.38,-524.451,,20,20,0,0,0,,Mainline
0.39,-524.251,,20,20,0,0,0,,Mainline
0.4,-524.051,,20,20,0,0,0,,Mainline
0.41,-523.851,,20,20,0,0,0,,Mainline
0.42,-523.651,,20,20,0,0,0,,Mainline
0.43,-523.451,,20,20,0,0,0,,Mainline
0.44,-523.251,,20,20,0,0,0,,Mainline
0.45,-523.051,,20,20,0,0,0,,Mainline
0.46,-522.851,,20,20,0,0,0,,Mainline
0.47,-522.651,,20,20,0,0,0,,Mainline
0.48,-522.451,,20,20,0,0,0,,Mainline
0.49,-522.251,,20,20,0,0,0,,Mainline
0.5,-522.051,,20,20,0,0,0,,Mainline
0.51,-521.851,,20,20,0,0,0,,Mainline
0.52,-521.651,,20,20,0,0,0,,Mainline
0.53,-521.451,,20,20,0,0,0,,Mainline
0.54,-521.251,,20,20,0,0,0,,Mainline
0.55,-521.051,,20,20,0,0,0,,Mainline
0.56,-520.851,,20,20,0,0,0,,Mainline
0.57,-520.651,,20,20,0,0,0,,Mainline
0.58,-520.451,,20,20,0,0,0,,Mainline
0.59,-520.251,,20,20,0,0,0,,Mainline
0.6,-520.051,,20,20,0,0,0,,Mainline
0.61,-519.851,,20,20,0,0,0,,Mainline
0.62,-519.651,,20,20,0,0,0,,Mainline
0.63,-519.451,,20,20,0,0,0,,Mainline
0.64,-519.251,,20,20,0,0,0,,Mainline
0.65,-519.051,,20,20,0,0,0,,Mainline
0.66,-518.851,,20,20,0,0,0,,Mainline
0.67,-518.651,,20,20,0,0,0,,Mainline
0.68,-518.451,,20,20,0,0,0,,Mainline
0.69,-518.251,,20,20,0,0,0,,Mainline
0.7,-518.051,,20,20,0,0,0,,Mainline
0.71,-517.851,,20,20,0,0,0,,Mainline
0.72,-517.651,,20,20,0,0,0,,Mainline
0.73,-517.451,,20,20,0,0,0,,Mainline
0.74,-517.251,,20,20,0,0,0,,Mainline
0.75,-517.051,,20,20,0,0,0,,Mainline
0.76,-516.851,,20,20,0,0,0,,Mainline
0.77,-516.651,,20,20,0,0,0,,Mainline
0.78,-516.451,,20,20,0,0,0,,Mainline
0.79,-516.251,,20,20,0,0,0,,Mainline
0.8,-516.051,,20,20,0,0,0,,Mainline
0.81,-515.851,,20,20,0,0,0,,Mainline
0.82,-515.651,,20,20,0,0,0,,Mainline
0.83,-515.451,,20,20,0,0,0,,Mainline
0.84,-515.251,,20,20,0,0,0,,Mainline
0.85,-515.051,,20,20,0,0,0,,Mainline
0.86,-514.851,,20,20,0,0,0,,Mainline
0.87,-514.651,,20,20,0,0,0,,Mainline
0.88,-514.451,,20,20,0,0,0,,Mainline
0.89,-514.251,,20,20,0,0,0,,Mainline
0.9,-514.051,,20,20,0,0,0,,Mainline
0.91,-513.851,,20,20,0,0,0,,Mainline
0.92,-513.651,,20,20,0,0,0,,Mainline
0.93,-513.451,,20,20,0,0,0,,Mainline
0.94,-513.251,,20,20,0,0,0,,Mainline
