Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-910.262,,20,20,0,0,0,,Mainline
0.01,-910.062,,20,20,0,0,0,,Mainline
0.02,-909.862,,20,20,0,0,0,,Mainline
0.03,-909.662,,20,20,0,0,0,,Mainline
0.04,-909.462,,20,20,0,0,0,,Mainline
0.05,-909.262,,20,20,0,0,0,,Mainline
0.06,-909.062,,20,20,0,0,0,,Mainline
0.07,-908.862,,20,20,0,0,0,,Mainline
0.08,-908.662,,20,20,0,0,0,,Mainline
0.09,-908.462,,20,20,0,0,0,,Mainline
0.1,-908.262,,20,20,0,0,0,,Mainline
0.11,-908.062,,20,20,0,0,0,,Mainline
0.12,-907.862,,20,20,0,0,0,,Mainline
0.13,-907.662,,20,20,0,0,0,,Mainline
0.14,-907.462,,20,20,0,0,0,,Mainline
0.15,-907.262,,20,20,0,0,0,,Mainline
0.16,-907.062,,20,20,0,0,0,,Mainline
0.17,-906.862,,20,20,0,0,0,,Mainline
0.18,-906.662,,20,20,0,0,0,,Mainline
0.19,-906.462,,20,20,0,0,0,,Mainline
0.2,-906.262,,20,20,0,0,0,,Mainline
0.21,-906.062,,20,20,0,0,0,,Mainline
0.22,-905.862,,20,20,0,0,0,,Mainline
0.23,-905.662,,20,20,0,0,0,,Mainline
0.24,-905.462,,20,20,0,0,0,,Mainline
0.25,-905.262,,20,20,0,0,0,,Mainline
0.26,-905.062,,20,20,0,0,0,,Mainline
0.27,-904.862,,20,20,0,0,0,,Mainline
0.28,-904.662,,20,20,0,0,0,,Mainline
0.29,-904.462,,20,20,0,0,0,,Mainline
0.3,-904.262,,20,20,0,0,0,,Mainline
0.31,-904.062,,20,20,0,0,0,,Mainline
0.32,-903.862,,20,20,0,0,0,,Mainline
0.33,-903.662,,20,20,0,0,0,,Mainline
0.34,-903.462,,20,20,0,0,0,,Mainline
0.35,-903.262,,20,20,0,0,0,,Mainline
0.36,-903.062,,20,20,0,0,0,,Mainline
0.37,-902.862,,20,20,0,0,0,,Mainline
0.38,-902.662,,20,20,0,0,0,,Mainline
0.39,-902.462,,20,20,0,0,0,,Mainline
0.4,-902.262,,20,20,0,0,0,,Mainline
0.41,-902.062,,20,20,0,0,0,,Mainline
0.42,-901.862,,20,20,0,0,0,,Mainline
0.43,-901.662,,20,20,0,0,0,,Mainline
0.44,-901.462,,20,20,0,0,0,,Mainline
0.45,-901.262,,20,20,0,0,0,,Mainline
0.46,-901.062,,20,20,0,0,0,,Mainline
0.47,-900.862,,20,20,0,0,0,,Mainline
0.48,-900.662,,20,20,0,0,0,,Mainline
0.49,-900.462,,20,20,0,0,0,,Mainline
0.5,-900.262,,20,20,0,0,0,,Mainline
0.51,-900.062,,20,20,0,0,0,,Mainline
0.52,-899.862,,20,20,0,0,0,,Mainline
0.53,-899.662,,20,20,0,0,0,,Mainline
0.54,-899.462,,20,20,0,0,0,,Mainline
0.55,-899.262,,20,20,0,0,0,,Mainline
0.56,-899.062,,20,20,0,0,0,,Mainline
0.57,-898.862,,20,20,0,0,0,,Mainline
0.58,-898.662,,20,20,0,0,0,,Mainline
0.59,-898.462,,20,20,0,0,0,,Mainline
0.6,-898.262,,20,20,0,0,0,,Mainline
0.61,-898.062,,20,20,0,0,0,,Mainline
0.62,-897.862,,20,20,0,0,0,,Mainline
0.63,-897.662,,20,20,0,0,0,,Mainline
0.64,-897.462,,20,20,0,0,0,,Mainline
0.65,-897.262,,20,20,0,0,0,,Mainline
0.66,-897.062,,20,20,0,0,0,,Mainline
0.67,-896.862,,20,20,0,0,0,,Mainline
0.68,-896.662,,20,20,0,0,0,,Mainline
0.69,-896.462,,20,20,0,0,0,,Mainline
0.7,-896.262,,20,20,0,0,0,,Mainline
0.71,-896.062,,20,20,0,0,0,,Mainline
0.72,-895.862,,20,20,0,0,0,,Mainline
0.73,-895.662,,20,20,0,0,0,,Mainline
