Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-13.468435,,24.964381,25.000000,-0.356191,-0.356191,-3.561910,IDM,Mainline
0.100000,-10.973655,,24.931235,25.000000,-0.331463,-0.331463,0.247278,IDM,Mainline
0.200000,-8.482073,,24.900396,25.000000,-0.308387,-0.308387,0.230759,IDM,Mainline
0.300000,-5.993468,,24.871709,25.000000,-0.286865,-0.286865,0.215225,IDM,Mainline
0.400000,-3.507631,,24.845029,25.000000,-0.266801,-0.266801,0.200642,IDM,Mainline
0.500000,-1.024368,,24.820219,25.000000,-0.248104,-0.248104,0.186967,IDM,Mainline
0.600000,1.456500,,24.797150,25.000000,-0.230688,-0.230688,0.174159,IDM,Mainline
0.700000,3.935143,,24.775703,25.000000,-0.214471,-0.214471,0.162174,IDM,Mainline
0.800000,6.411716,,24.755766,25.000000,-0.199374,-0.199374,0.150967,IDM,Mainline
0.900000,8.886366,,24.737233,25.000000,-0.185324,-0.185324,0.140496,IDM,Mainline
1.000000,11.359228,,24.720008,25.000000,-0.172253,-0.172253,0.130718,IDM,Mainline
1.100000,13.830428,,24.703999,25.000000,-0.160093,-0.160093,0.121593,IDM,Mainline
1.200000,16.300084,,24.689120,25.000000,-0.148785,-0.148785,0.113079,IDM,Mainline
1.300000,18.768305,,24.675293,25.000000,-0.138271,-0.138271,0.105141,IDM,Mainline
1.400000,21.235192,,24.662443,25.000000,-0.128497,-0.128497,0.097740,IDM,Mainline
1.500000,23.700839,,24.650502,25.000000,-0.119413,-0.119413,0.090845,IDM,Mainline
1.600000,26.165334,,24.639405,25.000000,-0.110971,-0.110971,0.084421,IDM,Mainline
1.700000,28.628759,,24.629092,25.000000,-0.103127,-0.103127,0.078438,IDM,Mainline
1.800000,31.091189,,24.619508,25.000000,-0.095840,-0.095840,0.072868,IDM,Mainline
1.900000,33.552695,,24.610601,25.000000,-0.089072,-0.089072,0.067683,IDM,Mainline
2.000000,36.013341,,24.602322,25.000000,-0.082786,-0.082786,0.062857,IDM,Mainline
2.100000,38.473188,,24.594627,25.000000,-0.076949,-0.076949,0.058367,IDM,Mainline
2.200000,40.932293,,24.587474,25.000000,-0.071530,-0.071530,0.054190,IDM,Mainline
2.300000,43.390708,,24.580824,25.000000,-0.066500,-0.066500,0.050306,IDM,Mainline
2.400000,45.848482,,24.574641,25.000000,-0.061831,-0.061831,0.046693,IDM,Mainline
2.500000,48.305658,,24.568892,25.000000,-0.057497,-0.057497,0.043334,IDM,Mainline
2.600000,50.762280,,24.563544,25.000000,-0.053476,-0.053476,0.040212,IDM,Mainline
2.700000,53.218386,,24.558569,25.000000,-0.049745,-0.049745,0.037310,IDM,Mainline
2.800000,55.674011,,24.553941,25.000000,-0.046284,-0.046284,0.034613,IDM,Mainline
2.900000,58.129190,,24.549634,25.000000,-0.043073,-0.043073,0.032107,IDM,Mainline
3.000000,60.583953,,24.545624,25.000000,-0.040095,-0.040095,0.029780,IDM,Mainline
3.100000,63.038329,,24.541891,25.000000,-0.037333,-0.037333,0.027617,IDM,Mainline
3.200000,65.492344,,24.538414,25.000000,-0.034772,-0.034772,0.025609,IDM,Mainline
3.300000,67.946023,,24.535174,25.000000,-0.032398,-0.032398,0.023744,IDM,Mainline
3.400000,70.399390,,24.532154,25.000000,-0.030197,-0.030197,0.022013,IDM,Mainline
3.500000,72.852464,,24.529339,25.000000,-0.028156,-0.028156,0.020406,IDM,Mainline
3.600000,75.305267,,24.526712,25.000000,-0.026265,-0.026265,0.018914,IDM,Mainline
3.700000,77.757816,,24.524261,25.000000,-0.024512,-0.024512,0.017529,IDM,Mainline
3.800000,80.210127,,24.521972,25.000000,-0.022887,-0.022887,0.016244,IDM,Mainline
3.900000,82.662218,,24.519834,25.000000,-0.021382,-0.021382,0.015052,IDM,Mainline
4.000000,85.114101,,24.517835,25.000000,-0.019987,-0.019987,0.013946,IDM,Mainline
4.100000,87.565791,,24.515966,25.000000,-0.018695,-0.018695,0.012921,IDM,Mainline
4.200000,90.017300,,24.514216,25.000000,-0.017498,-0.017498,0.011969,IDM,Mainline
4.300000,92.468640,,24.512577,25.000000,-0.016390,-0.016390,0.011087,IDM,Mainline
4.400000,94.919821,,24.511041,25.000000,-0.015363,-0.015363,0.010269,IDM,Mainline
4.500000,97.370853,,24.509600,25.000000,-0.014412,-0.014412,0.009510,IDM,Mainline
4.600000,99.821745,,24.508247,25.000000,-0.013531,-0.013531,0.008807,IDM,Mainline
4.700000,102.272506,,24.506975,25.000000,-0.012716,-0.012716,0.008155,IDM,Mainline
4.800000,104.723144,,24.505779,25.000000,-0.011961,-0.011961,0.007551,IDM,Mainline
4.900000,107.173665,,24.504653,25.000000,-0.011261,-0.011261,0.006991,IDM,Mainline
5.000000,109.624078,,24.503591,25.000000,-0.010614,-0.010614,0.006472,IDM,Mainline
5.100000,112.074387,,24.502590,25.000000,-0.010015,-0.010015,0.005992,IDM,Mainline
5.200000,114.524598,,24.501644,25.000000,-0.009460,-0.009460,0.005547,IDM,Mainline
5.300000,116.974718,,24.500749,25.000000,-0.008947,-0.008947,0.005134,IDM,Mainline
5.400000,119.424751,,24.499902,25.000000,-0.008472,-0.008472,0.004752,IDM,Mainline
5.500000,121.874701,,24.499099,25.000000,-0.008032,-0.008032,0.004398,IDM,Mainline
5.600000,124.324572,,24.498336,25.000000,-0.007625,-0.007625,0.004071,IDM,Mainline
5.700000,126.774370,,24.497611,25.000000,-0.007248,-0.007248,0.003767,IDM,Mainline
5.800000,129.224096,,24.496922,25.000000,-0.006899,-0.006899,0.003487,IDM,Mainline
5.900000,131.673756,,24.496264,25.000000,-0.006577,-0.006577,0.003227,IDM,Mainline
6.000000,134.123351,,24.495636,25.000000,-0.006278,-0.006278,0.002986,IDM,Mainline
6.100000,136.572884,,24.495036,25.000000,-0.006002,-0.006002,0.002763,IDM,Mainline
6.200000,139.022359,,24.494461,25.000000,-0.005746,-0.005746,0.002557,IDM,Mainline
6.300000,141.471778,,24.493910,25.000000,-0.005509,-0.005509,0.002366,IDM,Mainline
6.400000,143.921142,,24.493381,25.000000,-0.005290,-0.005290,0.002190,IDM,Mainline
6.500000,146.370455,,24.492873,25.000000,-0.005088,-0.005088,0.002026,IDM,Mainline
6.600000,148.819718,,24.492382,25.000000,-0.004900,-0.004900,0.001875,IDM,Mainline
6.700000,151.268932,,24.491910,25.000000,-0.004727,-0.004727,0.001736,IDM,Mainline
6.800000,153.718101,,24.491453,25.000000,-0.004566,-0.004566,0.001606,IDM,Mainline
6.900000,156.167224,,24.491011,25.000000,-0.004417,-0.004417,0.001487,IDM,Mainline
7.000000,158.616304,,24.490583,25.000000,-0.004280,-0.004280,0.001376,IDM,Mainline
7.100000,161.065341,,24.490168,25.000000,-0.004152,-0.004152,0.001274,IDM,Mainline
7.200000,163.514338,,24.489765,25.000000,-0.004035,-0.004035,0.001179,IDM,Mainline
7.300000,165.963295,,24.489372,25.000000,-0.003925,-0.003925,0.001092,IDM,Mainline
7.400000,168.412213,,24.488990,25.000000,-0.003824,-0.003824,0.001011,IDM,Mainline
7.500000,170.861093,,24.488617,25.000000,-0.003731,-0.003731,0.000936,IDM,Mainline
7.600000,173.309936,,24.488252,25.000000,-0.003644,-0.003644,0.000867,IDM,Mainline
7.700000,175.758744,,24.487896,25.000000,-0.003564,-0.003564,0.000803,IDM,Mainline
7.800000,178.207516,,24.487547,25.000000,-0.003489,-0.003489,0.000744,IDM,Mainline
7.900000,180.656254,,24.487205,25.000000,-0.003420,-0.003420,0.000689,IDM,Mainline
8.000000,183.104957,,24.486869,25.000000,-0.003356,-0.003356,0.000639,IDM,Mainline
8.100000,185.553628,,24.486540,25.000000,-0.003297,-0.003297,0.000592,IDM,Mainline
8.200000,188.002266,,24.486215,25.000000,-0.003242,-0.003242,0.000549,IDM,Mainline
8.300000,190.450871,,24.485896,25.000000,-0.003191,-0.003191,0.000509,IDM,Mainline
8.400000,192.899445,,24.485582,25.000000,-0.003144,-0.003144,0.000473,IDM,Mainline
8.500000,195.347988,,24.485272,25.000000,-0.003100,-0.003100,0.000439,IDM,Mainline
8.600000,197.796500,,24.484966,25.000000,-0.003060,-0.003060,0.000407,IDM,Mainline
8.700000,200.244981,,24.484664,25.000000,-0.003022,-0.003022,0.000378,IDM,Mainline
8.800000,202.693433,,24.484365,25.000000,-0.002987,-0.002987,0.000351,IDM,Mainline
8.900000,205.141854,,24.484070,25.000000,-0.002954,-0.002954,0.000327,IDM,Mainline
9.000000,207.590247,,24.483777,25.000000,-0.002923,-0.002923,0.000304,IDM,Mainline
9.100000,210.038610,,24.483488,25.000000,-0.002895,-0.002895,0.000283,IDM,Mainline
9.200000,212.486944,,24.483201,25.000000,-0.002869,-0.002869,0.000263,IDM,Mainline
9.300000,214.935250,,24.482916,25.000000,-0.002844,-0.002844,0.000245,IDM,Mainline
9.400000,217.383528,,24.482634,25.000000,-0.002822,-0.002822,0.000229,IDM,Mainline
9.500000,219.831777,,24.482354,25.000000,-0.002800,-0.002800,0.000213,IDM,Mainline
9.600000,222.279999,,24.482076,25.000000,-0.002780,-0.002780,0.000199,IDM,Mainline
9.700000,224.728193,,24.481800,25.000000,-0.002762,-0.002762,0.000186,IDM,Mainline
9.800000,227.176359,,24.481526,25.000000,-0.002744,-0.002744,0.000174,IDM,Mainline
9.900000,229.624498,,24.481253,25.000000,-0.002728,-0.002728,0.000163,IDM,Mainline
10.000000,232.072610,,24.480982,25.000000,-0.002713,-0.002713,0.000152,IDM,Mainline
10.100000,234.520694,,24.480712,25.000000,-0.002698,-0.002698,0.000143,IDM,Mainline
10.200000,236.968752,,24.480443,25.000000,-0.002685,-0.002685,0.000134,IDM,Mainline
10.300000,239.416783,,24.480176,25.000000,-0.002672,-0.002672,0.000126,IDM,Mainline
10.400000,241.864787,,24.479910,25.000000,-0.002661,-0.002661,0.000119,IDM,Mainline
10.500000,244.312765,,24.479645,25.000000,-0.002649,-0.002649,0.000112,IDM,Mainline
10.600000,246.760716,,24.479381,25.000000,-0.002639,-0.002639,0.000105,IDM,Mainline
10.700000,249.208641,,24.479118,25.000000,-0.002629,-0.002629,0.000099,IDM,Mainline
10.800000,251.656540,,24.478856,25.000000,-0.002620,-0.002620,0.000094,IDM,Mainline
10.900000,254.104413,,24.478595,25.000000,-0.002611,-0.002611,0.000089,IDM,Mainline
11.000000,256.552259,,24.478335,25.000000,-0.002602,-0.002602,0.000084,IDM,Mainline
11.100000,259.000080,,24.478076,25.000000,-0.002594,-0.002594,0.000080,IDM,Mainline
11.200000,261.447874,,24.477817,25.000000,-0.002587,-0.002587,0.000076,IDM,Mainline
11.300000,263.895643,,24.477559,25.000000,-0.002579,-0.002579,0.000073,IDM,Mainline
11.400000,266.343386,,24.477302,25.000000,-0.002572,-0.002572,0.000069,IDM,Mainline
11.500000,268.791103,,24.477045,25.000000,-0.002566,-0.002566,0.000066,IDM,Mainline
11.600000,271.238795,,24.476789,25.000000,-0.002559,-0.002559,0.000063,IDM,Mainline
11.700000,273.686461,,24.476534,25.000000,-0.002553,-0.002553,0.000061,IDM,Mainline
11.800000,276.134102,,24.476279,25.000000,-0.002547,-0.002547,0.000058,IDM,Mainline
11.900000,278.581717,,24.476025,25.000000,-0.002542,-0.002542,0.000056,IDM,Mainline
12.000000,281.029307,,24.475771,25.000000,-0.002536,-0.002536,0.000054,IDM,Mainline
12.100000,283.476871,,24.475518,25.000000,-0.002531,-0.002531,0.000052,IDM,Mainline
12.200000,285.924411,,24.475266,25.000000,-0.002526,-0.002526,0.000050,IDM,Mainline
12.300000,288.371925,,24.475013,25.000000,-0.002521,-0.002521,0.000049,IDM,Mainline
12.400000,290.819413,,24.474762,25.000000,-0.002517,-0.002517,0.000047,IDM,Mainline
12.500000,293.266877,,24.474511,25.000000,-0.002512,-0.002512,0.000046,IDM,Mainline
12.600000,295.714315,,24.474260,25.000000,-0.002507,-0.002507,0.000045,IDM,Mainline
12.700000,298.161729,,24.474010,25.000000,-0.002503,-0.002503,0.000044,IDM,Mainline
12.800000,300.609117,,24.473760,25.000000,-0.002499,-0.002499,0.000043,IDM,Mainline
12.900000,303.056481,,24.473510,25.000000,-0.002495,-0.002495,0.000042,IDM,Mainline
13.000000,305.503819,,24.473261,25.000000,-0.002491,-0.002491,0.000041,IDM,Mainline
13.100000,307.951133,,24.473012,25.000000,-0.002487,-0.002487,0.000040,IDM,Mainline
13.200000,310.398422,,24.472764,25.000000,-0.002483,-0.002483,0.000039,IDM,Mainline
13.300000,312.845686,,24.472516,25.000000,-0.002479,-0.002479,0.000038,IDM,Mainline
13.400000,315.292925,,24.472269,25.000000,-0.002475,-0.002475,0.000038,IDM,Mainline
13.500000,317.740140,,24.472022,25.000000,-0.002471,-0.002471,0.000037,IDM,Mainline
13.600000,320.187330,,24.471775,25.000000,-0.002468,-0.002468,0.000037,IDM,Mainline
13.700000,322.634495,,24.471528,25.000000,-0.002464,-0.002464,0.000036,IDM,Mainline
13.800000,325.081635,,24.471282,25.000000,-0.002461,-0.002461,0.000036,IDM,Mainline
13.900000,327.528751,,24.471037,25.000000,-0.002457,-0.002457,0.000035,IDM,Mainline
14.000000,329.975843,,24.470791,25.000000,-0.002454,-0.002454,0.000035,IDM,Mainline
14.100000,332.422909,,24.470546,25.000000,-0.002450,-0.002450,0.000034,IDM,Mainline
14.200000,334.869952,,24.470302,25.000000,-0.002447,-0.002447,0.000034,IDM,Mainline
14.300000,337.316970,,24.470057,25.000000,-0.002443,-0.002443,0.000034,IDM,Mainline
14.400000,339.763963,,24.469813,25.000000,-0.002440,-0.002440,0.000034,IDM,Mainline
14.500000,342.210932,,24.469570,25.000000,-0.002437,-0.002437,0.000033,IDM,Mainline
14.600000,344.657877,,24.469326,25.000000,-0.002433,-0.002433,0.000033,IDM,Mainline
14.700000,347.104798,,24.469083,25.000000,-0.002430,-0.002430,0.000033,IDM,Mainline
14.800000,349.551694,,24.468841,25.000000,-0.002427,-0.002427,0.000033,IDM,Mainline
14.900000,351.998566,,24.468598,25.000000,-0.002424,-0.002424,0.000032,IDM,Mainline
15.000000,354.445414,,24.468356,25.000000,-0.002420,-0.002420,0.000032,IDM,Mainline
15.100000,356.892237,,24.468114,25.000000,-0.002417,-0.002417,0.000032,IDM,Mainline
15.200000,359.339036,,24.467873,25.000000,-0.002414,-0.002414,0.000032,IDM,Mainline
15.300000,361.785812,,24.467632,25.000000,-0.002411,-0.002411,0.000032,IDM,Mainline
15.400000,364.232563,,24.467391,25.000000,-0.002408,-0.002408,0.000032,IDM,Mainline
15.500000,366.679290,,24.467151,25.000000,-0.002404,-0.002404,0.000032,IDM,Mainline
15.600000,369.125993,,24.466911,25.000000,-0.002401,-0.002401,0.000032,IDM,Mainline
15.700000,371.572672,,24.466671,25.000000,-0.002398,-0.002398,0.000031,IDM,Mainline
15.800000,374.019327,,24.466431,25.000000,-0.002395,-0.002395,0.000031,IDM,Mainline
