Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-102.104049,,24.933557,25.000000,-0.664428,-0.664428,-6.644282,IDM,Mainline
0.100000,-99.613725,,24.872923,25.000000,-0.606344,-0.606344,0.580845,IDM,Mainline
0.200000,-97.129201,,24.817550,25.000000,-0.553729,-0.553729,0.526151,IDM,Mainline
0.300000,-94.649976,,24.766950,25.000000,-0.506002,-0.506002,0.477269,IDM,Mainline
0.400000,-92.175594,,24.720684,25.000000,-0.462654,-0.462654,0.433473,IDM,Mainline
0.500000,-89.705642,,24.678360,25.000000,-0.423240,-0.423240,0.394147,IDM,Mainline
0.600000,-87.239743,,24.639624,25.000000,-0.387364,-0.387364,0.358763,IDM,Mainline
0.700000,-84.777554,,24.604156,25.000000,-0.354677,-0.354677,0.326866,IDM,Mainline
0.800000,-82.318763,,24.571669,25.000000,-0.324871,-0.324871,0.298063,IDM,Mainline
0.900000,-79.863084,,24.541902,25.000000,-0.297669,-0.297669,0.272014,IDM,Mainline
1.000000,-77.410258,,24.514620,25.000000,-0.272827,-0.272827,0.248421,IDM,Mainline
1.100000,-74.960047,,24.489607,25.000000,-0.250124,-0.250124,0.227025,IDM,Mainline
1.200000,-72.512233,,24.466671,25.000000,-0.229365,-0.229365,0.207597,IDM,Mainline
1.300000,-70.066618,,24.445634,25.000000,-0.210371,-0.210371,0.189937,IDM,Mainline
1.400000,-67.623019,,24.426335,25.000000,-0.192984,-0.192984,0.173868,IDM,Mainline
1.500000,-65.181271,,24.408629,25.000000,-0.177061,-0.177061,0.159231,IDM,Mainline
1.600000,-62.741220,,24.392382,25.000000,-0.162472,-0.162472,0.145890,IDM,Mainline
1.700000,-60.302728,,24.377472,25.000000,-0.149100,-0.149100,0.133718,IDM,Mainline
1.800000,-57.865665,,24.363788,25.000000,-0.136840,-0.136840,0.122605,IDM,Mainline
1.900000,-55.429914,,24.351228,25.000000,-0.125595,-0.125595,0.112454,IDM,Mainline
2.000000,-52.995367,,24.339701,25.000000,-0.115277,-0.115277,0.103173,IDM,Mainline
2.100000,-50.561926,,24.329120,25.000000,-0.105809,-0.105809,0.094685,IDM,Mainline
