Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,259.579702,,24.961432,25.000000,-0.385685,-0.385685,-3.856850,IDM,Mainline
0.100000,262.074070,,24.925929,25.000000,-0.355030,-0.355030,0.306553,IDM,Mainline
0.200000,264.565028,,24.893231,25.000000,-0.326977,-0.326977,0.280527,IDM,Mainline
0.300000,267.052844,,24.863103,25.000000,-0.301282,-0.301282,0.256949,IDM,Mainline
0.400000,269.537766,,24.835330,25.000000,-0.277727,-0.277727,0.235552,IDM,Mainline
0.500000,272.020019,,24.809718,25.000000,-0.256116,-0.256116,0.216106,IDM,Mainline
0.600000,274.499809,,24.786091,25.000000,-0.236276,-0.236276,0.198407,IDM,Mainline
0.700000,276.977328,,24.764286,25.000000,-0.218048,-0.218048,0.182277,IDM,Mainline
0.800000,279.452750,,24.744157,25.000000,-0.201292,-0.201292,0.167559,IDM,Mainline
0.900000,281.926236,,24.725569,25.000000,-0.185880,-0.185880,0.154115,IDM,Mainline
1.000000,284.397935,,24.708399,25.000000,-0.171698,-0.171698,0.141823,IDM,Mainline
1.100000,286.867981,,24.692535,25.000000,-0.158641,-0.158641,0.130572,IDM,Mainline
1.200000,289.336502,,24.677873,25.000000,-0.146614,-0.146614,0.120266,IDM,Mainline
1.300000,291.803611,,24.664320,25.000000,-0.135533,-0.135533,0.110817,IDM,Mainline
1.400000,294.269417,,24.651788,25.000000,-0.125318,-0.125318,0.102148,IDM,Mainline
1.500000,296.734016,,24.640198,25.000000,-0.115899,-0.115899,0.094189,IDM,Mainline
1.600000,299.197500,,24.629477,25.000000,-0.107211,-0.107211,0.086876,IDM,Mainline
1.700000,301.659952,,24.619558,25.000000,-0.099196,-0.099196,0.080155,IDM,Mainline
1.800000,304.121448,,24.610378,25.000000,-0.091799,-0.091799,0.073973,IDM,Mainline
1.900000,306.582061,,24.601881,25.000000,-0.084970,-0.084970,0.068284,IDM,Mainline
2.000000,309.041856,,24.594014,25.000000,-0.078666,-0.078666,0.063046,IDM,Mainline
2.100000,311.500893,,24.586730,25.000000,-0.072844,-0.072844,0.058222,IDM,Mainline
2.200000,313.959229,,24.579983,25.000000,-0.067466,-0.067466,0.053777,IDM,Mainline
2.300000,316.416915,,24.573733,25.000000,-0.062498,-0.062498,0.049680,IDM,Mainline
2.400000,318.873999,,24.567943,25.000000,-0.057908,-0.057908,0.045902,IDM,Mainline
2.500000,321.330524,,24.562576,25.000000,-0.053666,-0.053666,0.042417,IDM,Mainline
2.600000,323.786533,,24.557601,25.000000,-0.049746,-0.049746,0.039202,IDM,Mainline
2.700000,326.242063,,24.552989,25.000000,-0.046123,-0.046123,0.036234,IDM,Mainline
2.800000,328.697148,,24.548712,25.000000,-0.042773,-0.042773,0.033495,IDM,Mainline
