Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-575.078505,,24.983313,25.000000,-0.166871,-0.166871,-1.668713,0.066600,IDM,Mainline
0.100000,-572.580984,,24.967126,25.000000,-0.161865,-0.161865,0.050060,0.133200,IDM,Mainline
0.200000,-570.085056,,24.951425,25.000000,-0.157013,-0.157013,0.048523,0.199800,IDM,Mainline
0.300000,-567.590675,,24.936194,25.000000,-0.152310,-0.152310,0.047035,0.266400,IDM,Mainline
0.400000,-565.097794,,24.921419,25.000000,-0.147750,-0.147750,0.045593,0.333000,IDM,Mainline
0.500000,-562.606369,,24.907086,25.000000,-0.143331,-0.143331,0.044196,0.399600,IDM,Mainline
0.600000,-560.116356,,24.893181,25.000000,-0.139046,-0.139046,0.042843,0.466200,IDM,Mainline
0.700000,-557.627712,,24.879692,25.000000,-0.134893,-0.134893,0.041533,0.532800,IDM,Mainline
0.800000,-555.140397,,24.866605,25.000000,-0.130867,-0.130867,0.040264,0.599400,IDM,Mainline
0.900000,-552.654371,,24.853909,25.000000,-0.126963,-0.126963,0.039034,0.666000,IDM,Mainline
1.000000,-550.169596,,24.841591,25.000000,-0.123179,-0.123179,0.037843,0.732600,IDM,Mainline
1.100000,-547.686035,,24.829640,25.000000,-0.119510,-0.119510,0.036688,0.799200,IDM,Mainline
1.200000,-545.203651,,24.818045,25.000000,-0.115953,-0.115953,0.035570,0.865800,IDM,Mainline
1.300000,-542.722409,,24.806794,25.000000,-0.112504,-0.112504,0.034487,0.932400,IDM,Mainline
1.400000,-540.242275,,24.795878,25.000000,-0.109161,-0.109161,0.033437,0.999000,IDM,Mainline
1.500000,-537.763217,,24.785287,25.000000,-0.105919,-0.105919,0.032420,1.065600,IDM,Mainline
1.600000,-535.285202,,24.775009,25.000000,-0.102775,-0.102775,0.031434,1.132200,IDM,Mainline
1.700000,-532.808200,,24.765036,25.000000,-0.099727,-0.099727,0.030479,1.198800,IDM,Mainline
1.800000,-530.332180,,24.755359,25.000000,-0.096772,-0.096772,0.029554,1.265400,IDM,Mainline
1.900000,-527.857114,,24.745968,25.000000,-0.093906,-0.093906,0.028657,1.332000,IDM,Mainline
2.000000,-525.382972,,24.736856,25.000000,-0.091127,-0.091127,0.027788,1.398600,IDM,Mainline
2.100000,-522.909729,,24.728012,25.000000,-0.088433,-0.088433,0.026946,1.465200,IDM,Mainline
2.200000,-520.437357,,24.719430,25.000000,-0.085820,-0.085820,0.026129,1.531800,IDM,Mainline
2.300000,-517.965830,,24.711102,25.000000,-0.083286,-0.083286,0.025338,1.598400,IDM,Mainline
2.400000,-515.495124,,24.703019,25.000000,-0.080829,-0.080829,0.024571,1.665000,IDM,Mainline
2.500000,-513.025215,,24.695174,25.000000,-0.078446,-0.078446,0.023828,1.731600,IDM,Mainline
2.600000,-510.556078,,24.687561,25.000000,-0.076136,-0.076136,0.023107,1.798200,IDM,Mainline
2.700000,-508.087691,,24.680171,25.000000,-0.073895,-0.073895,0.022409,1.864800,IDM,Mainline
2.800000,-505.620033,,24.672999,25.000000,-0.071721,-0.071721,0.021732,1.931400,IDM,Mainline
2.900000,-503.153081,,24.666038,25.000000,-0.069614,-0.069614,0.021076,1.998000,IDM,Mainline
3.000000,-500.686815,,24.659281,25.000000,-0.067570,-0.067570,0.020440,2.064600,IDM,Mainline
3.100000,-498.221215,,24.652722,25.000000,-0.065588,-0.065588,0.019823,2.131200,IDM,Mainline
3.200000,-495.756261,,24.646355,25.000000,-0.063665,-0.063665,0.019225,2.197800,IDM,Mainline
3.300000,-493.291934,,24.640175,25.000000,-0.061800,-0.061800,0.018646,2.264400,IDM,Mainline
3.400000,-490.828217,,24.634176,25.000000,-0.059992,-0.059992,0.018084,2.331000,IDM,Mainline
3.500000,-488.365090,,24.628352,25.000000,-0.058238,-0.058238,0.017539,2.397600,IDM,Mainline
3.600000,-485.902538,,24.622699,25.000000,-0.056537,-0.056537,0.017011,2.464200,IDM,Mainline
3.700000,-483.440542,,24.617210,25.000000,-0.054887,-0.054887,0.016499,2.530800,IDM,Mainline
3.800000,-480.979088,,24.611881,25.000000,-0.053287,-0.053287,0.016002,2.597400,IDM,Mainline
3.900000,-478.518158,,24.606708,25.000000,-0.051735,-0.051735,0.015521,2.664000,IDM,Mainline
4.000000,-476.057739,,24.601685,25.000000,-0.050229,-0.050229,0.015054,2.730600,IDM,Mainline
4.100000,-473.597814,,24.596808,25.000000,-0.048769,-0.048769,0.014601,2.797200,IDM,Mainline
4.200000,-471.138370,,24.592073,25.000000,-0.047353,-0.047353,0.014162,2.863800,IDM,Mainline
