Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,302.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.100000,305.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.200000,307.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.300000,310.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.400000,312.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.500000,315.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.600000,317.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.700000,320.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.800000,322.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
0.900000,325.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.000000,327.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.100000,330.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.200000,332.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.300000,335.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.400000,337.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.500000,340.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.600000,342.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.700000,345.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.800000,347.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
1.900000,350.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.000000,352.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.100000,355.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.200000,357.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.300000,360.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.400000,362.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.500000,365.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.600000,367.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.700000,370.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.800000,372.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
2.900000,375.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.000000,377.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.100000,380.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.200000,382.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.300000,385.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.400000,387.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.500000,390.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.600000,392.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.700000,395.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.800000,397.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
3.900000,400.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.000000,402.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.100000,405.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.200000,407.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.300000,410.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.400000,412.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.500000,415.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.600000,417.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.700000,420.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.800000,422.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
4.900000,425.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.000000,427.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.100000,430.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.200000,432.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.300000,435.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.400000,437.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.500000,440.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.600000,442.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.700000,445.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.800000,447.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
5.900000,450.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.000000,452.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.100000,455.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.200000,457.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.300000,460.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.400000,462.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.500000,465.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.600000,467.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.700000,470.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.800000,472.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
6.900000,475.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.000000,477.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.100000,480.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.200000,482.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.300000,485.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.400000,487.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.500000,490.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.600000,492.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.700000,495.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.800000,497.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
7.900000,500.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.000000,502.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.100000,505.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.200000,507.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.300000,510.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.400000,512.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.500000,515.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.600000,517.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.700000,520.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.800000,522.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
8.900000,525.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
9.000000,527.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
9.100000,530.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
9.200000,532.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
9.300000,535.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
9.400000,537.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
9.500000,540.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,IDM,Mainline
