Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-58.215053,,24.918557,25.000000,-0.814426,-0.814426,-8.144261,IDM,Mainline
0.100000,-55.726892,,24.844666,25.000000,-0.738913,-0.738913,0.755134,IDM,Mainline
0.200000,-53.245781,,24.777558,25.000000,-0.671079,-0.671079,0.678335,IDM,Mainline
0.300000,-50.771075,,24.716556,25.000000,-0.610025,-0.610025,0.610544,IDM,Mainline
0.400000,-48.302194,,24.661058,25.000000,-0.554974,-0.554974,0.550503,IDM,Mainline
0.500000,-45.838615,,24.610532,25.000000,-0.505258,-0.505258,0.497165,IDM,Mainline
0.600000,-43.379863,,24.564503,25.000000,-0.460293,-0.460293,0.449649,IDM,Mainline
0.700000,-40.925510,,24.522546,25.000000,-0.419572,-0.419572,0.407215,IDM,Mainline
0.800000,-38.475169,,24.484281,25.000000,-0.382649,-0.382649,0.369230,IDM,Mainline
0.900000,-36.028487,,24.449368,25.000000,-0.349133,-0.349133,0.335156,IDM,Mainline
1.000000,-33.585143,,24.417500,25.000000,-0.318680,-0.318680,0.304533,IDM,Mainline
1.100000,-31.144848,,24.388401,25.000000,-0.290984,-0.290984,0.276962,IDM,Mainline
1.200000,-28.707337,,24.361824,25.000000,-0.265774,-0.265774,0.252098,IDM,Mainline
1.300000,-26.272368,,24.337543,25.000000,-0.242809,-0.242809,0.229643,IDM,Mainline
1.400000,-23.839724,,24.315356,25.000000,-0.221876,-0.221876,0.209335,IDM,Mainline
1.500000,-21.409202,,24.295077,25.000000,-0.202781,-0.202781,0.190947,IDM,Mainline
1.600000,-18.980621,,24.276542,25.000000,-0.185353,-0.185353,0.174278,IDM,Mainline
1.700000,-16.553814,,24.259598,25.000000,-0.169438,-0.169438,0.159150,IDM,Mainline
1.800000,-14.128629,,24.244109,25.000000,-0.154897,-0.154897,0.145409,IDM,Mainline
1.900000,-11.704926,,24.229948,25.000000,-0.141606,-0.141606,0.132916,IDM,Mainline
2.000000,-9.282578,,24.217003,25.000000,-0.129451,-0.129451,0.121548,IDM,Mainline
2.100000,-6.861470,,24.205170,25.000000,-0.118332,-0.118332,0.111196,IDM,Mainline
2.200000,-4.441493,,24.194354,25.000000,-0.108155,-0.108155,0.101762,IDM,Mainline
2.300000,-2.022552,,24.184470,25.000000,-0.098839,-0.098839,0.093160,IDM,Mainline
2.400000,0.395443,,24.175439,25.000000,-0.090308,-0.090308,0.085312,IDM,Mainline
2.500000,2.812575,,24.167190,25.000000,-0.082493,-0.082493,0.078147,IDM,Mainline
2.600000,5.228917,,24.159657,25.000000,-0.075333,-0.075333,0.071603,IDM,Mainline
2.700000,7.644539,,24.152780,25.000000,-0.068771,-0.068771,0.065622,IDM,Mainline
2.800000,10.059503,,24.146504,25.000000,-0.062755,-0.062755,0.060155,IDM,Mainline
2.900000,12.473867,,24.140780,25.000000,-0.057240,-0.057240,0.055155,IDM,Mainline
3.000000,14.887684,,24.135562,25.000000,-0.052182,-0.052182,0.050580,IDM,Mainline
3.100000,17.301003,,24.130808,25.000000,-0.047543,-0.047543,0.046393,IDM,Mainline
3.200000,19.713867,,24.126479,25.000000,-0.043287,-0.043287,0.042560,IDM,Mainline
3.300000,22.126318,,24.122541,25.000000,-0.039382,-0.039382,0.039049,IDM,Mainline
3.400000,24.538393,,24.118961,25.000000,-0.035798,-0.035798,0.035833,IDM,Mainline
3.500000,26.950127,,24.115710,25.000000,-0.032510,-0.032510,0.032885,IDM,Mainline
3.600000,29.361550,,24.112761,25.000000,-0.029491,-0.029491,0.030184,IDM,Mainline
3.700000,31.772693,,24.110089,25.000000,-0.026721,-0.026721,0.027708,IDM,Mainline
3.800000,34.183581,,24.107671,25.000000,-0.024177,-0.024177,0.025437,IDM,Mainline
3.900000,36.594239,,24.105487,25.000000,-0.021842,-0.021842,0.023354,IDM,Mainline
4.000000,39.004689,,24.103517,25.000000,-0.019697,-0.019697,0.021444,IDM,Mainline
4.100000,41.414952,,24.101744,25.000000,-0.017728,-0.017728,0.019691,IDM,Mainline
4.200000,43.825047,,24.100152,25.000000,-0.015920,-0.015920,0.018082,IDM,Mainline
4.300000,46.234991,,24.098726,25.000000,-0.014259,-0.014259,0.016606,IDM,Mainline
4.400000,48.644800,,24.097453,25.000000,-0.012734,-0.012734,0.015251,IDM,Mainline
4.500000,51.054489,,24.096320,25.000000,-0.011334,-0.011334,0.014006,IDM,Mainline
4.600000,53.464070,,24.095315,25.000000,-0.010047,-0.010047,0.012864,IDM,Mainline
4.700000,55.873557,,24.094428,25.000000,-0.008866,-0.008866,0.011815,IDM,Mainline
