Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-60.015000,,24.700000,25.000000,-3.000000,-3.000000,-30.000000,0.066600,IDM,Mainline
0.100000,-57.558634,,24.427314,25.000000,-2.726858,-2.726858,2.731422,0.133200,IDM,Mainline
0.200000,-55.128185,,24.181679,25.000000,-2.456353,-2.456353,2.705049,0.199800,IDM,Mainline
0.300000,-52.721120,,23.959615,25.000000,-2.220638,-2.220638,2.357151,0.266400,IDM,Mainline
0.400000,-50.335227,,23.758238,25.000000,-2.013772,-2.013772,2.068658,0.333000,IDM,Mainline
0.500000,-47.968559,,23.575130,25.000000,-1.831077,-1.831077,1.826949,0.399600,IDM,Mainline
0.600000,-45.619390,,23.408248,25.000000,-1.668820,-1.668820,1.622568,0.466200,IDM,Mainline
0.700000,-43.286185,,23.255849,25.000000,-1.523988,-1.523988,1.448318,0.532800,IDM,Mainline
0.800000,-40.967571,,23.116437,25.000000,-1.394124,-1.394124,1.298648,0.599400,IDM,Mainline
0.900000,-38.662313,,22.988717,25.000000,-1.277202,-1.277202,1.169220,0.666000,IDM,Mainline
1.000000,-36.369299,,22.871563,25.000000,-1.171541,-1.171541,1.056605,0.732600,IDM,Mainline
1.100000,-34.087521,,22.763989,25.000000,-1.075734,-1.075734,0.958068,0.799200,IDM,Mainline
1.200000,-31.816066,,22.665130,25.000000,-0.988594,-0.988594,0.871401,0.865800,IDM,Mainline
1.300000,-29.554098,,22.574219,25.000000,-0.909113,-0.909113,0.794813,0.932400,IDM,Mainline
1.400000,-27.300858,,22.490576,25.000000,-0.836430,-0.836430,0.726832,0.999000,IDM,Mainline
1.500000,-25.055650,,22.413595,25.000000,-0.769805,-0.769805,0.666247,1.065600,IDM,Mainline
1.600000,-22.817833,,22.342735,25.000000,-0.708600,-0.708600,0.612048,1.132200,IDM,Mainline
1.700000,-20.586821,,22.277509,25.000000,-0.652261,-0.652261,0.563391,1.198800,IDM,Mainline
1.800000,-18.362072,,22.217479,25.000000,-0.600304,-0.600304,0.519567,1.265400,IDM,Mainline
1.900000,-16.143085,,22.162248,25.000000,-0.552307,-0.552307,0.479976,1.332000,IDM,Mainline
2.000000,-13.929400,,22.111458,25.000000,-0.507896,-0.507896,0.444105,1.398600,IDM,Mainline
2.100000,-11.720588,,22.064784,25.000000,-0.466745,-0.466745,0.411518,1.465200,IDM,Mainline
2.200000,-9.516252,,22.021928,25.000000,-0.428561,-0.428561,0.381840,1.531800,IDM,Mainline
2.300000,-7.316025,,21.982619,25.000000,-0.393086,-0.393086,0.354747,1.598400,IDM,Mainline
2.400000,-5.119564,,21.946610,25.000000,-0.360090,-0.360090,0.329959,1.665000,IDM,Mainline
2.500000,-2.926550,,21.913673,25.000000,-0.329367,-0.329367,0.307233,1.731600,IDM,Mainline
2.600000,-0.736686,,21.883600,25.000000,-0.300731,-0.300731,0.286356,1.798200,IDM,Mainline
2.700000,1.450304,,21.856199,25.000000,-0.274017,-0.274017,0.267141,1.864800,IDM,Mainline
2.800000,3.634679,,21.831291,25.000000,-0.249074,-0.249074,0.249426,1.931400,IDM,Mainline
2.900000,5.816679,,21.808714,25.000000,-0.225768,-0.225768,0.233067,1.998000,IDM,Mainline
3.000000,7.996530,,21.788317,25.000000,-0.203974,-0.203974,0.217935,2.064600,IDM,Mainline
3.100000,10.174444,,21.769959,25.000000,-0.183582,-0.183582,0.203918,2.131200,IDM,Mainline
3.200000,12.350618,,21.753510,25.000000,-0.164491,-0.164491,0.190916,2.197800,IDM,Mainline
3.300000,14.525235,,21.738849,25.000000,-0.146607,-0.146607,0.178840,2.264400,IDM,Mainline
3.400000,16.698471,,21.725864,25.000000,-0.129846,-0.129846,0.167608,2.331000,IDM,Mainline
3.500000,18.870487,,21.714451,25.000000,-0.114131,-0.114131,0.157150,2.397600,IDM,Mainline
3.600000,21.041435,,21.704512,25.000000,-0.099391,-0.099391,0.147402,2.464200,IDM,Mainline
3.700000,23.211458,,21.695956,25.000000,-0.085560,-0.085560,0.138305,2.530800,IDM,Mainline
3.800000,25.380691,,21.688698,25.000000,-0.072580,-0.072580,0.129808,2.597400,IDM,Mainline
3.900000,27.549259,,21.682659,25.000000,-0.060393,-0.060393,0.121863,2.664000,IDM,Mainline
4.000000,29.717280,,21.677764,25.000000,-0.048950,-0.048950,0.114428,2.730600,IDM,Mainline
4.100000,31.884865,,21.673943,25.000000,-0.038204,-0.038204,0.107464,2.797200,IDM,Mainline
4.200000,34.052119,,21.671132,25.000000,-0.028111,-0.028111,0.100936,2.863800,IDM,Mainline
4.300000,36.219139,,21.669269,25.000000,-0.018629,-0.018629,0.094811,2.930400,IDM,Mainline
4.400000,38.386018,,21.668297,25.000000,-0.009723,-0.009723,0.089062,2.997000,IDM,Mainline
4.500000,40.552841,,21.668161,25.000000,-0.001357,-0.001357,0.083660,3.063600,IDM,Mainline
4.600000,42.719689,,21.668811,25.000000,0.006501,0.006501,0.078583,3.243143,IDM,Mainline
4.700000,44.886640,,21.670200,25.000000,0.013882,0.013882,0.073807,3.424657,IDM,Mainline
