Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-210.010540,,24.789191,25.000000,-2.108089,-2.108089,-21.080889,0.066600,IDM,Mainline
0.100000,-207.541656,,24.588492,25.000000,-2.006992,-2.006992,1.010970,0.133200,IDM,Mainline
0.200000,-205.092375,,24.397134,25.000000,-1.913581,-1.913581,0.934105,0.199800,IDM,Mainline
0.300000,-202.661796,,24.214447,25.000000,-1.826870,-1.826870,0.867110,0.266400,IDM,Mainline
0.400000,-200.249081,,24.039845,25.000000,-1.746015,-1.746015,0.808552,0.333000,IDM,Mainline
0.500000,-197.853448,,23.872813,25.000000,-1.670325,-1.670325,0.756898,0.399600,IDM,Mainline
0.600000,-195.474163,,23.712890,25.000000,-1.599230,-1.599230,0.710952,0.466200,IDM,Mainline
0.700000,-193.110536,,23.559664,25.000000,-1.532253,-1.532253,0.669770,0.532800,IDM,Mainline
0.800000,-190.761914,,23.412765,25.000000,-1.468993,-1.468993,0.632601,0.599400,IDM,Mainline
0.900000,-188.427683,,23.271854,25.000000,-1.409108,-1.409108,0.598846,0.666000,IDM,Mainline
1.000000,-186.107259,,23.136624,25.000000,-1.352307,-1.352307,0.568018,0.732600,IDM,Mainline
1.100000,-183.800089,,23.006790,25.000000,-1.298335,-1.298335,0.539721,0.799200,IDM,Mainline
1.200000,-181.505645,,22.882093,25.000000,-1.246972,-1.246972,0.513631,0.865800,IDM,Mainline
1.300000,-179.223425,,22.762291,25.000000,-1.198024,-1.198024,0.489478,0.932400,IDM,Mainline
1.400000,-176.952953,,22.647159,25.000000,-1.151320,-1.151320,0.467038,0.999000,IDM,Mainline
1.500000,-174.693771,,22.536488,25.000000,-1.106708,-1.106708,0.446123,1.065600,IDM,Mainline
1.600000,-172.445442,,22.430083,25.000000,-1.064050,-1.064050,0.426572,1.132200,IDM,Mainline
1.700000,-170.207550,,22.327760,25.000000,-1.023225,-1.023225,0.408250,1.198800,IDM,Mainline
1.800000,-167.979694,,22.229348,25.000000,-0.984121,-0.984121,0.391040,1.265400,IDM,Mainline
1.900000,-165.761493,,22.134684,25.000000,-0.946637,-0.946637,0.374841,1.332000,IDM,Mainline
2.000000,-163.552578,,22.043616,25.000000,-0.910681,-0.910681,0.359564,1.398600,IDM,Mainline
2.100000,-161.352597,,21.955999,25.000000,-0.876168,-0.876168,0.345132,1.465200,IDM,Mainline
2.200000,-159.161212,,21.871697,25.000000,-0.843020,-0.843020,0.331478,1.531800,IDM,Mainline
2.300000,-156.978098,,21.790581,25.000000,-0.811166,-0.811166,0.318541,1.598400,IDM,Mainline
2.400000,-154.802943,,21.712527,25.000000,-0.780539,-0.780539,0.306268,1.665000,IDM,Mainline
2.500000,-152.635446,,21.637419,25.000000,-0.751078,-0.751078,0.294610,1.731600,IDM,Mainline
2.600000,-150.475317,,21.565147,25.000000,-0.722726,-0.722726,0.283525,1.798200,IDM,Mainline
2.700000,-148.322280,,21.495604,25.000000,-0.695428,-0.695428,0.272974,1.864800,IDM,Mainline
2.800000,-146.176065,,21.428690,25.000000,-0.669136,-0.669136,0.262922,1.931400,IDM,Mainline
2.900000,-144.036415,,21.364310,25.000000,-0.643802,-0.643802,0.253336,1.998000,IDM,Mainline
