Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-135.010540,,24.789191,25.000000,-2.108089,-2.108089,-21.080889,0.066600,IDM,Mainline
0.100000,-132.541808,,24.585454,25.000000,-2.037368,-2.037368,0.707210,0.133200,IDM,Mainline
0.200000,-130.093087,,24.388975,25.000000,-1.964789,-1.964789,0.725791,0.199800,IDM,Mainline
0.300000,-127.663642,,24.199924,25.000000,-1.890510,-1.890510,0.742784,0.266400,IDM,Mainline
0.400000,-125.252728,,24.018349,25.000000,-1.815751,-1.815751,0.747597,0.333000,IDM,Mainline
0.500000,-122.859600,,23.844208,25.000000,-1.741411,-1.741411,0.743395,0.399600,IDM,Mainline
0.600000,-120.483520,,23.677393,25.000000,-1.668151,-1.668151,0.732599,0.466200,IDM,Mainline
0.700000,-118.123763,,23.517749,25.000000,-1.596445,-1.596445,0.717063,0.532800,IDM,Mainline
0.800000,-115.779621,,23.365086,25.000000,-1.526625,-1.526625,0.698200,0.599400,IDM,Mainline
0.900000,-113.450407,,23.219194,25.000000,-1.458916,-1.458916,0.677088,0.666000,IDM,Mainline
1.000000,-111.135455,,23.079848,25.000000,-1.393462,-1.393462,0.654546,0.732600,IDM,Mainline
1.100000,-108.834122,,22.946814,25.000000,-1.330342,-1.330342,0.631192,0.799200,IDM,Mainline
1.200000,-106.545789,,22.819855,25.000000,-1.269593,-1.269593,0.607493,0.865800,IDM,Mainline
1.300000,-104.269859,,22.698733,25.000000,-1.211214,-1.211214,0.583795,0.932400,IDM,Mainline
1.400000,-102.005762,,22.583216,25.000000,-1.155178,-1.155178,0.560357,0.999000,IDM,Mainline
1.500000,-99.752947,,22.473071,25.000000,-1.101441,-1.101441,0.537366,1.065600,IDM,Mainline
1.600000,-97.510890,,22.368077,25.000000,-1.049946,-1.049946,0.514954,1.132200,IDM,Mainline
1.700000,-95.279085,,22.268014,25.000000,-1.000625,-1.000625,0.493213,1.198800,IDM,Mainline
1.800000,-93.057051,,22.172674,25.000000,-0.953404,-0.953404,0.472204,1.265400,IDM,Mainline
1.900000,-90.844325,,22.081853,25.000000,-0.908208,-0.908208,0.451964,1.332000,IDM,Mainline
2.000000,-88.640464,,21.995358,25.000000,-0.864957,-0.864957,0.432510,1.398600,IDM,Mainline
2.100000,-86.445046,,21.913000,25.000000,-0.823572,-0.823572,0.413846,1.465200,IDM,Mainline
2.200000,-84.257666,,21.834603,25.000000,-0.783975,-0.783975,0.395967,1.531800,IDM,Mainline
2.300000,-82.077936,,21.759994,25.000000,-0.746090,-0.746090,0.378860,1.598400,IDM,Mainline
2.400000,-79.905486,,21.689010,25.000000,-0.709839,-0.709839,0.362504,1.665000,IDM,Mainline
2.500000,-77.739961,,21.621495,25.000000,-0.675151,-0.675151,0.346879,1.731600,IDM,Mainline
2.600000,-75.581021,,21.557299,25.000000,-0.641955,-0.641955,0.331957,1.798200,IDM,Mainline
2.700000,-73.428342,,21.496281,25.000000,-0.610184,-0.610184,0.317713,1.864800,IDM,Mainline
2.800000,-71.281613,,21.438304,25.000000,-0.579772,-0.579772,0.304118,1.931400,IDM,Mainline
2.900000,-69.140536,,21.383238,25.000000,-0.550658,-0.550658,0.291145,1.998000,IDM,Mainline
3.000000,-67.004826,,21.330960,25.000000,-0.522781,-0.522781,0.278765,2.064600,IDM,Mainline
3.100000,-64.874210,,21.281351,25.000000,-0.496086,-0.496086,0.266952,2.131200,IDM,Mainline
3.200000,-62.748428,,21.234299,25.000000,-0.470519,-0.470519,0.255677,2.197800,IDM,Mainline
3.300000,-60.627228,,21.189696,25.000000,-0.446027,-0.446027,0.244917,2.264400,IDM,Mainline
3.400000,-58.510371,,21.147440,25.000000,-0.422562,-0.422562,0.234644,2.331000,IDM,Mainline
3.500000,-56.397628,,21.107432,25.000000,-0.400079,-0.400079,0.224835,2.397600,IDM,Mainline
3.600000,-54.288777,,21.069579,25.000000,-0.378532,-0.378532,0.215467,2.464200,IDM,Mainline
3.700000,-52.183608,,21.033791,25.000000,-0.357880,-0.357880,0.206519,2.530800,IDM,Mainline
3.800000,-50.081920,,20.999983,25.000000,-0.338084,-0.338084,0.197968,2.597400,IDM,Mainline
3.900000,-47.983517,,20.968072,25.000000,-0.319104,-0.319104,0.189796,2.664000,IDM,Mainline
4.000000,-45.888214,,20.937982,25.000000,-0.300906,-0.300906,0.181983,2.730600,IDM,Mainline
4.100000,-43.795833,,20.909636,25.000000,-0.283455,-0.283455,0.174511,2.797200,IDM,Mainline
4.200000,-41.706203,,20.882964,25.000000,-0.266718,-0.266718,0.167363,2.863800,IDM,Mainline
4.300000,-39.619160,,20.857898,25.000000,-0.250666,-0.250666,0.160524,2.930400,IDM,Mainline
4.400000,-37.534547,,20.834371,25.000000,-0.235268,-0.235268,0.153978,2.997000,IDM,Mainline
4.500000,-35.452212,,20.812321,25.000000,-0.220497,-0.220497,0.147710,3.063600,IDM,Mainline
4.600000,-33.372012,,20.791689,25.000000,-0.206326,-0.206326,0.141708,3.130200,IDM,Mainline
4.700000,-31.293806,,20.772416,25.000000,-0.192731,-0.192731,0.135958,3.196800,IDM,Mainline
4.800000,-29.217463,,20.754447,25.000000,-0.179686,-0.179686,0.130448,3.263400,IDM,Mainline
4.900000,-27.142854,,20.737730,25.000000,-0.167169,-0.167169,0.125167,3.330000,IDM,Mainline
5.000000,-25.069857,,20.722214,25.000000,-0.155159,-0.155159,0.120103,3.396600,IDM,Mainline
5.100000,-22.998354,,20.707851,25.000000,-0.143634,-0.143634,0.115247,3.463200,IDM,Mainline
5.200000,-20.928232,,20.694593,25.000000,-0.132575,-0.132575,0.110589,3.529800,IDM,Mainline
5.300000,-18.859382,,20.682397,25.000000,-0.121963,-0.121963,0.106120,3.596400,IDM,Mainline
5.400000,-16.791701,,20.671219,25.000000,-0.111780,-0.111780,0.101831,3.663000,IDM,Mainline
5.500000,-14.725090,,20.661018,25.000000,-0.102009,-0.102009,0.097714,3.729600,IDM,Mainline
5.600000,-12.659451,,20.651755,25.000000,-0.092633,-0.092633,0.093760,3.796200,IDM,Mainline
5.700000,-10.594694,,20.643391,25.000000,-0.083636,-0.083636,0.089964,3.862800,IDM,Mainline
5.800000,-8.530729,,20.635891,25.000000,-0.075005,-0.075005,0.086317,3.929400,IDM,Mainline
5.900000,-6.467474,,20.629219,25.000000,-0.066723,-0.066723,0.082813,3.996000,IDM,Mainline
6.000000,-4.404846,,20.623341,25.000000,-0.058779,-0.058779,0.079446,4.062600,IDM,Mainline
6.100000,-2.342768,,20.618225,25.000000,-0.051158,-0.051158,0.076210,4.129200,IDM,Mainline
6.200000,-0.281164,,20.613840,25.000000,-0.043848,-0.043848,0.073100,4.195800,IDM,Mainline
6.300000,1.780035,,20.610157,25.000000,-0.036837,-0.036837,0.070109,4.262400,IDM,Mainline
6.400000,3.840900,,20.607145,25.000000,-0.030113,-0.030113,0.067233,4.329000,IDM,Mainline
6.500000,5.901497,,20.604779,25.000000,-0.023667,-0.023667,0.064468,4.395600,IDM,Mainline
6.600000,7.961887,,20.603030,25.000000,-0.017486,-0.017486,0.061808,4.462200,IDM,Mainline
6.700000,10.022132,,20.601874,25.000000,-0.011561,-0.011561,0.059249,4.528800,IDM,Mainline
6.800000,12.082290,,20.601286,25.000000,-0.005882,-0.005882,0.056787,4.595400,IDM,Mainline
6.900000,14.142417,,20.601242,25.000000,-0.000441,-0.000441,0.054418,4.662000,IDM,Mainline
7.000000,16.202565,,20.601719,25.000000,0.004773,0.004773,0.052138,4.828345,IDM,Mainline
7.100000,18.262785,,20.602696,25.000000,0.009768,0.009768,0.049944,4.995955,IDM,Mainline
7.200000,20.323128,,20.604151,25.000000,0.014551,0.014551,0.047832,5.164788,IDM,Mainline
7.300000,22.383638,,20.606064,25.000000,0.019131,0.019131,0.045799,5.334802,IDM,Mainline
7.400000,24.444362,,20.608415,25.000000,0.023515,0.023515,0.043843,5.505960,IDM,Mainline
7.500000,26.505342,,20.611186,25.000000,0.027711,0.027711,0.041959,5.678221,IDM,Mainline
7.600000,28.566620,,20.614359,25.000000,0.031725,0.031725,0.040145,5.851549,IDM,Mainline
7.700000,30.628233,,20.617915,25.000000,0.035565,0.035565,0.038399,6.025908,IDM,Mainline
7.800000,32.690221,,20.621839,25.000000,0.039237,0.039237,0.036717,6.201262,IDM,Mainline
7.900000,34.752619,,20.626114,25.000000,0.042747,0.042747,0.035098,6.377577,IDM,Mainline
8.000000,36.815461,,20.630724,25.000000,0.046101,0.046101,0.033539,6.554820,IDM,Mainline
8.100000,38.878780,,20.635654,25.000000,0.049304,0.049304,0.032037,6.732958,IDM,Mainline
8.200000,40.942607,,20.640891,25.000000,0.052364,0.052364,0.030591,6.911960,IDM,Mainline
8.300000,43.006972,,20.646419,25.000000,0.055284,0.055284,0.029199,7.091796,IDM,Mainline
8.400000,45.071905,,20.652226,25.000000,0.058069,0.058069,0.027858,7.272436,IDM,Mainline
8.500000,47.137431,,20.658299,25.000000,0.060726,0.060726,0.026567,7.453851,IDM,Mainline
8.600000,49.203577,,20.664624,25.000000,0.063258,0.063258,0.025323,7.636015,IDM,Mainline
8.700000,51.270368,,20.671192,25.000000,0.065671,0.065671,0.024126,7.818899,IDM,Mainline
8.800000,53.337827,,20.677988,25.000000,0.067968,0.067968,0.022972,8.002479,IDM,Mainline
8.900000,55.405976,,20.685004,25.000000,0.070154,0.070154,0.021862,8.186728,IDM,Mainline
