Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-672.510540,,24.789191,25.000000,-2.108089,-2.108089,-21.080889,0.066600,IDM,Mainline
0.100000,-670.041656,,24.588492,25.000000,-2.006992,-2.006992,1.010970,0.133200,IDM,Mainline
0.200000,-667.592359,,24.397446,25.000000,-1.910461,-1.910461,0.965310,0.199800,IDM,Mainline
0.300000,-665.161707,,24.215599,25.000000,-1.818465,-1.818465,0.919956,0.266400,IDM,Mainline
0.400000,-662.748802,,24.042508,25.000000,-1.730912,-1.730912,0.875532,0.333000,IDM,Mainline
0.500000,-660.352789,,23.877741,25.000000,-1.647667,-1.647667,0.832452,0.399600,IDM,Mainline
0.600000,-657.972858,,23.720885,25.000000,-1.568568,-1.568568,0.790984,0.466200,IDM,Mainline
0.700000,-655.608237,,23.571541,25.000000,-1.493440,-1.493440,0.751283,0.532800,IDM,Mainline
0.800000,-653.258193,,23.429331,25.000000,-1.422097,-1.422097,0.713430,0.599400,IDM,Mainline
0.900000,-650.922032,,23.293896,25.000000,-1.354352,-1.354352,0.677449,0.666000,IDM,Mainline
1.000000,-648.599092,,23.164894,25.000000,-1.290020,-1.290020,0.643323,0.732600,IDM,Mainline
1.100000,-646.288748,,23.042002,25.000000,-1.228919,-1.228919,0.611013,0.799200,IDM,Mainline
1.200000,-643.990402,,22.924914,25.000000,-1.170873,-1.170873,0.580457,0.865800,IDM,Mainline
1.300000,-641.703489,,22.813343,25.000000,-1.115714,-1.115714,0.551585,0.932400,IDM,Mainline
1.400000,-639.427471,,22.707015,25.000000,-1.063283,-1.063283,0.524318,0.999000,IDM,Mainline
1.500000,-637.161837,,22.605672,25.000000,-1.013425,-1.013425,0.498576,1.065600,IDM,Mainline
1.600000,-634.906099,,22.509073,25.000000,-0.965997,-0.965997,0.474277,1.132200,IDM,Mainline
1.700000,-632.659797,,22.416986,25.000000,-0.920863,-0.920863,0.451339,1.198800,IDM,Mainline
1.800000,-630.422487,,22.329197,25.000000,-0.877895,-0.877895,0.429683,1.265400,IDM,Mainline
1.900000,-628.193753,,22.245499,25.000000,-0.836972,-0.836972,0.409232,1.332000,IDM,Mainline
2.000000,-625.973193,,22.165701,25.000000,-0.797981,-0.797981,0.389914,1.398600,IDM,Mainline
2.100000,-623.760426,,22.089620,25.000000,-0.760815,-0.760815,0.371659,1.465200,IDM,Mainline
2.200000,-621.555091,,22.017083,25.000000,-0.725374,-0.725374,0.354402,1.531800,IDM,Mainline
2.300000,-619.356841,,21.947926,25.000000,-0.691566,-0.691566,0.338081,1.598400,IDM,Mainline
2.400000,-617.165345,,21.881996,25.000000,-0.659302,-0.659302,0.322638,1.665000,IDM,Mainline
2.500000,-614.980288,,21.819146,25.000000,-0.628501,-0.628501,0.308017,1.731600,IDM,Mainline
2.600000,-612.801369,,21.759237,25.000000,-0.599084,-0.599084,0.294169,1.798200,IDM,Mainline
2.700000,-610.628300,,21.702139,25.000000,-0.570979,-0.570979,0.281046,1.864800,IDM,Mainline
2.800000,-608.460806,,21.647727,25.000000,-0.544119,-0.544119,0.268602,1.931400,IDM,Mainline
2.900000,-606.298626,,21.595883,25.000000,-0.518439,-0.518439,0.256797,1.998000,IDM,Mainline
3.000000,-604.141507,,21.546495,25.000000,-0.493880,-0.493880,0.245591,2.064600,IDM,Mainline
3.100000,-601.989209,,21.499457,25.000000,-0.470385,-0.470385,0.234949,2.131200,IDM,Mainline
3.200000,-599.841503,,21.454667,25.000000,-0.447902,-0.447902,0.224837,2.197800,IDM,Mainline
3.300000,-597.698168,,21.412029,25.000000,-0.426379,-0.426379,0.215223,2.264400,IDM,Mainline
3.400000,-595.558994,,21.371452,25.000000,-0.405771,-0.405771,0.206079,2.331000,IDM,Mainline
3.500000,-593.423779,,21.332848,25.000000,-0.386034,-0.386034,0.197376,2.397600,IDM,Mainline
3.600000,-591.292330,,21.296136,25.000000,-0.367125,-0.367125,0.189090,2.464200,IDM,Mainline
3.700000,-589.164462,,21.261235,25.000000,-0.349005,-0.349005,0.181196,2.530800,IDM,Mainline
3.800000,-587.039996,,21.228071,25.000000,-0.331638,-0.331638,0.173672,2.597400,IDM,Mainline
3.900000,-584.918764,,21.196573,25.000000,-0.314988,-0.314988,0.166499,2.664000,IDM,Mainline
4.000000,-582.800602,,21.166670,25.000000,-0.299023,-0.299023,0.159655,2.730600,IDM,Mainline
