Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Fuel Consumption,Controller,Lane ID
3.100000,569.654367,,24.534229,25.000000,-0.070213,-0.070213,0.030478,21.312000,IDM,Mainline
3.200000,572.107454,,24.527500,25.000000,-0.067286,-0.067286,0.029268,21.978000,IDM,Mainline
3.300000,574.559882,,24.521053,25.000000,-0.064476,-0.064476,0.028107,22.644000,IDM,Mainline
3.400000,577.011678,,24.514875,25.000000,-0.061776,-0.061776,0.026995,23.310000,IDM,Mainline
3.500000,579.462870,,24.508957,25.000000,-0.059183,-0.059183,0.025930,23.976000,IDM,Mainline
3.600000,581.913482,,24.503288,25.000000,-0.056692,-0.056692,0.024908,24.642000,IDM,Mainline
3.700000,584.363539,,24.497858,25.000000,-0.054300,-0.054300,0.023928,25.308000,IDM,Mainline
3.800000,586.813065,,24.492658,25.000000,-0.052001,-0.052001,0.022988,25.974000,IDM,Mainline
3.900000,589.262082,,24.487678,25.000000,-0.049792,-0.049792,0.022087,26.640000,IDM,Mainline
4.000000,591.710611,,24.482911,25.000000,-0.047670,-0.047670,0.021222,27.306000,IDM,Mainline
4.100000,594.158674,,24.478348,25.000000,-0.045631,-0.045631,0.020392,27.972000,IDM,Mainline
4.200000,596.606291,,24.473981,25.000000,-0.043671,-0.043671,0.019596,28.638000,IDM,Mainline
4.300000,599.053480,,24.469802,25.000000,-0.041788,-0.041788,0.018832,29.304000,IDM,Mainline
4.400000,601.500260,,24.465805,25.000000,-0.039978,-0.039978,0.018099,29.970000,IDM,Mainline
4.500000,603.946649,,24.461981,25.000000,-0.038239,-0.038239,0.017395,30.636000,IDM,Mainline
4.600000,606.392665,,24.458324,25.000000,-0.036567,-0.036567,0.016719,31.302000,IDM,Mainline
4.700000,608.838322,,24.454828,25.000000,-0.034960,-0.034960,0.016071,31.968000,IDM,Mainline
4.800000,611.283638,,24.451487,25.000000,-0.033415,-0.033415,0.015448,32.634000,IDM,Mainline
4.900000,613.728627,,24.448294,25.000000,-0.031930,-0.031930,0.014850,33.300000,IDM,Mainline
5.000000,616.173304,,24.445243,25.000000,-0.030502,-0.030502,0.014275,33.966000,IDM,Mainline
5.100000,618.617683,,24.442330,25.000000,-0.029130,-0.029130,0.013723,34.632000,IDM,Mainline
5.200000,621.061777,,24.439549,25.000000,-0.027811,-0.027811,0.013193,35.298000,IDM,Mainline
5.300000,623.505599,,24.436895,25.000000,-0.026542,-0.026542,0.012684,35.964000,IDM,Mainline
5.400000,625.949162,,24.434363,25.000000,-0.025323,-0.025323,0.012195,36.630000,IDM,Mainline
5.500000,628.392477,,24.431948,25.000000,-0.024150,-0.024150,0.011725,37.296000,IDM,Mainline
5.600000,630.835557,,24.429646,25.000000,-0.023023,-0.023023,0.011274,37.962000,IDM,Mainline
5.700000,633.278412,,24.427452,25.000000,-0.021939,-0.021939,0.010840,38.628000,IDM,Mainline
5.800000,635.721052,,24.425362,25.000000,-0.020897,-0.020897,0.010423,39.294000,IDM,Mainline
5.900000,638.163489,,24.423373,25.000000,-0.019894,-0.019894,0.010022,39.960000,IDM,Mainline
6.000000,640.605732,,24.421480,25.000000,-0.018931,-0.018931,0.009637,40.626000,IDM,Mainline
6.100000,643.047790,,24.419679,25.000000,-0.018004,-0.018004,0.009267,41.292000,IDM,Mainline
6.200000,645.489672,,24.417968,25.000000,-0.017113,-0.017113,0.008911,41.958000,IDM,Mainline
6.300000,647.931388,,24.416342,25.000000,-0.016256,-0.016256,0.008569,42.624000,IDM,Mainline
6.400000,650.372945,,24.414799,25.000000,-0.015432,-0.015432,0.008240,44.554456,IDM,Mainline
6.500000,652.814351,,24.413335,25.000000,-0.014640,-0.014640,0.007924,48.819177,IDM,Mainline
6.600000,655.255615,,24.411947,25.000000,-0.013878,-0.013878,0.007620,55.328431,IDM,Mainline
6.700000,657.696744,,24.410633,25.000000,-0.013145,-0.013145,0.007327,63.995966,IDM,Mainline
6.800000,660.137746,,24.409389,25.000000,-0.012440,-0.012440,0.007046,74.738868,IDM,Mainline
6.900000,662.578626,,24.408213,25.000000,-0.011763,-0.011763,0.006776,87.477430,IDM,Mainline
7.000000,665.019391,,24.407101,25.000000,-0.011111,-0.011111,0.006516,102.135022,IDM,Mainline
7.100000,667.460049,,24.406053,25.000000,-0.010484,-0.010484,0.006266,118.637969,IDM,Mainline
7.200000,669.900605,,24.405065,25.000000,-0.009882,-0.009882,0.006026,136.915432,IDM,Mainline
7.300000,672.341065,,24.404135,25.000000,-0.009302,-0.009302,0.005795,156.899297,IDM,Mainline
7.400000,674.781435,,24.403260,25.000000,-0.008745,-0.008745,0.005573,178.524068,IDM,Mainline
7.500000,677.221720,,24.402439,25.000000,-0.008209,-0.008209,0.005359,201.726758,IDM,Mainline
7.600000,679.661925,,24.401670,25.000000,-0.007694,-0.007694,0.005153,226.446799,IDM,Mainline
7.700000,682.102056,,24.400950,25.000000,-0.007198,-0.007198,0.004955,252.625937,IDM,Mainline
7.800000,684.542117,,24.400278,25.000000,-0.006722,-0.006722,0.004765,280.208149,IDM,Mainline
7.900000,686.982114,,24.399651,25.000000,-0.006264,-0.006264,0.004582,309.139552,IDM,Mainline
8.000000,689.422050,,24.399069,25.000000,-0.005823,-0.005823,0.004406,339.368317,IDM,Mainline
8.100000,691.861930,,24.398529,25.000000,-0.005399,-0.005399,0.004236,370.844593,IDM,Mainline
8.200000,694.301758,,24.398030,25.000000,-0.004992,-0.004992,0.004073,403.520430,IDM,Mainline
8.300000,696.741538,,24.397570,25.000000,-0.004601,-0.004601,0.003916,437.349700,IDM,Mainline
8.400000,699.181274,,24.397148,25.000000,-0.004224,-0.004224,0.003766,472.288031,IDM,Mainline
8.500000,701.620969,,24.396761,25.000000,-0.003862,-0.003862,0.003620,508.292737,IDM,Mainline
8.600000,704.060628,,24.396410,25.000000,-0.003514,-0.003514,0.003481,545.322753,IDM,Mainline
8.700000,706.500253,,24.396092,25.000000,-0.003179,-0.003179,0.003346,583.338572,IDM,Mainline
8.800000,708.939848,,24.395806,25.000000,-0.002858,-0.002858,0.003217,622.302184,IDM,Mainline
8.900000,711.379416,,24.395551,25.000000,-0.002548,-0.002548,0.003093,662.177020,IDM,Mainline
9.000000,713.818959,,24.395326,25.000000,-0.002251,-0.002251,0.002973,702.927897,IDM,Mainline
9.100000,716.258482,,24.395130,25.000000,-0.001965,-0.001965,0.002858,744.520962,IDM,Mainline
9.200000,718.697987,,24.394961,25.000000,-0.001691,-0.001691,0.002747,786.923641,IDM,Mainline
9.300000,721.137476,,24.394818,25.000000,-0.001426,-0.001426,0.002640,830.104594,IDM,Mainline
9.400000,723.576952,,24.394701,25.000000,-0.001173,-0.001173,0.002538,874.033663,IDM,Mainline
9.500000,726.016417,,24.394608,25.000000,-0.000929,-0.000929,0.002439,918.681828,IDM,Mainline
9.600000,728.455874,,24.394539,25.000000,-0.000694,-0.000694,0.002344,964.021167,IDM,Mainline
9.700000,730.895326,,24.394492,25.000000,-0.000469,-0.000469,0.002252,1010.024808,IDM,Mainline
9.800000,733.334774,,24.394466,25.000000,-0.000253,-0.000253,0.002164,1056.666893,IDM,Mainline
9.900000,735.774220,,24.394462,25.000000,-0.000045,-0.000045,0.002079,1103.922540,IDM,Mainline
10.000000,738.213667,,24.394477,25.000000,0.000155,0.000155,0.001998,1151.767837,IDM,Mainline
10.100000,740.653117,,24.394512,25.000000,0.000347,0.000347,0.001919,1200.179839,IDM,Mainline
10.200000,743.092571,,24.394565,25.000000,0.000531,0.000531,0.001844,1249.136464,IDM,Mainline
10.300000,745.532031,,24.394636,25.000000,0.000708,0.000708,0.001771,1298.616450,IDM,Mainline
10.400000,747.971499,,24.394724,25.000000,0.000878,0.000878,0.001701,1348.599327,IDM,Mainline
10.500000,750.410976,,24.394828,25.000000,0.001042,0.001042,0.001634,1399.065391,IDM,Mainline
10.600000,752.850465,,24.394948,25.000000,0.001199,0.001199,0.001569,1449.995668,IDM,Mainline
10.700000,755.289966,,24.395083,25.000000,0.001349,0.001349,0.001507,1501.371896,IDM,Mainline
10.800000,757.729482,,24.395232,25.000000,0.001494,0.001494,0.001447,1553.176492,IDM,Mainline
10.900000,760.169014,,24.395395,25.000000,0.001633,0.001633,0.001389,1605.392527,IDM,Mainline
11.000000,762.608562,,24.395572,25.000000,0.001766,0.001766,0.001333,1658.003704,IDM,Mainline
11.100000,765.048129,,24.395762,25.000000,0.001894,0.001894,0.001280,1710.994336,IDM,Mainline
11.200000,767.487715,,24.395963,25.000000,0.002017,0.002017,0.001228,1764.349317,IDM,Mainline
11.300000,769.927322,,24.396177,25.000000,0.002135,0.002135,0.001179,1818.054108,IDM,Mainline
11.400000,772.366951,,24.396402,25.000000,0.002248,0.002248,0.001131,1872.094709,IDM,Mainline
11.500000,774.806603,,24.396637,25.000000,0.002357,0.002357,0.001085,1926.457646,IDM,Mainline
11.600000,777.246279,,24.396883,25.000000,0.002461,0.002461,0.001041,1981.129943,IDM,Mainline
11.700000,779.685980,,24.397139,25.000000,0.002561,0.002561,0.000998,2036.099112,IDM,Mainline
11.800000,782.125707,,24.397405,25.000000,0.002656,0.002656,0.000957,2091.353130,IDM,Mainline
11.900000,784.565461,,24.397680,25.000000,0.002748,0.002748,0.000918,2146.880420,IDM,Mainline
12.000000,787.005244,,24.397963,25.000000,0.002836,0.002836,0.000880,2202.669841,IDM,Mainline
12.100000,789.445054,,24.398255,25.000000,0.002920,0.002920,0.000844,2258.710666,IDM,Mainline
12.200000,791.884895,,24.398556,25.000000,0.003001,0.003001,0.000808,2314.992568,IDM,Mainline
12.300000,794.324766,,24.398863,25.000000,0.003079,0.003079,0.000775,2371.505606,IDM,Mainline
12.400000,796.764668,,24.399179,25.000000,0.003153,0.003153,0.000742,2428.240211,IDM,Mainline
12.500000,799.204602,,24.399501,25.000000,0.003224,0.003224,0.000711,2485.187171,IDM,Mainline
12.600000,801.644569,,24.399830,25.000000,0.003292,0.003292,0.000681,2542.337617,IDM,Mainline
12.700000,804.084569,,24.400166,25.000000,0.003357,0.003357,0.000651,2599.683014,IDM,Mainline
12.800000,806.524602,,24.400508,25.000000,0.003420,0.003420,0.000624,2657.215144,IDM,Mainline
12.900000,808.964670,,24.400856,25.000000,0.003479,0.003479,0.000597,2714.926096,IDM,Mainline
13.000000,811.404774,,24.401210,25.000000,0.003536,0.003536,0.000571,2772.808257,IDM,Mainline
13.100000,813.844913,,24.401569,25.000000,0.003591,0.003591,0.000546,2830.854298,IDM,Mainline
13.200000,816.285088,,24.401933,25.000000,0.003643,0.003643,0.000522,2889.057162,IDM,Mainline
13.300000,818.725299,,24.402302,25.000000,0.003693,0.003693,0.000499,2947.410058,IDM,Mainline
13.400000,821.165548,,24.402676,25.000000,0.003741,0.003741,0.000477,3005.906451,IDM,Mainline
13.500000,823.605835,,24.403055,25.000000,0.003786,0.003786,0.000455,3064.540047,IDM,Mainline
13.600000,826.046160,,24.403438,25.000000,0.003830,0.003830,0.000435,3123.304791,IDM,Mainline
13.700000,828.486523,,24.403825,25.000000,0.003871,0.003871,0.000415,3182.194854,IDM,Mainline
13.800000,830.926925,,24.404216,25.000000,0.003911,0.003911,0.000396,3241.204624,IDM,Mainline
13.900000,833.367366,,24.404611,25.000000,0.003948,0.003948,0.000378,3300.328701,IDM,Mainline
14.000000,835.807847,,24.405009,25.000000,0.003984,0.003984,0.000360,3359.561889,IDM,Mainline
14.100000,838.248368,,24.405411,25.000000,0.004019,0.004019,0.000343,3418.899184,IDM,Mainline
14.200000,840.688930,,24.405816,25.000000,0.004051,0.004051,0.000327,3478.335773,IDM,Mainline
14.300000,843.129532,,24.406225,25.000000,0.004083,0.004083,0.000311,3537.867020,IDM,Mainline
14.400000,845.570175,,24.406636,25.000000,0.004112,0.004112,0.000296,3597.488468,IDM,Mainline
14.500000,848.010859,,24.407050,25.000000,0.004140,0.004140,0.000281,3657.195825,IDM,Mainline
14.600000,850.451585,,24.407467,25.000000,0.004167,0.004167,0.000267,3716.984960,IDM,Mainline
14.700000,852.892352,,24.407886,25.000000,0.004192,0.004192,0.000254,3776.851899,IDM,Mainline
14.800000,855.333162,,24.408308,25.000000,0.004216,0.004216,0.000241,3836.792817,IDM,Mainline
14.900000,857.774014,,24.408731,25.000000,0.004239,0.004239,0.000228,3896.804034,IDM,Mainline
15.000000,860.214909,,24.409158,25.000000,0.004261,0.004261,0.000216,3956.882008,IDM,Mainline
15.100000,862.655846,,24.409586,25.000000,0.004281,0.004281,0.000205,4017.023331,IDM,Mainline
15.200000,865.096826,,24.410016,25.000000,0.004301,0.004301,0.000194,4077.224724,IDM,Mainline
15.300000,867.537849,,24.410448,25.000000,0.004319,0.004319,0.000183,4137.483031,IDM,Mainline
15.400000,869.978915,,24.410881,25.000000,0.004336,0.004336,0.000173,4197.795218,IDM,Mainline
15.500000,872.420025,,24.411316,25.000000,0.004352,0.004352,0.000163,4258.158362,IDM,Mainline
15.600000,874.861179,,24.411753,25.000000,0.004368,0.004368,0.000153,4318.569654,IDM,Mainline
15.700000,877.302376,,24.412191,25.000000,0.004382,0.004382,0.000144,4379.026391,IDM,Mainline
15.800000,879.743617,,24.412631,25.000000,0.004396,0.004396,0.000135,4439.525971,IDM,Mainline
15.900000,882.184902,,24.413072,25.000000,0.004408,0.004408,0.000127,4500.065892,IDM,Mainline
16.000000,884.626232,,24.413514,25.000000,0.004420,0.004420,0.000119,4560.643748,IDM,Mainline
16.100000,887.067605,,24.413957,25.000000,0.004431,0.004431,0.000111,4621.257223,IDM,Mainline
16.200000,889.509023,,24.414401,25.000000,0.004442,0.004442,0.000103,4681.904090,IDM,Mainline
16.300000,891.950485,,24.414846,25.000000,0.004451,0.004451,0.000096,4742.582207,IDM,Mainline
16.400000,894.391992,,24.415292,25.000000,0.004460,0.004460,0.000089,4803.289515,IDM,Mainline
16.500000,896.833544,,24.415739,25.000000,0.004468,0.004468,0.000082,4864.024031,IDM,Mainline
16.600000,899.275140,,24.416187,25.000000,0.004476,0.004476,0.000076,4924.783850,IDM,Mainline
16.700000,901.716781,,24.416635,25.000000,0.004483,0.004483,0.000070,4985.567139,IDM,Mainline
16.800000,904.158467,,24.417084,25.000000,0.004489,0.004489,0.000064,5046.372138,IDM,Mainline
16.900000,906.600198,,24.417533,25.000000,0.004495,0.004495,0.000058,5107.197150,IDM,Mainline
17.000000,909.041974,,24.417983,25.000000,0.004500,0.004500,0.000052,5168.040547,IDM,Mainline
17.100000,911.483795,,24.418434,25.000000,0.004505,0.004505,0.000047,5228.900763,IDM,Mainline
17.200000,913.925661,,24.418885,25.000000,0.004509,0.004509,0.000042,5289.776292,IDM,Mainline
17.300000,916.367572,,24.419336,25.000000,0.004513,0.004513,0.000037,5350.665686,IDM,Mainline
17.400000,918.809528,,24.419788,25.000000,0.004516,0.004516,0.000032,5411.567554,IDM,Mainline
17.500000,921.251529,,24.420240,25.000000,0.004519,0.004519,0.000028,5472.480557,IDM,Mainline
17.600000,923.693576,,24.420692,25.000000,0.004521,0.004521,0.000024,5533.403412,IDM,Mainline
17.700000,926.135668,,24.421144,25.000000,0.004523,0.004523,0.000019,5594.334881,IDM,Mainline
17.800000,928.577805,,24.421597,25.000000,0.004525,0.004525,0.000015,5655.273778,IDM,Mainline
17.900000,931.019987,,24.422049,25.000000,0.004526,0.004526,0.000012,5716.218963,IDM,Mainline
18.000000,933.462215,,24.422502,25.000000,0.004527,0.004527,0.000008,5777.169338,IDM,Mainline
18.100000,935.904487,,24.422955,25.000000,0.004527,0.004527,0.000004,5838.123851,IDM,Mainline
18.200000,938.346805,,24.423407,25.000000,0.004527,0.004527,0.000001,5899.081490,IDM,Mainline
18.300000,940.789169,,24.423860,25.000000,0.004527,0.004527,-0.000002,5960.041284,IDM,Mainline
18.400000,943.231577,,24.424313,25.000000,0.004527,0.004527,-0.000005,6021.002299,IDM,Mainline
18.500000,945.674031,,24.424765,25.000000,0.004526,0.004526,-0.000008,6081.963638,IDM,Mainline
18.600000,948.116531,,24.425218,25.000000,0.004525,0.004525,-0.000011,6142.924441,IDM,Mainline
18.700000,950.559075,,24.425670,25.000000,0.004523,0.004523,-0.000014,6203.883883,IDM,Mainline
18.800000,953.001665,,24.426122,25.000000,0.004521,0.004521,-0.000017,6264.841168,IDM,Mainline
18.900000,955.444299,,24.426574,25.000000,0.004520,0.004520,-0.000019,6325.795536,IDM,Mainline
19.000000,957.886979,,24.427026,25.000000,0.004517,0.004517,-0.000022,6386.746256,IDM,Mainline
19.100000,960.329704,,24.427477,25.000000,0.004515,0.004515,-0.000024,6447.692626,IDM,Mainline
19.200000,962.772475,,24.427929,25.000000,0.004512,0.004512,-0.000026,6508.633973,IDM,Mainline
19.300000,965.215290,,24.428380,25.000000,0.004509,0.004509,-0.000029,6569.569651,IDM,Mainline
19.400000,967.658151,,24.428830,25.000000,0.004506,0.004506,-0.000031,6630.499042,IDM,Mainline
19.500000,970.101056,,24.429280,25.000000,0.004503,0.004503,-0.000033,6691.421550,IDM,Mainline
19.600000,972.544007,,24.429730,25.000000,0.004500,0.004500,-0.000035,6752.336606,IDM,Mainline
19.700000,974.987002,,24.430180,25.000000,0.004496,0.004496,-0.000036,6813.243664,IDM,Mainline
19.800000,977.430043,,24.430629,25.000000,0.004492,0.004492,-0.000038,6874.142200,IDM,Mainline
19.900000,979.873128,,24.431078,25.000000,0.004488,0.004488,-0.000040,6935.031712,IDM,Mainline
20.000000,982.316258,,24.431526,25.000000,0.004484,0.004484,-0.000042,6995.911719,IDM,Mainline
20.100000,984.759433,,24.431974,25.000000,0.004480,0.004480,-0.000043,7056.781761,IDM,Mainline
20.200000,987.202653,,24.432422,25.000000,0.004475,0.004475,-0.000045,7117.641397,IDM,Mainline
20.300000,989.645918,,24.432869,25.000000,0.004471,0.004471,-0.000046,7178.490202,IDM,Mainline
20.400000,992.089227,,24.433316,25.000000,0.004466,0.004466,-0.000047,7239.327774,IDM,Mainline
20.500000,994.532581,,24.433762,25.000000,0.004461,0.004461,-0.000049,7300.153724,IDM,Mainline
20.600000,996.975979,,24.434207,25.000000,0.004456,0.004456,-0.000050,7360.967683,IDM,Mainline
20.700000,999.419422,,24.434652,25.000000,0.004451,0.004451,-0.000051,7421.769294,IDM,Mainline
20.800000,1001.862910,,24.435097,25.000000,0.004446,0.004446,-0.000052,7482.558220,IDM,Mainline
20.900000,1004.306442,,24.435541,25.000000,0.004440,0.004440,-0.000053,7543.334136,IDM,Mainline
21.000000,1006.750018,,24.435985,25.000000,0.004435,0.004435,-0.000054,7604.096732,IDM,Mainline
21.100000,1009.193639,,24.436427,25.000000,0.004429,0.004429,-0.000055,7664.845712,IDM,Mainline
21.200000,1011.637303,,24.436870,25.000000,0.004424,0.004424,-0.000056,7725.580794,IDM,Mainline
21.300000,1014.081012,,24.437312,25.000000,0.004418,0.004418,-0.000057,7786.301706,IDM,Mainline
21.400000,1016.524766,,24.437753,25.000000,0.004412,0.004412,-0.000058,7847.008192,IDM,Mainline
21.500000,1018.968563,,24.438194,25.000000,0.004406,0.004406,-0.000059,7907.700005,IDM,Mainline
21.600000,1021.412404,,24.438634,25.000000,0.004401,0.004401,-0.000060,7968.376910,IDM,Mainline
21.700000,1023.856290,,24.439073,25.000000,0.004395,0.004395,-0.000060,8029.038685,IDM,Mainline
21.800000,1026.300219,,24.439512,25.000000,0.004388,0.004388,-0.000061,8089.685117,IDM,Mainline
21.900000,1028.744192,,24.439950,25.000000,0.004382,0.004382,-0.000062,8150.316001,IDM,Mainline
22.000000,1031.188209,,24.440388,25.000000,0.004376,0.004376,-0.000062,8210.931145,IDM,Mainline
22.100000,1033.632270,,24.440825,25.000000,0.004370,0.004370,-0.000063,8271.530366,IDM,Mainline
22.200000,1036.076374,,24.441261,25.000000,0.004363,0.004363,-0.000063,8332.113489,IDM,Mainline
22.300000,1038.520522,,24.441697,25.000000,0.004357,0.004357,-0.000064,8392.680347,IDM,Mainline
22.400000,1040.964713,,24.442132,25.000000,0.004351,0.004351,-0.000064,8453.230783,IDM,Mainline
22.500000,1043.408948,,24.442566,25.000000,0.004344,0.004344,-0.000065,8513.764649,IDM,Mainline
22.600000,1045.853226,,24.443000,25.000000,0.004338,0.004338,-0.000065,8574.281800,IDM,Mainline
22.700000,1048.297548,,24.443433,25.000000,0.004331,0.004331,-0.000066,8634.782105,IDM,Mainline
22.800000,1050.741913,,24.443865,25.000000,0.004324,0.004324,-0.000066,8695.265435,IDM,Mainline
22.900000,1053.186321,,24.444297,25.000000,0.004318,0.004318,-0.000067,8755.731670,IDM,Mainline
23.000000,1055.630772,,24.444728,25.000000,0.004311,0.004311,-0.000067,8816.180697,IDM,Mainline
23.100000,1058.075267,,24.445159,25.000000,0.004304,0.004304,-0.000067,8876.612408,IDM,Mainline
23.200000,1060.519804,,24.445589,25.000000,0.004297,0.004297,-0.000068,8937.026703,IDM,Mainline
23.300000,1062.964384,,24.446018,25.000000,0.004291,0.004291,-0.000068,8997.423486,IDM,Mainline
23.400000,1065.409008,,24.446446,25.000000,0.004284,0.004284,-0.000068,9057.802667,IDM,Mainline
23.500000,1067.853674,,24.446874,25.000000,0.004277,0.004277,-0.000069,9118.164164,IDM,Mainline
23.600000,1070.298382,,24.447301,25.000000,0.004270,0.004270,-0.000069,9178.507897,IDM,Mainline
23.700000,1072.743134,,24.447727,25.000000,0.004263,0.004263,-0.000069,9238.833793,IDM,Mainline
23.800000,1075.187928,,24.448153,25.000000,0.004256,0.004256,-0.000069,9299.141782,IDM,Mainline
23.900000,1077.632764,,24.448577,25.000000,0.004249,0.004249,-0.000069,9359.431802,IDM,Mainline
24.000000,1080.077643,,24.449002,25.000000,0.004242,0.004242,-0.000070,9419.703791,IDM,Mainline
24.100000,1082.522564,,24.449425,25.000000,0.004235,0.004235,-0.000070,9479.957696,IDM,Mainline
24.200000,1084.967528,,24.449848,25.000000,0.004228,0.004228,-0.000070,9540.193464,IDM,Mainline
24.300000,1087.412534,,24.450270,25.000000,0.004221,0.004221,-0.000070,9600.411050,IDM,Mainline
24.400000,1089.857582,,24.450692,25.000000,0.004214,0.004214,-0.000070,9660.610409,IDM,Mainline
24.500000,1092.302672,,24.451112,25.000000,0.004207,0.004207,-0.000070,9720.791501,IDM,Mainline
24.600000,1094.747805,,24.451532,25.000000,0.004200,0.004200,-0.000070,9780.954292,IDM,Mainline
24.700000,1097.192979,,24.451952,25.000000,0.004193,0.004193,-0.000071,9841.098748,IDM,Mainline
24.800000,1099.638195,,24.452370,25.000000,0.004186,0.004186,-0.000071,9901.224841,IDM,Mainline
24.900000,1102.083453,,24.452788,25.000000,0.004179,0.004179,-0.000071,9961.332543,IDM,Mainline
25.000000,1104.528752,,24.453205,25.000000,0.004172,0.004172,-0.000071,10021.421832,IDM,Mainline
25.100000,1106.974094,,24.453622,25.000000,0.004165,0.004165,-0.000071,10081.492688,IDM,Mainline
25.200000,1109.419477,,24.454038,25.000000,0.004158,0.004158,-0.000071,10141.545093,IDM,Mainline
25.300000,1111.864901,,24.454453,25.000000,0.004151,0.004151,-0.000071,10201.579033,IDM,Mainline
25.400000,1114.310367,,24.454867,25.000000,0.004144,0.004144,-0.000071,10261.594495,IDM,Mainline
25.500000,1116.755875,,24.455281,25.000000,0.004136,0.004136,-0.000071,10321.591469,IDM,Mainline
25.600000,1119.201423,,24.455694,25.000000,0.004129,0.004129,-0.000071,10381.569949,IDM,Mainline
25.700000,1121.647013,,24.456106,25.000000,0.004122,0.004122,-0.000071,10441.529929,IDM,Mainline
25.800000,1124.092645,,24.456517,25.000000,0.004115,0.004115,-0.000071,10501.471407,IDM,Mainline
25.900000,1126.538317,,24.456928,25.000000,0.004108,0.004108,-0.000071,10561.394381,IDM,Mainline
26.000000,1128.984030,,24.457338,25.000000,0.004101,0.004101,-0.000071,10621.298854,IDM,Mainline
26.100000,1131.429784,,24.457748,25.000000,0.004094,0.004094,-0.000071,10681.184827,IDM,Mainline
26.200000,1133.875580,,24.458156,25.000000,0.004087,0.004087,-0.000071,10741.052307,IDM,Mainline
26.300000,1136.321416,,24.458564,25.000000,0.004080,0.004080,-0.000071,10800.901301,IDM,Mainline
26.400000,1138.767293,,24.458972,25.000000,0.004073,0.004073,-0.000071,10860.731816,IDM,Mainline
26.500000,1141.213210,,24.459378,25.000000,0.004066,0.004066,-0.000071,10920.543863,IDM,Mainline
26.600000,1143.659168,,24.459784,25.000000,0.004059,0.004059,-0.000071,10980.337454,IDM,Mainline
