Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Fuel Consumption,Controller,Lane ID
0.000000,602.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,50.935500,IDM,Mainline
0.100000,605.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,101.871000,IDM,Mainline
0.200000,607.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,152.806500,IDM,Mainline
0.300000,610.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,203.742000,IDM,Mainline
0.400000,612.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,254.677500,IDM,Mainline
0.500000,615.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,305.613000,IDM,Mainline
0.600000,617.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,356.548500,IDM,Mainline
0.700000,620.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,407.484000,IDM,Mainline
0.800000,622.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,458.419500,IDM,Mainline
0.900000,625.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,509.355000,IDM,Mainline
1.000000,627.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,560.290500,IDM,Mainline
1.100000,630.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,611.226000,IDM,Mainline
1.200000,632.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,662.161500,IDM,Mainline
1.300000,635.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,713.097000,IDM,Mainline
1.400000,637.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,764.032500,IDM,Mainline
1.500000,640.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,814.968000,IDM,Mainline
1.600000,642.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,865.903500,IDM,Mainline
1.700000,645.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,916.839000,IDM,Mainline
1.800000,647.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,967.774500,IDM,Mainline
1.900000,650.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,1018.710000,IDM,Mainline
2.000000,652.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,1069.645500,IDM,Mainline
2.100000,655.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,1120.581000,IDM,Mainline
2.200000,657.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,1171.516500,IDM,Mainline
2.300000,660.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,1222.452000,IDM,Mainline
2.400000,662.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,1273.387500,IDM,Mainline
2.500000,665.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,1324.323000,IDM,Mainline
2.600000,667.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,1375.258500,IDM,Mainline
2.700000,670.000000,,25.000000,25.000000,0.000000,0.000000,0.000000,1426.194000,IDM,Mainline
2.800000,672.500000,,25.000000,25.000000,0.000000,0.000000,0.000000,1477.129500,IDM,Mainline
