Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Fuel Consumption,Controller,Lane ID
13.600000,-176.433228,,24.016092,25.000000,0.006358,0.006358,0.000766,2826.635970,IDM,Mainline
13.700000,-174.031587,,24.016735,25.000000,0.006432,0.006432,0.000731,2890.639829,IDM,Mainline
13.800000,-171.629881,,24.017385,25.000000,0.006501,0.006501,0.000698,2954.851789,IDM,Mainline
13.900000,-169.228109,,24.018042,25.000000,0.006568,0.006568,0.000666,3019.262542,IDM,Mainline
14.000000,-166.826272,,24.018705,25.000000,0.006631,0.006631,0.000635,3083.863112,IDM,Mainline
14.100000,-164.424368,,24.019374,25.000000,0.006692,0.006692,0.000605,3148.644849,IDM,Mainline
14.200000,-162.022397,,24.020049,25.000000,0.006750,0.006750,0.000576,3213.599412,IDM,Mainline
14.300000,-159.620358,,24.020730,25.000000,0.006804,0.006804,0.000549,3278.718761,IDM,Mainline
14.400000,-157.218250,,24.021416,25.000000,0.006857,0.006857,0.000522,3343.995146,IDM,Mainline
14.500000,-154.816074,,24.022106,25.000000,0.006906,0.006906,0.000496,3409.421097,IDM,Mainline
14.600000,-152.413829,,24.022802,25.000000,0.006953,0.006953,0.000472,3474.989410,IDM,Mainline
14.700000,-150.011514,,24.023501,25.000000,0.006998,0.006998,0.000448,3540.693145,IDM,Mainline
14.800000,-147.609128,,24.024205,25.000000,0.007041,0.007041,0.000425,3606.525611,IDM,Mainline
14.900000,-145.206672,,24.024913,25.000000,0.007081,0.007081,0.000402,3672.480358,IDM,Mainline
15.000000,-142.804146,,24.025625,25.000000,0.007119,0.007119,0.000381,3738.551171,IDM,Mainline
15.100000,-140.401547,,24.026341,25.000000,0.007155,0.007155,0.000361,3804.732057,IDM,Mainline
15.200000,-137.998877,,24.027060,25.000000,0.007189,0.007189,0.000341,3871.017244,IDM,Mainline
15.300000,-135.596135,,24.027782,25.000000,0.007221,0.007221,0.000322,3937.401166,IDM,Mainline
15.400000,-133.193321,,24.028507,25.000000,0.007252,0.007252,0.000303,4003.878461,IDM,Mainline
15.500000,-130.790434,,24.029235,25.000000,0.007280,0.007280,0.000285,4070.443961,IDM,Mainline
15.600000,-128.387473,,24.029966,25.000000,0.007307,0.007307,0.000268,4137.092685,IDM,Mainline
15.700000,-125.984440,,24.030699,25.000000,0.007332,0.007332,0.000252,4203.819835,IDM,Mainline
15.800000,-123.581334,,24.031435,25.000000,0.007356,0.007356,0.000236,4270.620787,IDM,Mainline
15.900000,-121.178153,,24.032172,25.000000,0.007378,0.007378,0.000221,4337.491085,IDM,Mainline
16.000000,-118.774899,,24.032912,25.000000,0.007398,0.007398,0.000206,4404.426437,IDM,Mainline
16.100000,-116.371571,,24.033654,25.000000,0.007418,0.007418,0.000192,4471.422707,IDM,Mainline
16.200000,-113.968168,,24.034398,25.000000,0.007435,0.007435,0.000178,4538.475910,IDM,Mainline
16.300000,-111.564691,,24.035143,25.000000,0.007452,0.007452,0.000165,4605.582209,IDM,Mainline
16.400000,-109.161139,,24.035889,25.000000,0.007467,0.007467,0.000152,4672.737907,IDM,Mainline
16.500000,-106.757513,,24.036638,25.000000,0.007481,0.007481,0.000140,4739.939441,IDM,Mainline
16.600000,-104.353812,,24.037387,25.000000,0.007494,0.007494,0.000128,4807.183383,IDM,Mainline
16.700000,-101.950036,,24.038138,25.000000,0.007506,0.007506,0.000117,4874.466427,IDM,Mainline
16.800000,-99.546184,,24.038889,25.000000,0.007516,0.007516,0.000106,4941.785392,IDM,Mainline
16.900000,-97.142258,,24.039642,25.000000,0.007526,0.007526,0.000096,5009.137215,IDM,Mainline
17.000000,-94.738256,,24.040395,25.000000,0.007534,0.007534,0.000085,5076.518944,IDM,Mainline
17.100000,-92.334179,,24.041149,25.000000,0.007542,0.007542,0.000076,5143.927740,IDM,Mainline
17.200000,-89.930026,,24.041904,25.000000,0.007549,0.007549,0.000066,5211.360867,IDM,Mainline
17.300000,-87.525798,,24.042660,25.000000,0.007554,0.007554,0.000057,5278.815691,IDM,Mainline
17.400000,-85.121494,,24.043416,25.000000,0.007559,0.007559,0.000049,5346.289679,IDM,Mainline
17.500000,-82.717115,,24.044172,25.000000,0.007563,0.007563,0.000040,5413.780390,IDM,Mainline
17.600000,-80.312660,,24.044929,25.000000,0.007566,0.007566,0.000032,5481.285476,IDM,Mainline
17.700000,-77.908129,,24.045685,25.000000,0.007569,0.007569,0.000025,5548.802677,IDM,Mainline
17.800000,-75.503523,,24.046442,25.000000,0.007571,0.007571,0.000017,5616.329818,IDM,Mainline
17.900000,-73.098840,,24.047200,25.000000,0.007572,0.007572,0.000010,5683.864806,IDM,Mainline
18.000000,-70.694083,,24.047957,25.000000,0.007572,0.007572,0.000003,5751.405629,IDM,Mainline
18.100000,-68.289249,,24.048714,25.000000,0.007572,0.007572,-0.000003,5818.950349,IDM,Mainline
18.200000,-65.884340,,24.049471,25.000000,0.007571,0.007571,-0.000010,5886.497104,IDM,Mainline
18.300000,-63.479355,,24.050228,25.000000,0.007569,0.007569,-0.000016,5954.044102,IDM,Mainline
18.400000,-61.074294,,24.050985,25.000000,0.007567,0.007567,-0.000022,6021.589620,IDM,Mainline
18.500000,-58.669158,,24.051741,25.000000,0.007564,0.007564,-0.000027,6089.132001,IDM,Mainline
18.600000,-56.263946,,24.052497,25.000000,0.007561,0.007561,-0.000033,6156.669651,IDM,Mainline
18.700000,-53.858659,,24.053253,25.000000,0.007557,0.007557,-0.000038,6224.201041,IDM,Mainline
18.800000,-51.453296,,24.054008,25.000000,0.007553,0.007553,-0.000043,6291.724698,IDM,Mainline
18.900000,-49.047857,,24.054763,25.000000,0.007548,0.007548,-0.000048,6359.239208,IDM,Mainline
19.000000,-46.642343,,24.055517,25.000000,0.007543,0.007543,-0.000053,6426.743211,IDM,Mainline
19.100000,-44.236754,,24.056271,25.000000,0.007537,0.007537,-0.000057,6494.235403,IDM,Mainline
19.200000,-41.831089,,24.057024,25.000000,0.007531,0.007531,-0.000061,6561.714529,IDM,Mainline
19.300000,-39.425349,,24.057776,25.000000,0.007524,0.007524,-0.000065,6629.179385,IDM,Mainline
19.400000,-37.019534,,24.058528,25.000000,0.007517,0.007517,-0.000069,6696.628815,IDM,Mainline
19.500000,-34.613643,,24.059279,25.000000,0.007510,0.007510,-0.000073,6764.061708,IDM,Mainline
19.600000,-32.207678,,24.060029,25.000000,0.007502,0.007502,-0.000077,6831.476999,IDM,Mainline
19.700000,-29.801637,,24.060779,25.000000,0.007494,0.007494,-0.000080,6898.873665,IDM,Mainline
19.800000,-27.395522,,24.061527,25.000000,0.007486,0.007486,-0.000083,6966.250726,IDM,Mainline
19.900000,-24.989332,,24.062275,25.000000,0.007477,0.007477,-0.000087,7033.607240,IDM,Mainline
20.000000,-22.583067,,24.063022,25.000000,0.007468,0.007468,-0.000090,7100.942305,IDM,Mainline
20.100000,-20.176728,,24.063768,25.000000,0.007459,0.007459,-0.000093,7168.255056,IDM,Mainline
20.200000,-17.770313,,24.064513,25.000000,0.007450,0.007450,-0.000095,7235.544664,IDM,Mainline
20.300000,-15.363825,,24.065257,25.000000,0.007440,0.007440,-0.000098,7302.810335,IDM,Mainline
20.400000,-12.957262,,24.066000,25.000000,0.007430,0.007430,-0.000101,7370.051307,IDM,Mainline
20.500000,-10.550625,,24.066742,25.000000,0.007420,0.007420,-0.000103,7437.266851,IDM,Mainline
20.600000,-8.143914,,24.067483,25.000000,0.007409,0.007409,-0.000105,7504.456271,IDM,Mainline
20.700000,-5.737129,,24.068223,25.000000,0.007398,0.007398,-0.000108,7571.618897,IDM,Mainline
20.800000,-3.330269,,24.068961,25.000000,0.007387,0.007387,-0.000110,7638.754092,IDM,Mainline
20.900000,-0.923336,,24.069699,25.000000,0.007376,0.007376,-0.000112,7705.861245,IDM,Mainline
21.000000,1.483670,,24.070435,25.000000,0.007365,0.007365,-0.000114,7772.939771,IDM,Mainline
21.100000,3.890751,,24.071171,25.000000,0.007353,0.007353,-0.000116,7839.989113,IDM,Mainline
21.200000,6.297904,,24.071905,25.000000,0.007341,0.007341,-0.000118,7907.008737,IDM,Mainline
21.300000,8.705132,,24.072638,25.000000,0.007329,0.007329,-0.000119,7973.998135,IDM,Mainline
21.400000,11.112432,,24.073370,25.000000,0.007317,0.007317,-0.000121,8040.956821,IDM,Mainline
21.500000,13.519805,,24.074100,25.000000,0.007305,0.007305,-0.000122,8107.884332,IDM,Mainline
21.600000,15.927252,,24.074829,25.000000,0.007293,0.007293,-0.000124,8174.780226,IDM,Mainline
21.700000,18.334771,,24.075557,25.000000,0.007280,0.007280,-0.000125,8241.644083,IDM,Mainline
21.800000,20.742363,,24.076284,25.000000,0.007267,0.007267,-0.000127,8308.475502,IDM,Mainline
21.900000,23.150028,,24.077010,25.000000,0.007255,0.007255,-0.000128,8375.274102,IDM,Mainline
22.000000,25.557765,,24.077734,25.000000,0.007242,0.007242,-0.000129,8442.039521,IDM,Mainline
22.100000,27.965575,,24.078457,25.000000,0.007229,0.007229,-0.000130,8508.771414,IDM,Mainline
22.200000,30.373456,,24.079178,25.000000,0.007216,0.007216,-0.000131,8575.469454,IDM,Mainline
22.300000,32.781410,,24.079898,25.000000,0.007202,0.007202,-0.000132,8642.133331,IDM,Mainline
22.400000,35.189436,,24.080617,25.000000,0.007189,0.007189,-0.000133,8708.762751,IDM,Mainline
22.500000,37.597534,,24.081335,25.000000,0.007176,0.007176,-0.000134,8775.357435,IDM,Mainline
22.600000,40.005703,,24.082051,25.000000,0.007162,0.007162,-0.000135,8841.917119,IDM,Mainline
22.700000,42.413944,,24.082766,25.000000,0.007149,0.007149,-0.000136,8908.441555,IDM,Mainline
22.800000,44.822256,,24.083479,25.000000,0.007135,0.007135,-0.000137,8974.930507,IDM,Mainline
22.900000,47.230640,,24.084192,25.000000,0.007121,0.007121,-0.000137,9041.383753,IDM,Mainline
23.000000,49.639094,,24.084902,25.000000,0.007107,0.007107,-0.000138,9107.801086,IDM,Mainline
23.100000,52.047620,,24.085612,25.000000,0.007094,0.007094,-0.000139,9174.182307,IDM,Mainline
23.200000,54.456217,,24.086320,25.000000,0.007080,0.007080,-0.000139,9240.527234,IDM,Mainline
23.300000,56.864884,,24.087026,25.000000,0.007066,0.007066,-0.000140,9306.835694,IDM,Mainline
23.400000,59.273622,,24.087731,25.000000,0.007052,0.007052,-0.000140,9373.107524,IDM,Mainline
23.500000,61.682430,,24.088435,25.000000,0.007037,0.007037,-0.000141,9439.342575,IDM,Mainline
23.600000,64.091309,,24.089137,25.000000,0.007023,0.007023,-0.000141,9505.540705,IDM,Mainline
23.700000,66.500257,,24.089838,25.000000,0.007009,0.007009,-0.000142,9571.701784,IDM,Mainline
23.800000,68.909276,,24.090538,25.000000,0.006995,0.006995,-0.000142,9637.825692,IDM,Mainline
23.900000,71.318339,,24.090719,25.000000,0.001808,0.001808,-0.051871,9688.772028,IDM,Mainline
24.000000,73.727396,,24.090427,25.000000,-0.002919,-0.002919,-0.047273,9725.936805,IDM,Mainline
24.100000,76.136403,,24.089705,25.000000,-0.007216,-0.007216,-0.042962,9750.579251,IDM,Mainline
24.200000,78.545318,,24.088594,25.000000,-0.011108,-0.011108,-0.038925,9763.874788,IDM,Mainline
24.300000,80.954104,,24.087132,25.000000,-0.014623,-0.014623,-0.035150,9766.922800,IDM,Mainline
24.400000,83.362728,,24.085353,25.000000,-0.017786,-0.017786,-0.031627,9767.588800,IDM,Mainline
24.500000,85.771161,,24.083291,25.000000,-0.020620,-0.020620,-0.028343,9768.254800,IDM,Mainline
24.600000,88.179374,,24.080977,25.000000,-0.023149,-0.023149,-0.025285,9768.920800,IDM,Mainline
24.700000,90.587345,,24.078437,25.000000,-0.025393,-0.025393,-0.022443,9769.586800,IDM,Mainline
24.800000,92.995052,,24.075700,25.000000,-0.027373,-0.027373,-0.019805,9770.252800,IDM,Mainline
24.900000,95.402476,,24.072789,25.000000,-0.029109,-0.029109,-0.017360,9770.918800,IDM,Mainline
25.000000,97.809602,,24.069727,25.000000,-0.030619,-0.030619,-0.015096,9771.584800,IDM,Mainline
25.100000,100.216415,,24.066535,25.000000,-0.031919,-0.031919,-0.013003,9772.250800,IDM,Mainline
25.200000,102.622903,,24.063232,25.000000,-0.033026,-0.033026,-0.011072,9772.916800,IDM,Mainline
25.300000,105.029057,,24.059837,25.000000,-0.033956,-0.033956,-0.009291,9773.582800,IDM,Mainline
25.400000,107.434867,,24.056365,25.000000,-0.034721,-0.034721,-0.007653,9774.248800,IDM,Mainline
25.500000,109.840327,,24.052831,25.000000,-0.035336,-0.035336,-0.006147,9774.914800,IDM,Mainline
25.600000,112.245431,,24.049250,25.000000,-0.035812,-0.035812,-0.004767,9775.580800,IDM,Mainline
25.700000,114.650175,,24.045634,25.000000,-0.036163,-0.036163,-0.003503,9776.246800,IDM,Mainline
25.800000,117.054556,,24.041994,25.000000,-0.036397,-0.036397,-0.002348,9776.912800,IDM,Mainline
25.900000,119.458573,,24.038341,25.000000,-0.036527,-0.036527,-0.001294,9777.578800,IDM,Mainline
26.000000,121.862224,,24.034685,25.000000,-0.036560,-0.036560,-0.000335,9778.244800,IDM,Mainline
26.100000,124.265510,,24.031035,25.000000,-0.036507,-0.036507,0.000535,9778.910800,IDM,Mainline
26.200000,126.668432,,24.027397,25.000000,-0.036375,-0.036375,0.001323,9779.576800,IDM,Mainline
