Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Fuel Consumption,Controller,Lane ID
3.100000,-1169.098709,,24.768907,25.000000,-0.044599,-0.044599,0.013095,21.312000,IDM,Mainline
3.200000,-1166.622035,,24.764575,25.000000,-0.043327,-0.043327,0.012724,21.978000,IDM,Mainline
3.300000,-1164.145788,,24.760366,25.000000,-0.042091,-0.042091,0.012362,22.644000,IDM,Mainline
3.400000,-1161.669956,,24.756277,25.000000,-0.040890,-0.040890,0.012010,23.310000,IDM,Mainline
3.500000,-1159.194527,,24.752304,25.000000,-0.039723,-0.039723,0.011668,23.976000,IDM,Mainline
3.600000,-1156.719490,,24.748445,25.000000,-0.038589,-0.038589,0.011336,24.642000,IDM,Mainline
3.700000,-1154.244833,,24.744697,25.000000,-0.037488,-0.037488,0.011012,25.308000,IDM,Mainline
3.800000,-1151.770545,,24.741055,25.000000,-0.036418,-0.036418,0.010698,25.974000,IDM,Mainline
3.900000,-1149.296616,,24.737517,25.000000,-0.035379,-0.035379,0.010392,26.640000,IDM,Mainline
4.000000,-1146.823037,,24.734080,25.000000,-0.034370,-0.034370,0.010094,27.306000,IDM,Mainline
4.100000,-1144.349796,,24.730741,25.000000,-0.033389,-0.033389,0.009805,27.972000,IDM,Mainline
4.200000,-1141.876884,,24.727497,25.000000,-0.032437,-0.032437,0.009524,28.638000,IDM,Mainline
4.300000,-1139.404291,,24.724346,25.000000,-0.031511,-0.031511,0.009251,29.304000,IDM,Mainline
4.400000,-1136.932010,,24.721285,25.000000,-0.030613,-0.030613,0.008985,29.970000,IDM,Mainline
4.500000,-1134.460030,,24.718311,25.000000,-0.029740,-0.029740,0.008727,30.636000,IDM,Mainline
4.600000,-1131.988343,,24.715422,25.000000,-0.028893,-0.028893,0.008476,31.302000,IDM,Mainline
4.700000,-1129.516942,,24.712615,25.000000,-0.028069,-0.028069,0.008232,31.968000,IDM,Mainline
4.800000,-1127.045817,,24.709888,25.000000,-0.027270,-0.027270,0.007994,32.634000,IDM,Mainline
4.900000,-1124.574960,,24.707238,25.000000,-0.026494,-0.026494,0.007764,33.300000,IDM,Mainline
5.000000,-1122.104365,,24.704664,25.000000,-0.025740,-0.025740,0.007540,33.966000,IDM,Mainline
5.100000,-1119.634024,,24.702164,25.000000,-0.025007,-0.025007,0.007322,34.632000,IDM,Mainline
5.200000,-1117.163929,,24.699734,25.000000,-0.024296,-0.024296,0.007110,35.298000,IDM,Mainline
5.300000,-1114.694073,,24.697373,25.000000,-0.023606,-0.023606,0.006904,35.964000,IDM,Mainline
5.400000,-1112.224451,,24.695080,25.000000,-0.022936,-0.022936,0.006704,36.630000,IDM,Mainline
5.500000,-1109.755054,,24.692851,25.000000,-0.022285,-0.022285,0.006510,37.296000,IDM,Mainline
5.600000,-1107.285877,,24.690686,25.000000,-0.021652,-0.021652,0.006321,37.962000,IDM,Mainline
5.700000,-1104.816914,,24.688582,25.000000,-0.021039,-0.021039,0.006138,38.628000,IDM,Mainline
5.800000,-1102.348158,,24.686538,25.000000,-0.020443,-0.020443,0.005959,39.294000,IDM,Mainline
5.900000,-1099.879603,,24.684552,25.000000,-0.019864,-0.019864,0.005786,39.960000,IDM,Mainline
6.000000,-1097.411245,,24.682621,25.000000,-0.019302,-0.019302,0.005618,40.626000,IDM,Mainline
6.100000,-1094.943076,,24.680746,25.000000,-0.018757,-0.018757,0.005454,41.292000,IDM,Mainline
6.200000,-1092.475093,,24.678923,25.000000,-0.018227,-0.018227,0.005295,41.958000,IDM,Mainline
6.300000,-1090.007289,,24.677152,25.000000,-0.017713,-0.017713,0.005141,42.624000,IDM,Mainline
6.400000,-1087.539660,,24.675430,25.000000,-0.017214,-0.017214,0.004991,43.290000,IDM,Mainline
6.500000,-1085.072201,,24.673757,25.000000,-0.016730,-0.016730,0.004845,43.956000,IDM,Mainline
6.600000,-1082.604906,,24.672131,25.000000,-0.016259,-0.016259,0.004704,44.622000,IDM,Mainline
6.700000,-1080.137772,,24.670551,25.000000,-0.015803,-0.015803,0.004566,46.448550,IDM,Mainline
6.800000,-1077.670794,,24.669015,25.000000,-0.015359,-0.015359,0.004433,49.591727,IDM,Mainline
6.900000,-1075.203967,,24.667522,25.000000,-0.014929,-0.014929,0.004303,54.012821,IDM,Mainline
7.000000,-1072.737288,,24.666071,25.000000,-0.014511,-0.014511,0.004177,59.674241,IDM,Mainline
7.100000,-1070.270751,,24.664660,25.000000,-0.014106,-0.014106,0.004054,66.539483,IDM,Mainline
7.200000,-1067.804353,,24.663289,25.000000,-0.013712,-0.013712,0.003935,74.573097,IDM,Mainline
7.300000,-1065.338091,,24.661956,25.000000,-0.013330,-0.013330,0.003820,83.740658,IDM,Mainline
7.400000,-1062.871960,,24.660660,25.000000,-0.012960,-0.012960,0.003708,94.008739,IDM,Mainline
7.500000,-1060.405957,,24.659400,25.000000,-0.012600,-0.012600,0.003599,105.344882,IDM,Mainline
7.600000,-1057.940079,,24.658175,25.000000,-0.012251,-0.012251,0.003493,117.717567,IDM,Mainline
7.700000,-1055.474321,,24.656984,25.000000,-0.011912,-0.011912,0.003390,131.096191,IDM,Mainline
7.800000,-1053.008680,,24.655826,25.000000,-0.011582,-0.011582,0.003290,145.451038,IDM,Mainline
7.900000,-1050.543154,,24.654699,25.000000,-0.011263,-0.011263,0.003193,160.753256,IDM,Mainline
8.000000,-1048.077739,,24.653604,25.000000,-0.010953,-0.010953,0.003099,176.974832,IDM,Mainline
8.100000,-1045.612432,,24.652539,25.000000,-0.010652,-0.010652,0.003008,194.088567,IDM,Mainline
8.200000,-1043.147230,,24.651503,25.000000,-0.010360,-0.010360,0.002919,212.068053,IDM,Mainline
8.300000,-1040.682130,,24.650495,25.000000,-0.010077,-0.010077,0.002833,230.887653,IDM,Mainline
8.400000,-1038.217129,,24.649515,25.000000,-0.009802,-0.009802,0.002749,250.522475,IDM,Mainline
8.500000,-1035.752225,,24.648561,25.000000,-0.009535,-0.009535,0.002668,270.948356,IDM,Mainline
8.600000,-1033.287416,,24.647634,25.000000,-0.009277,-0.009277,0.002589,292.141834,IDM,Mainline
8.700000,-1030.822697,,24.646731,25.000000,-0.009025,-0.009025,0.002513,314.080136,IDM,Mainline
8.800000,-1028.358068,,24.645853,25.000000,-0.008781,-0.008781,0.002438,336.741152,IDM,Mainline
8.900000,-1025.893526,,24.644998,25.000000,-0.008545,-0.008545,0.002366,360.103419,IDM,Mainline
9.000000,-1023.429067,,24.644167,25.000000,-0.008315,-0.008315,0.002296,384.146104,IDM,Mainline
9.100000,-1020.964691,,24.643358,25.000000,-0.008092,-0.008092,0.002228,408.848981,IDM,Mainline
9.200000,-1018.500395,,24.642570,25.000000,-0.007876,-0.007876,0.002162,434.192417,IDM,Mainline
9.300000,-1016.036176,,24.641803,25.000000,-0.007666,-0.007666,0.002098,460.157357,IDM,Mainline
9.400000,-1013.572033,,24.641057,25.000000,-0.007463,-0.007463,0.002035,486.725302,IDM,Mainline
9.500000,-1011.107964,,24.640331,25.000000,-0.007265,-0.007265,0.001975,513.878297,IDM,Mainline
9.600000,-1008.643966,,24.639623,25.000000,-0.007074,-0.007074,0.001916,541.598915,IDM,Mainline
9.700000,-1006.180038,,24.638934,25.000000,-0.006888,-0.006888,0.001859,569.870241,IDM,Mainline
9.800000,-1003.716178,,24.638264,25.000000,-0.006708,-0.006708,0.001804,598.675856,IDM,Mainline
9.900000,-1001.252385,,24.637610,25.000000,-0.006532,-0.006532,0.001750,627.999825,IDM,Mainline
10.000000,-998.788655,,24.636974,25.000000,-0.006363,-0.006363,0.001698,657.826683,IDM,Mainline
10.100000,-996.324989,,24.636354,25.000000,-0.006198,-0.006198,0.001648,688.141420,IDM,Mainline
10.200000,-993.861384,,24.635751,25.000000,-0.006038,-0.006038,0.001599,718.929468,IDM,Mainline
10.300000,-991.397838,,24.635162,25.000000,-0.005883,-0.005883,0.001551,750.176688,IDM,Mainline
10.400000,-988.934350,,24.634589,25.000000,-0.005732,-0.005732,0.001505,781.869361,IDM,Mainline
10.500000,-986.470919,,24.634030,25.000000,-0.005586,-0.005586,0.001460,813.994170,IDM,Mainline
10.600000,-984.007544,,24.633486,25.000000,-0.005445,-0.005445,0.001416,846.538192,IDM,Mainline
10.700000,-981.544222,,24.632955,25.000000,-0.005307,-0.005307,0.001374,879.488889,IDM,Mainline
10.800000,-979.080952,,24.632438,25.000000,-0.005174,-0.005174,0.001333,912.834090,IDM,Mainline
10.900000,-976.617733,,24.631933,25.000000,-0.005045,-0.005045,0.001293,946.561987,IDM,Mainline
11.000000,-974.154565,,24.631441,25.000000,-0.004919,-0.004919,0.001255,980.661121,IDM,Mainline
11.100000,-971.691445,,24.630962,25.000000,-0.004798,-0.004798,0.001217,1015.120370,IDM,Mainline
11.200000,-969.228372,,24.630494,25.000000,-0.004680,-0.004680,0.001181,1049.928947,IDM,Mainline
11.300000,-966.765345,,24.630037,25.000000,-0.004565,-0.004565,0.001145,1085.076380,IDM,Mainline
11.400000,-964.302364,,24.629592,25.000000,-0.004454,-0.004454,0.001111,1120.552510,IDM,Mainline
11.500000,-961.839426,,24.629157,25.000000,-0.004346,-0.004346,0.001078,1156.347480,IDM,Mainline
11.600000,-959.376532,,24.628733,25.000000,-0.004242,-0.004242,0.001046,1192.451726,IDM,Mainline
11.700000,-956.913679,,24.628319,25.000000,-0.004140,-0.004140,0.001014,1228.855967,IDM,Mainline
11.800000,-954.450868,,24.627915,25.000000,-0.004042,-0.004042,0.000984,1265.551199,IDM,Mainline
11.900000,-951.988096,,24.627520,25.000000,-0.003946,-0.003946,0.000955,1302.528686,IDM,Mainline
12.000000,-949.525363,,24.627135,25.000000,-0.003854,-0.003854,0.000926,1339.779951,IDM,Mainline
12.100000,-947.062668,,24.626758,25.000000,-0.003764,-0.003764,0.000898,1377.296773,IDM,Mainline
12.200000,-944.600011,,24.626391,25.000000,-0.003677,-0.003677,0.000871,1415.071172,IDM,Mainline
12.300000,-942.137390,,24.626032,25.000000,-0.003592,-0.003592,0.000845,1453.095408,IDM,Mainline
12.400000,-939.674804,,24.625681,25.000000,-0.003510,-0.003510,0.000820,1491.361971,IDM,Mainline
12.500000,-937.212253,,24.625337,25.000000,-0.003431,-0.003431,0.000795,1529.863577,IDM,Mainline
12.600000,-934.749736,,24.625002,25.000000,-0.003353,-0.003353,0.000771,1568.593159,IDM,Mainline
12.700000,-932.287253,,24.624674,25.000000,-0.003279,-0.003279,0.000748,1607.543859,IDM,Mainline
12.800000,-929.824801,,24.624354,25.000000,-0.003206,-0.003206,0.000726,1646.709027,IDM,Mainline
12.900000,-927.362381,,24.624040,25.000000,-0.003136,-0.003136,0.000704,1686.082211,IDM,Mainline
13.000000,-924.899993,,24.623733,25.000000,-0.003067,-0.003067,0.000683,1725.657152,IDM,Mainline
13.100000,-922.437634,,24.623433,25.000000,-0.003001,-0.003001,0.000662,1765.427777,IDM,Mainline
13.200000,-919.975306,,24.623140,25.000000,-0.002937,-0.002937,0.000643,1805.388198,IDM,Mainline
13.300000,-917.513006,,24.622852,25.000000,-0.002874,-0.002874,0.000623,1845.532700,IDM,Mainline
13.400000,-915.050735,,24.622571,25.000000,-0.002814,-0.002814,0.000605,1885.855744,IDM,Mainline
13.500000,-912.588492,,24.622295,25.000000,-0.002755,-0.002755,0.000586,1926.351952,IDM,Mainline
13.600000,-910.126276,,24.622025,25.000000,-0.002698,-0.002698,0.000569,1967.016111,IDM,Mainline
13.700000,-907.664086,,24.621761,25.000000,-0.002643,-0.002643,0.000552,2007.843163,IDM,Mainline
13.800000,-905.201923,,24.621502,25.000000,-0.002590,-0.002590,0.000535,2048.828203,IDM,Mainline
13.900000,-902.739786,,24.621248,25.000000,-0.002538,-0.002538,0.000519,2089.966473,IDM,Mainline
14.000000,-900.277673,,24.620999,25.000000,-0.002487,-0.002487,0.000504,2131.253358,IDM,Mainline
14.100000,-897.815586,,24.620756,25.000000,-0.002439,-0.002439,0.000489,2172.684382,IDM,Mainline
14.200000,-895.353522,,24.620516,25.000000,-0.002391,-0.002391,0.000474,2214.255203,IDM,Mainline
14.300000,-892.891482,,24.620282,25.000000,-0.002345,-0.002345,0.000460,2255.961611,IDM,Mainline
14.400000,-890.429465,,24.620052,25.000000,-0.002301,-0.002301,0.000446,2297.799523,IDM,Mainline
14.500000,-887.967471,,24.619826,25.000000,-0.002257,-0.002257,0.000432,2339.764977,IDM,Mainline
14.600000,-885.505500,,24.619605,25.000000,-0.002216,-0.002216,0.000420,2381.854133,IDM,Mainline
14.700000,-883.043550,,24.619387,25.000000,-0.002175,-0.002175,0.000407,2424.063264,IDM,Mainline
14.800000,-880.581622,,24.619174,25.000000,-0.002135,-0.002135,0.000395,2466.388760,IDM,Mainline
14.900000,-878.119715,,24.618964,25.000000,-0.002097,-0.002097,0.000383,2508.827115,IDM,Mainline
15.000000,-875.657829,,24.618758,25.000000,-0.002060,-0.002060,0.000371,2551.374932,IDM,Mainline
15.100000,-873.195964,,24.618555,25.000000,-0.002024,-0.002024,0.000360,2594.028916,IDM,Mainline
15.200000,-870.734118,,24.618357,25.000000,-0.001989,-0.001989,0.000350,2636.785871,IDM,Mainline
15.300000,-868.272292,,24.618161,25.000000,-0.001955,-0.001955,0.000339,2679.642699,IDM,Mainline
15.400000,-865.810486,,24.617969,25.000000,-0.001922,-0.001922,0.000329,2722.596394,IDM,Mainline
15.500000,-863.348698,,24.617780,25.000000,-0.001890,-0.001890,0.000319,2765.644042,IDM,Mainline
15.600000,-860.886930,,24.617594,25.000000,-0.001859,-0.001859,0.000310,2808.782817,IDM,Mainline
15.700000,-858.425179,,24.617411,25.000000,-0.001829,-0.001829,0.000300,2852.009979,IDM,Mainline
15.800000,-855.963447,,24.617231,25.000000,-0.001800,-0.001800,0.000291,2895.322870,IDM,Mainline
15.900000,-853.501733,,24.617054,25.000000,-0.001772,-0.001772,0.000283,2938.718915,IDM,Mainline
16.000000,-851.040036,,24.616879,25.000000,-0.001744,-0.001744,0.000274,2982.195614,IDM,Mainline
16.100000,-848.578357,,24.616708,25.000000,-0.001718,-0.001718,0.000266,3025.750546,IDM,Mainline
16.200000,-846.116695,,24.616538,25.000000,-0.001692,-0.001692,0.000258,3069.381360,IDM,Mainline
16.300000,-843.655049,,24.616372,25.000000,-0.001667,-0.001667,0.000250,3113.085779,IDM,Mainline
16.400000,-841.193420,,24.616207,25.000000,-0.001643,-0.001643,0.000243,3156.861594,IDM,Mainline
16.500000,-838.731808,,24.616045,25.000000,-0.001619,-0.001619,0.000236,3200.706664,IDM,Mainline
16.600000,-836.270211,,24.615886,25.000000,-0.001596,-0.001596,0.000229,3244.618913,IDM,Mainline
16.700000,-833.808630,,24.615728,25.000000,-0.001574,-0.001574,0.000222,3288.596327,IDM,Mainline
16.800000,-831.347065,,24.615573,25.000000,-0.001553,-0.001553,0.000215,3332.636954,IDM,Mainline
16.900000,-828.885516,,24.615420,25.000000,-0.001532,-0.001532,0.000209,3376.738902,IDM,Mainline
17.000000,-826.423981,,24.615269,25.000000,-0.001511,-0.001511,0.000203,3420.900336,IDM,Mainline
17.100000,-823.962462,,24.615120,25.000000,-0.001492,-0.001492,0.000197,3465.119476,IDM,Mainline
17.200000,-821.500957,,24.614972,25.000000,-0.001473,-0.001473,0.000191,3509.394598,IDM,Mainline
17.300000,-819.039467,,24.614827,25.000000,-0.001454,-0.001454,0.000185,3553.724029,IDM,Mainline
17.400000,-816.577992,,24.614683,25.000000,-0.001436,-0.001436,0.000180,3598.106148,IDM,Mainline
17.500000,-814.116530,,24.614542,25.000000,-0.001419,-0.001419,0.000174,3642.539384,IDM,Mainline
17.600000,-811.655083,,24.614401,25.000000,-0.001402,-0.001402,0.000169,3687.022212,IDM,Mainline
17.700000,-809.193650,,24.614263,25.000000,-0.001385,-0.001385,0.000164,3731.553154,IDM,Mainline
17.800000,-806.732231,,24.614126,25.000000,-0.001369,-0.001369,0.000159,3776.130779,IDM,Mainline
17.900000,-804.270825,,24.613990,25.000000,-0.001354,-0.001354,0.000155,3820.753698,IDM,Mainline
18.000000,-801.809432,,24.613857,25.000000,-0.001339,-0.001339,0.000150,3865.420565,IDM,Mainline
18.100000,-799.348053,,24.613724,25.000000,-0.001324,-0.001324,0.000146,3910.130075,IDM,Mainline
18.200000,-796.886688,,24.613593,25.000000,-0.001310,-0.001310,0.000141,3954.880961,IDM,Mainline
18.300000,-794.425335,,24.613463,25.000000,-0.001297,-0.001297,0.000137,3999.672000,IDM,Mainline
18.400000,-791.963995,,24.613335,25.000000,-0.001283,-0.001283,0.000133,4044.502000,IDM,Mainline
18.500000,-789.502668,,24.613208,25.000000,-0.001270,-0.001270,0.000129,4089.369809,IDM,Mainline
18.600000,-787.041353,,24.613082,25.000000,-0.001258,-0.001258,0.000126,4134.274311,IDM,Mainline
18.700000,-784.580051,,24.612958,25.000000,-0.001246,-0.001246,0.000122,4179.214422,IDM,Mainline
18.800000,-782.118761,,24.612834,25.000000,-0.001234,-0.001234,0.000118,4224.189092,IDM,Mainline
18.900000,-779.657484,,24.612712,25.000000,-0.001222,-0.001222,0.000115,4269.197304,IDM,Mainline
19.000000,-777.196219,,24.612591,25.000000,-0.001211,-0.001211,0.000112,4314.238070,IDM,Mainline
19.100000,-774.734966,,24.612471,25.000000,-0.001200,-0.001200,0.000108,4359.310435,IDM,Mainline
19.200000,-772.273725,,24.612352,25.000000,-0.001190,-0.001190,0.000105,4404.413471,IDM,Mainline
19.300000,-769.812495,,24.612234,25.000000,-0.001179,-0.001179,0.000102,4449.546280,IDM,Mainline
19.400000,-767.351278,,24.612117,25.000000,-0.001169,-0.001169,0.000099,4494.707991,IDM,Mainline
19.500000,-764.890072,,24.612001,25.000000,-0.001160,-0.001160,0.000096,4539.897759,IDM,Mainline
19.600000,-762.428878,,24.611886,25.000000,-0.001150,-0.001150,0.000094,4585.114766,IDM,Mainline
19.700000,-759.967695,,24.611772,25.000000,-0.001141,-0.001141,0.000091,4630.358219,IDM,Mainline
19.800000,-757.506523,,24.611659,25.000000,-0.001133,-0.001133,0.000088,4675.627349,IDM,Mainline
19.900000,-755.045363,,24.611546,25.000000,-0.001124,-0.001124,0.000086,4720.921410,IDM,Mainline
20.000000,-752.584214,,24.611435,25.000000,-0.001116,-0.001116,0.000083,4766.239681,IDM,Mainline
20.100000,-750.123076,,24.611324,25.000000,-0.001107,-0.001107,0.000081,4811.581460,IDM,Mainline
20.200000,-747.661949,,24.611214,25.000000,-0.001100,-0.001100,0.000079,4856.946070,IDM,Mainline
20.300000,-745.200833,,24.611105,25.000000,-0.001092,-0.001092,0.000077,4902.332852,IDM,Mainline
20.400000,-742.739728,,24.610996,25.000000,-0.001085,-0.001085,0.000074,4947.741169,IDM,Mainline
20.500000,-740.278634,,24.610889,25.000000,-0.001077,-0.001077,0.000072,4993.170403,IDM,Mainline
20.600000,-737.817550,,24.610782,25.000000,-0.001070,-0.001070,0.000070,5038.619954,IDM,Mainline
20.700000,-735.356477,,24.610675,25.000000,-0.001063,-0.001063,0.000068,5084.089243,IDM,Mainline
20.800000,-732.895415,,24.610570,25.000000,-0.001057,-0.001057,0.000066,5129.577707,IDM,Mainline
20.900000,-730.434363,,24.610465,25.000000,-0.001050,-0.001050,0.000065,5175.084801,IDM,Mainline
21.000000,-727.973322,,24.610360,25.000000,-0.001044,-0.001044,0.000063,5220.609995,IDM,Mainline
21.100000,-725.512291,,24.610256,25.000000,-0.001038,-0.001038,0.000061,5266.152778,IDM,Mainline
21.200000,-723.051271,,24.610153,25.000000,-0.001032,-0.001032,0.000059,5311.712653,IDM,Mainline
21.300000,-720.590261,,24.610051,25.000000,-0.001026,-0.001026,0.000058,5357.289139,IDM,Mainline
21.400000,-718.129261,,24.609949,25.000000,-0.001021,-0.001021,0.000056,5402.881770,IDM,Mainline
21.500000,-715.668271,,24.609847,25.000000,-0.001015,-0.001015,0.000055,5448.490094,IDM,Mainline
21.600000,-713.207291,,24.609746,25.000000,-0.001010,-0.001010,0.000053,5494.113673,IDM,Mainline
21.700000,-710.746322,,24.609646,25.000000,-0.001005,-0.001005,0.000052,5539.752082,IDM,Mainline
21.800000,-708.285362,,24.609546,25.000000,-0.001000,-0.001000,0.000050,5585.404910,IDM,Mainline
21.900000,-705.824412,,24.609446,25.000000,-0.000995,-0.000995,0.000049,5631.071758,IDM,Mainline
22.000000,-703.363473,,24.609347,25.000000,-0.000990,-0.000990,0.000048,5676.752239,IDM,Mainline
22.100000,-700.902543,,24.609249,25.000000,-0.000985,-0.000985,0.000046,5722.445981,IDM,Mainline
22.200000,-698.441623,,24.609151,25.000000,-0.000981,-0.000981,0.000045,5768.152618,IDM,Mainline
22.300000,-695.980713,,24.609053,25.000000,-0.000976,-0.000976,0.000044,5813.871801,IDM,Mainline
22.400000,-693.519812,,24.608956,25.000000,-0.000972,-0.000972,0.000043,5859.603187,IDM,Mainline
22.500000,-691.058922,,24.608859,25.000000,-0.000968,-0.000968,0.000042,5905.346447,IDM,Mainline
22.600000,-688.598041,,24.608763,25.000000,-0.000964,-0.000964,0.000041,5951.101260,IDM,Mainline
22.700000,-686.137169,,24.608667,25.000000,-0.000960,-0.000960,0.000040,5996.867317,IDM,Mainline
22.800000,-683.676307,,24.608571,25.000000,-0.000956,-0.000956,0.000039,6042.644317,IDM,Mainline
22.900000,-681.215455,,24.608476,25.000000,-0.000952,-0.000952,0.000038,6088.431968,IDM,Mainline
23.000000,-678.754612,,24.608381,25.000000,-0.000949,-0.000949,0.000037,6134.229988,IDM,Mainline
23.100000,-676.293779,,24.608286,25.000000,-0.000945,-0.000945,0.000036,6180.038103,IDM,Mainline
23.200000,-673.832955,,24.608192,25.000000,-0.000942,-0.000942,0.000035,6225.856049,IDM,Mainline
23.300000,-671.372140,,24.608098,25.000000,-0.000938,-0.000938,0.000034,6271.683569,IDM,Mainline
23.400000,-668.911335,,24.608005,25.000000,-0.000935,-0.000935,0.000033,6317.520413,IDM,Mainline
23.500000,-666.450539,,24.607912,25.000000,-0.000932,-0.000932,0.000032,6363.366341,IDM,Mainline
23.600000,-663.989753,,24.607819,25.000000,-0.000928,-0.000928,0.000032,6409.221118,IDM,Mainline
23.700000,-661.528975,,24.607726,25.000000,-0.000925,-0.000925,0.000031,6455.084518,IDM,Mainline
23.800000,-659.068207,,24.607634,25.000000,-0.000922,-0.000922,0.000030,6500.956322,IDM,Mainline
23.900000,-656.607448,,24.607542,25.000000,-0.000919,-0.000919,0.000029,6546.836317,IDM,Mainline
24.000000,-654.146699,,24.607451,25.000000,-0.000917,-0.000917,0.000029,6592.724296,IDM,Mainline
24.100000,-651.685958,,24.607359,25.000000,-0.000914,-0.000914,0.000028,6638.620060,IDM,Mainline
24.200000,-649.225227,,24.607268,25.000000,-0.000911,-0.000911,0.000027,6684.523415,IDM,Mainline
24.300000,-646.764505,,24.607177,25.000000,-0.000908,-0.000908,0.000027,6730.434174,IDM,Mainline
24.400000,-644.303792,,24.607087,25.000000,-0.000906,-0.000906,0.000026,6776.352156,IDM,Mainline
24.500000,-641.843087,,24.606996,25.000000,-0.000903,-0.000903,0.000025,6822.277183,IDM,Mainline
24.600000,-639.382392,,24.606906,25.000000,-0.000901,-0.000901,0.000025,6868.209085,IDM,Mainline
24.700000,-636.921706,,24.606816,25.000000,-0.000898,-0.000898,0.000024,6914.147698,IDM,Mainline
24.800000,-634.461029,,24.606727,25.000000,-0.000896,-0.000896,0.000024,6960.092860,IDM,Mainline
24.900000,-632.000361,,24.606637,25.000000,-0.000894,-0.000894,0.000023,7006.044416,IDM,Mainline
25.000000,-629.539701,,24.606548,25.000000,-0.000891,-0.000891,0.000023,7052.002217,IDM,Mainline
25.100000,-627.079051,,24.606459,25.000000,-0.000889,-0.000889,0.000022,7097.966115,IDM,Mainline
25.200000,-624.618410,,24.606371,25.000000,-0.000887,-0.000887,0.000022,7143.935971,IDM,Mainline
25.300000,-622.157777,,24.606282,25.000000,-0.000885,-0.000885,0.000021,7189.911646,IDM,Mainline
25.400000,-619.697153,,24.606194,25.000000,-0.000883,-0.000883,0.000021,7235.893009,IDM,Mainline
25.500000,-617.236538,,24.606106,25.000000,-0.000881,-0.000881,0.000020,7281.879931,IDM,Mainline
25.600000,-614.775932,,24.606018,25.000000,-0.000879,-0.000879,0.000020,7327.872287,IDM,Mainline
