Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,55.203759,,24.990902,25.000000,-0.090978,-0.090978,-0.909775,0.666000,IDM,Mainline
0.100000,57.702409,,24.982097,25.000000,-0.088050,-0.088050,0.029279,1.332000,IDM,Mainline
0.200000,60.200192,,24.973575,25.000000,-0.085219,-0.085219,0.028309,1.998000,IDM,Mainline
0.300000,62.697137,,24.965327,25.000000,-0.082481,-0.082481,0.027373,2.664000,IDM,Mainline
0.400000,65.193271,,24.957344,25.000000,-0.079834,-0.079834,0.026470,3.330000,IDM,Mainline
0.500000,67.688619,,24.949616,25.000000,-0.077275,-0.077275,0.025598,3.996000,IDM,Mainline
0.600000,70.183207,,24.942137,25.000000,-0.074799,-0.074799,0.024756,4.662000,IDM,Mainline
0.700000,72.677058,,24.934896,25.000000,-0.072405,-0.072405,0.023943,5.328000,IDM,Mainline
0.800000,75.170197,,24.927887,25.000000,-0.070089,-0.070089,0.023158,5.994000,IDM,Mainline
0.900000,77.662647,,24.921102,25.000000,-0.067849,-0.067849,0.022400,6.660000,IDM,Mainline
1.000000,80.154429,,24.914534,25.000000,-0.065682,-0.065682,0.021668,7.326000,IDM,Mainline
1.100000,82.645564,,24.908176,25.000000,-0.063586,-0.063586,0.020961,7.992000,IDM,Mainline
1.200000,85.136074,,24.902020,25.000000,-0.061558,-0.061558,0.020278,8.658000,IDM,Mainline
1.300000,87.625978,,24.896060,25.000000,-0.059596,-0.059596,0.019618,9.324000,IDM,Mainline
1.400000,90.115296,,24.890290,25.000000,-0.057698,-0.057698,0.018980,9.990000,IDM,Mainline
1.500000,92.604045,,24.884704,25.000000,-0.055862,-0.055862,0.018364,10.656000,IDM,Mainline
1.600000,95.092245,,24.879296,25.000000,-0.054085,-0.054085,0.017769,11.322000,IDM,Mainline
1.700000,97.579913,,24.874059,25.000000,-0.052366,-0.052366,0.017193,11.988000,IDM,Mainline
1.800000,100.067065,,24.868989,25.000000,-0.050702,-0.050702,0.016637,12.654000,IDM,Mainline
1.900000,102.553719,,24.864080,25.000000,-0.049092,-0.049092,0.016100,13.320000,IDM,Mainline
2.000000,105.039889,,24.859326,25.000000,-0.047534,-0.047534,0.015580,13.986000,IDM,Mainline
2.100000,107.525592,,24.854724,25.000000,-0.046026,-0.046026,0.015077,14.652000,IDM,Mainline
2.200000,110.010841,,24.850267,25.000000,-0.044567,-0.044567,0.014592,15.318000,IDM,Mainline
2.300000,112.495652,,24.845951,25.000000,-0.043155,-0.043155,0.014122,15.984000,IDM,Mainline
2.400000,114.980038,,24.841773,25.000000,-0.041788,-0.041788,0.013668,16.650000,IDM,Mainline
2.500000,117.464013,,24.837726,25.000000,-0.040465,-0.040465,0.013229,17.316000,IDM,Mainline
2.600000,119.947590,,24.833808,25.000000,-0.039185,-0.039185,0.012805,17.982000,IDM,Mainline
2.700000,122.430781,,24.830013,25.000000,-0.037945,-0.037945,0.012394,18.648000,IDM,Mainline
2.800000,124.913599,,24.826339,25.000000,-0.036746,-0.036746,0.011997,19.314000,IDM,Mainline
2.900000,127.396054,,24.822780,25.000000,-0.035584,-0.035584,0.011613,19.980000,IDM,Mainline
