Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-297.506588,,24.868244,25.000000,-1.317556,-1.317556,-13.175556,0.066600,IDM,Mainline
0.100000,-295.025872,,24.746067,25.000000,-1.221776,-1.221776,0.957796,0.133200,IDM,Mainline
0.200000,-292.556937,,24.632645,25.000000,-1.134215,-1.134215,0.875614,0.199800,IDM,Mainline
0.300000,-290.098943,,24.527221,25.000000,-1.054243,-1.054243,0.799717,0.266400,IDM,Mainline
0.400000,-287.651127,,24.429095,25.000000,-0.981264,-0.981264,0.729787,0.333000,IDM,Mainline
0.500000,-285.212792,,24.337623,25.000000,-0.914720,-0.914720,0.665440,0.399600,IDM,Mainline
0.600000,-282.783300,,24.252213,25.000000,-0.854094,-0.854094,0.606265,0.466200,IDM,Mainline
0.700000,-280.362073,,24.172322,25.000000,-0.798909,-0.798909,0.551851,0.532800,IDM,Mainline
0.800000,-277.948583,,24.097474,25.000000,-0.748486,-0.748486,0.504221,0.599400,IDM,Mainline
0.900000,-275.542346,,24.027261,25.000000,-0.702125,-0.702125,0.463618,0.666000,IDM,Mainline
1.000000,-273.142917,,23.961332,25.000000,-0.659290,-0.659290,0.428346,0.732600,IDM,Mainline
1.100000,-270.749881,,23.899376,25.000000,-0.619568,-0.619568,0.397224,0.799200,IDM,Mainline
1.200000,-268.362857,,23.841113,25.000000,-0.582626,-0.582626,0.369414,0.865800,IDM,Mainline
1.300000,-265.981487,,23.786293,25.000000,-0.548195,-0.548195,0.344308,0.932400,IDM,Mainline
1.400000,-263.605438,,23.734688,25.000000,-0.516050,-0.516050,0.321456,0.999000,IDM,Mainline
1.500000,-261.234399,,23.686089,25.000000,-0.485998,-0.485998,0.300518,1.065600,IDM,Mainline
1.600000,-258.868079,,23.640301,25.000000,-0.457875,-0.457875,0.281232,1.138579,IDM,Mainline
1.700000,-256.506207,,23.597148,25.000000,-0.431535,-0.431535,0.263395,1.218706,IDM,Mainline
1.800000,-254.148526,,23.556462,25.000000,-0.406851,-0.406851,0.246842,1.305506,IDM,Mainline
1.900000,-251.794799,,23.518092,25.000000,-0.383707,-0.383707,0.231441,1.398541,IDM,Mainline
2.000000,-249.444799,,23.481892,25.000000,-0.361999,-0.361999,0.217081,1.497404,IDM,Mainline
