Time,Position,Target_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-147.509486,,24.810272,25.000000,-1.897280,-1.897280,-18.972800,0.066600,IDM,Mainline
0.100000,-145.037358,,24.632296,25.000000,-1.779762,-1.779762,1.175182,0.133200,IDM,Mainline
0.200000,-142.582524,,24.464386,25.000000,-1.679101,-1.679101,1.006605,0.199800,IDM,Mainline
0.300000,-140.144051,,24.305083,25.000000,-1.593030,-1.593030,0.860715,0.266400,IDM,Mainline
0.400000,-137.721141,,24.153116,25.000000,-1.519668,-1.519668,0.733619,0.333000,IDM,Mainline
0.500000,-135.313116,,24.007371,25.000000,-1.457447,-1.457447,0.622206,0.399600,IDM,Mainline
0.600000,-132.919404,,23.866866,25.000000,-1.405050,-1.405050,0.523970,0.466200,IDM,Mainline
0.700000,-130.539525,,23.730730,25.000000,-1.361364,-1.361364,0.436865,0.532800,IDM,Mainline
0.800000,-128.173079,,23.598186,25.000000,-1.325442,-1.325442,0.359216,0.599400,IDM,Mainline
0.900000,-125.819743,,23.468538,25.000000,-1.296479,-1.296479,0.289634,0.666000,IDM,Mainline
1.000000,-123.479258,,23.341159,25.000000,-1.273783,-1.273783,0.226962,0.732600,IDM,Mainline
1.100000,-121.151426,,23.215483,25.000000,-1.256760,-1.256760,0.170229,0.799200,IDM,Mainline
1.200000,-118.836102,,23.090994,25.000000,-1.244898,-1.244898,0.118614,0.865800,IDM,Mainline
1.300000,-116.533191,,22.967218,25.000000,-1.237756,-1.237756,0.071423,0.932400,IDM,Mainline
1.400000,-114.242644,,22.843723,25.000000,-1.234950,-1.234950,0.028059,0.999000,IDM,Mainline
1.500000,-111.964299,,22.723176,25.000000,-1.205472,-1.205472,0.294782,1.065600,IDM,Mainline
1.600000,-109.697769,,22.607423,25.000000,-1.157530,-1.157530,0.479416,1.132200,IDM,Mainline
1.700000,-107.442523,,22.497497,25.000000,-1.099260,-1.099260,0.582699,1.198800,IDM,Mainline
1.800000,-105.197952,,22.393924,25.000000,-1.035722,-1.035722,0.635382,1.265400,IDM,Mainline
1.900000,-102.963411,,22.296911,25.000000,-0.970138,-0.970138,0.655847,1.332000,IDM,Mainline
2.000000,-100.738242,,22.206453,25.000000,-0.904579,-0.904579,0.655590,1.398600,IDM,Mainline
2.100000,-98.521799,,22.122415,25.000000,-0.840375,-0.840375,0.642039,1.465200,IDM,Mainline
2.200000,-96.313449,,22.044579,25.000000,-0.778365,-0.778365,0.620092,1.531800,IDM,Mainline
2.300000,-94.112587,,21.972673,25.000000,-0.719062,-0.719062,0.593036,1.598400,IDM,Mainline
2.400000,-91.918633,,21.906397,25.000000,-0.662752,-0.662752,0.563093,1.665000,IDM,Mainline
2.500000,-89.731041,,21.845440,25.000000,-0.609575,-0.609575,0.531774,1.731600,IDM,Mainline
2.600000,-87.549295,,21.789483,25.000000,-0.559565,-0.559565,0.500104,1.798200,IDM,Mainline
2.700000,-85.372910,,21.738215,25.000000,-0.512687,-0.512687,0.468776,1.864800,IDM,Mainline
2.800000,-83.201433,,21.691329,25.000000,-0.468862,-0.468862,0.438251,1.931400,IDM,Mainline
2.900000,-81.034440,,21.648531,25.000000,-0.427979,-0.427979,0.408826,1.998000,IDM,Mainline
3.000000,-78.871537,,21.609539,25.000000,-0.389911,-0.389911,0.380685,2.073185,IDM,Mainline
3.100000,-76.712355,,21.574088,25.000000,-0.354518,-0.354518,0.353934,2.157338,IDM,Mainline
