Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-198.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.066600,MOBIL,On-ramp
0.100000,-197.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.133200,MOBIL,On-ramp
0.200000,-195.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.199800,MOBIL,On-ramp
0.300000,-194.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.266400,MOBIL,On-ramp
0.400000,-192.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.333000,MOBIL,On-ramp
0.500000,-191.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.399600,MOBIL,On-ramp
0.600000,-189.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.466200,MOBIL,On-ramp
0.700000,-188.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.532800,MOBIL,On-ramp
0.800000,-186.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.599400,MOBIL,On-ramp
0.900000,-185.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.666000,MOBIL,On-ramp
1.000000,-183.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.732600,MOBIL,On-ramp
1.100000,-182.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.799200,MOBIL,On-ramp
1.200000,-180.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.865800,MOBIL,On-ramp
1.300000,-179.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.932400,MOBIL,On-ramp
1.400000,-177.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,0.999000,MOBIL,On-ramp
1.500000,-176.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.065600,MOBIL,On-ramp
1.600000,-174.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.132200,MOBIL,On-ramp
1.700000,-173.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.198800,MOBIL,On-ramp
1.800000,-171.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.265400,MOBIL,On-ramp
1.900000,-170.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.332000,MOBIL,On-ramp
2.000000,-168.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.398600,MOBIL,On-ramp
2.100000,-167.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.465200,MOBIL,On-ramp
2.200000,-165.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.531800,MOBIL,On-ramp
2.300000,-164.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.598400,MOBIL,On-ramp
2.400000,-162.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.665000,MOBIL,On-ramp
2.500000,-161.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.731600,MOBIL,On-ramp
2.600000,-159.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.798200,MOBIL,On-ramp
2.700000,-158.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.864800,MOBIL,On-ramp
2.800000,-156.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.931400,MOBIL,On-ramp
2.900000,-155.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,1.998000,MOBIL,On-ramp
3.000000,-153.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.064600,MOBIL,On-ramp
3.100000,-152.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.131200,MOBIL,On-ramp
3.200000,-150.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.197800,MOBIL,On-ramp
3.300000,-149.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.264400,MOBIL,On-ramp
3.400000,-147.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.331000,MOBIL,On-ramp
3.500000,-146.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.397600,MOBIL,On-ramp
3.600000,-144.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.464200,MOBIL,On-ramp
3.700000,-143.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.530800,MOBIL,On-ramp
3.800000,-141.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.597400,MOBIL,On-ramp
3.900000,-140.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.664000,MOBIL,On-ramp
4.000000,-138.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.730600,MOBIL,On-ramp
4.100000,-137.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.797200,MOBIL,On-ramp
4.200000,-135.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.863800,MOBIL,On-ramp
4.300000,-134.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.930400,MOBIL,On-ramp
4.400000,-132.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,2.997000,MOBIL,On-ramp
4.500000,-131.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.063600,MOBIL,On-ramp
4.600000,-129.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.130200,MOBIL,On-ramp
4.700000,-128.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.196800,MOBIL,On-ramp
4.800000,-126.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.263400,MOBIL,On-ramp
4.900000,-125.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.330000,MOBIL,On-ramp
5.000000,-123.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.396600,MOBIL,On-ramp
5.100000,-122.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.463200,MOBIL,On-ramp
5.200000,-120.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.529800,MOBIL,On-ramp
5.300000,-119.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.596400,MOBIL,On-ramp
5.400000,-117.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.663000,MOBIL,On-ramp
5.500000,-116.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.729600,MOBIL,On-ramp
5.600000,-114.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.796200,MOBIL,On-ramp
5.700000,-113.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.862800,MOBIL,On-ramp
5.800000,-111.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.929400,MOBIL,On-ramp
5.900000,-110.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,3.996000,MOBIL,On-ramp
6.000000,-108.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.062600,MOBIL,On-ramp
6.100000,-107.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.129200,MOBIL,On-ramp
6.200000,-105.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.195800,MOBIL,On-ramp
6.300000,-104.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.262400,MOBIL,On-ramp
6.400000,-102.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.329000,MOBIL,On-ramp
6.500000,-101.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.395600,MOBIL,On-ramp
6.600000,-99.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.462200,MOBIL,On-ramp
6.700000,-98.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.528800,MOBIL,On-ramp
6.800000,-96.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.595400,MOBIL,On-ramp
6.900000,-95.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.662000,MOBIL,On-ramp
7.000000,-93.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.728600,MOBIL,On-ramp
7.100000,-92.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.795200,MOBIL,On-ramp
7.200000,-90.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.861800,MOBIL,On-ramp
7.300000,-89.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.928400,MOBIL,On-ramp
7.400000,-87.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,4.995000,MOBIL,On-ramp
7.500000,-86.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.061600,MOBIL,On-ramp
7.600000,-84.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.128200,MOBIL,On-ramp
7.700000,-83.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.194800,MOBIL,On-ramp
7.800000,-81.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.261400,MOBIL,On-ramp
7.900000,-80.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.328000,MOBIL,On-ramp
8.000000,-78.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.394600,MOBIL,On-ramp
8.100000,-77.000000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.461200,MOBIL,On-ramp
8.200000,-75.500000,,15.000000,15.000000,0.000000,0.000000,0.000000,5.527800,MOBIL,On-ramp
