Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-447.510540,,24.789191,25.000000,-2.108089,-2.108089,-21.080889,0.066600,IDM,Mainline
0.100000,-445.041390,,24.593821,25.000000,-1.953697,-1.953697,1.543923,0.133200,IDM,Mainline
0.200000,-442.591082,,24.412338,25.000000,-1.814838,-1.814838,1.388581,0.199800,IDM,Mainline
0.300000,-440.158295,,24.243394,25.000000,-1.689431,-1.689431,1.254072,0.266400,IDM,Mainline
0.400000,-437.741835,,24.085820,25.000000,-1.575741,-1.575741,1.136903,0.333000,IDM,Mainline
0.500000,-435.340614,,23.938589,25.000000,-1.472313,-1.472313,1.034277,0.399600,IDM,Mainline
0.600000,-432.953645,,23.800797,25.000000,-1.377920,-1.377920,0.943935,0.466200,IDM,Mainline
0.700000,-430.580023,,23.671645,25.000000,-1.291516,-1.291516,0.864034,0.532800,IDM,Mainline
0.800000,-428.218919,,23.550425,25.000000,-1.212210,-1.212210,0.793064,0.599400,IDM,Mainline
0.900000,-425.869573,,23.436501,25.000000,-1.139233,-1.139233,0.729772,0.666000,IDM,Mainline
1.000000,-423.531282,,23.329309,25.000000,-1.071921,-1.071921,0.673118,0.732600,IDM,Mainline
1.100000,-421.203400,,23.228339,25.000000,-1.009698,-1.009698,0.622228,0.799200,IDM,Mainline
1.200000,-418.885326,,23.133133,25.000000,-0.952061,-0.952061,0.576367,0.865800,IDM,Mainline
1.300000,-416.576506,,23.043276,25.000000,-0.898570,-0.898570,0.534913,0.932400,IDM,Mainline
1.400000,-414.276422,,22.958393,25.000000,-0.848837,-0.848837,0.497334,0.999000,IDM,Mainline
1.500000,-411.984596,,22.878141,25.000000,-0.802519,-0.802519,0.463176,1.065600,IDM,Mainline
1.600000,-409.700578,,22.802209,25.000000,-0.759314,-0.759314,0.432049,1.132200,IDM,Mainline
1.700000,-407.423952,,22.730314,25.000000,-0.718952,-0.718952,0.403617,1.198800,IDM,Mainline
1.800000,-405.154327,,22.662195,25.000000,-0.681194,-0.681194,0.377587,1.265400,IDM,Mainline
1.900000,-402.891336,,22.597612,25.000000,-0.645823,-0.645823,0.353705,1.332000,IDM,Mainline
2.000000,-400.634638,,22.536347,25.000000,-0.612648,-0.612648,0.331750,1.398600,IDM,Mainline
2.100000,-398.383911,,22.478198,25.000000,-0.581496,-0.581496,0.311527,1.465200,IDM,Mainline
2.200000,-396.138852,,22.422977,25.000000,-0.552209,-0.552209,0.292866,1.531800,IDM,Mainline
2.300000,-393.899178,,22.370512,25.000000,-0.524648,-0.524648,0.275615,1.598400,IDM,Mainline
2.400000,-391.664620,,22.320644,25.000000,-0.498683,-0.498683,0.259643,1.665000,IDM,Mainline
2.500000,-389.434927,,22.273224,25.000000,-0.474200,-0.474200,0.244831,1.731600,IDM,Mainline
2.600000,-387.209860,,22.228115,25.000000,-0.451093,-0.451093,0.231075,1.798200,IDM,Mainline
2.700000,-384.989195,,22.185188,25.000000,-0.429265,-0.429265,0.218280,1.864800,IDM,Mainline
2.800000,-382.772719,,22.144325,25.000000,-0.408628,-0.408628,0.206363,1.931400,IDM,Mainline
2.900000,-380.560232,,22.105415,25.000000,-0.389103,-0.389103,0.195250,1.998000,IDM,Mainline
3.000000,-378.351543,,22.068353,25.000000,-0.370616,-0.370616,0.184874,2.064600,IDM,Mainline
3.100000,-376.146474,,22.033044,25.000000,-0.353099,-0.353099,0.175173,2.131200,IDM,Mainline
3.200000,-373.944852,,21.999395,25.000000,-0.336489,-0.336489,0.166095,2.197800,IDM,Mainline
3.300000,-371.746516,,21.967322,25.000000,-0.320730,-0.320730,0.157588,2.264400,IDM,Mainline
3.400000,-369.551313,,21.936745,25.000000,-0.305769,-0.305769,0.149610,2.331000,IDM,Mainline
3.500000,-367.359096,,21.907589,25.000000,-0.291557,-0.291557,0.142119,2.397600,IDM,Mainline
3.600000,-365.169727,,21.879784,25.000000,-0.278049,-0.278049,0.135080,2.464200,IDM,Mainline
3.700000,-362.983075,,21.853264,25.000000,-0.265204,-0.265204,0.128458,2.530800,IDM,Mainline
3.800000,-360.799013,,21.827966,25.000000,-0.252981,-0.252981,0.122224,2.597400,IDM,Mainline
3.900000,-358.617424,,21.803831,25.000000,-0.241346,-0.241346,0.116349,2.664000,IDM,Mainline
4.000000,-356.438192,,21.780804,25.000000,-0.230265,-0.230265,0.110809,2.730600,IDM,Mainline
4.100000,-354.261210,,21.758834,25.000000,-0.219707,-0.219707,0.105580,2.797200,IDM,Mainline
4.200000,-352.086375,,21.737869,25.000000,-0.209643,-0.209643,0.100641,2.863800,IDM,Mainline
4.300000,-349.913588,,21.717865,25.000000,-0.200046,-0.200046,0.095973,2.930400,IDM,Mainline
4.400000,-347.742756,,21.698776,25.000000,-0.190890,-0.190890,0.091557,2.997000,IDM,Mainline
4.500000,-345.573789,,21.680560,25.000000,-0.182153,-0.182153,0.087377,3.063600,IDM,Mainline
4.600000,-343.406602,,21.663179,25.000000,-0.173811,-0.173811,0.083419,3.130200,IDM,Mainline
4.700000,-341.241114,,21.646595,25.000000,-0.165844,-0.165844,0.079667,3.196800,IDM,Mainline
4.800000,-339.077245,,21.630772,25.000000,-0.158233,-0.158233,0.076108,3.263400,IDM,Mainline
4.900000,-336.914923,,21.615676,25.000000,-0.150960,-0.150960,0.072732,3.330000,IDM,Mainline
5.000000,-334.754075,,21.601275,25.000000,-0.144007,-0.144007,0.069527,3.396600,IDM,Mainline
5.100000,-332.594635,,21.587539,25.000000,-0.137359,-0.137359,0.066482,3.463200,IDM,Mainline
5.200000,-330.436536,,21.574439,25.000000,-0.131000,-0.131000,0.063587,3.529800,IDM,Mainline
5.300000,-328.279717,,21.561947,25.000000,-0.124917,-0.124917,0.060835,3.596400,IDM,Mainline
5.400000,-326.124117,,21.550038,25.000000,-0.119095,-0.119095,0.058217,3.663000,IDM,Mainline
5.500000,-323.969681,,21.538685,25.000000,-0.113523,-0.113523,0.055725,3.729600,IDM,Mainline
5.600000,-321.816354,,21.527867,25.000000,-0.108188,-0.108188,0.053351,3.796200,IDM,Mainline
5.700000,-319.664082,,21.517559,25.000000,-0.103079,-0.103079,0.051090,3.862800,IDM,Mainline
5.800000,-317.512817,,21.507740,25.000000,-0.098185,-0.098185,0.048935,3.929400,IDM,Mainline
5.900000,-315.362511,,21.498391,25.000000,-0.093497,-0.093497,0.046881,3.996000,IDM,Mainline
6.000000,-313.213117,,21.489490,25.000000,-0.089005,-0.089005,0.044921,4.062600,IDM,Mainline
6.100000,-311.064591,,21.481020,25.000000,-0.084700,-0.084700,0.043050,4.129200,IDM,Mainline
6.200000,-308.916892,,21.472963,25.000000,-0.080573,-0.080573,0.041265,4.195800,IDM,Mainline
6.300000,-306.769979,,21.465301,25.000000,-0.076617,-0.076617,0.039560,4.262400,IDM,Mainline
6.400000,-304.623813,,21.458019,25.000000,-0.072824,-0.072824,0.037931,4.329000,IDM,Mainline
