Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-497.510540,,24.789191,25.000000,-2.108089,-2.108089,-21.080889,0.066600,IDM,Mainline
0.100000,-495.041351,,24.594593,25.000000,-1.945983,-1.945983,1.621056,0.133200,IDM,Mainline
0.200000,-492.590894,,24.414546,25.000000,-1.800469,-1.800469,1.455143,0.199800,IDM,Mainline
0.300000,-490.157786,,24.247617,25.000000,-1.669292,-1.669292,1.311771,0.266400,IDM,Mainline
0.400000,-487.740777,,24.092559,25.000000,-1.550581,-1.550581,1.187108,0.333000,IDM,Mainline
0.500000,-485.338735,,23.948281,25.000000,-1.442771,-1.442771,1.078099,0.399600,IDM,Mainline
0.600000,-482.950630,,23.813827,25.000000,-1.344543,-1.344543,0.982281,0.466200,IDM,Mainline
0.700000,-480.575521,,23.688349,25.000000,-1.254778,-1.254778,0.897654,0.532800,IDM,Mainline
0.800000,-478.212549,,23.571097,25.000000,-1.172520,-1.172520,0.822578,0.599400,IDM,Mainline
0.900000,-475.860924,,23.461403,25.000000,-1.096949,-1.096949,0.755704,0.666000,IDM,Mainline
1.000000,-473.519920,,23.358667,25.000000,-1.027359,-1.027359,0.695906,0.732600,IDM,Mainline
1.100000,-471.188869,,23.262353,25.000000,-0.963134,-0.963134,0.642247,0.799200,IDM,Mainline
1.200000,-468.867153,,23.171979,25.000000,-0.903740,-0.903740,0.593937,0.865800,IDM,Mainline
1.300000,-466.554198,,23.087108,25.000000,-0.848710,-0.848710,0.550306,0.932400,IDM,Mainline
1.400000,-464.249476,,23.007345,25.000000,-0.797631,-0.797631,0.510788,0.999000,IDM,Mainline
1.500000,-461.952492,,22.932331,25.000000,-0.750141,-0.750141,0.474897,1.065600,IDM,Mainline
1.600000,-459.662788,,22.861739,25.000000,-0.705920,-0.705920,0.442217,1.132200,IDM,Mainline
1.700000,-457.379938,,22.795271,25.000000,-0.664681,-0.664681,0.412387,1.198800,IDM,Mainline
1.800000,-455.103542,,22.732654,25.000000,-0.626171,-0.626171,0.385098,1.265400,IDM,Mainline
1.900000,-452.833227,,22.673638,25.000000,-0.590163,-0.590163,0.360080,1.332000,IDM,Mainline
2.000000,-450.568646,,22.617992,25.000000,-0.556453,-0.556453,0.337096,1.398600,IDM,Mainline
2.100000,-448.309471,,22.565506,25.000000,-0.524859,-0.524859,0.315941,1.465200,IDM,Mainline
2.200000,-446.055396,,22.515985,25.000000,-0.495216,-0.495216,0.296433,1.531800,IDM,Mainline
2.300000,-443.806134,,22.469247,25.000000,-0.467375,-0.467375,0.278414,1.598400,IDM,Mainline
2.400000,-441.561416,,22.425127,25.000000,-0.441200,-0.441200,0.261741,1.665000,IDM,Mainline
2.500000,-439.320986,,22.383470,25.000000,-0.416571,-0.416571,0.246291,1.731600,IDM,Mainline
2.600000,-437.084606,,22.344133,25.000000,-0.393376,-0.393376,0.231953,1.798200,IDM,Mainline
2.700000,-434.852050,,22.306981,25.000000,-0.371513,-0.371513,0.218627,1.864800,IDM,Mainline
2.800000,-432.623106,,22.271892,25.000000,-0.350891,-0.350891,0.206226,1.931400,IDM,Mainline
2.900000,-430.397574,,22.238750,25.000000,-0.331424,-0.331424,0.194670,1.998000,IDM,Mainline
3.000000,-428.175265,,22.207446,25.000000,-0.313035,-0.313035,0.183888,2.064600,IDM,Mainline
3.100000,-425.955998,,22.177881,25.000000,-0.295653,-0.295653,0.173818,2.131200,IDM,Mainline
3.200000,-423.739606,,22.149960,25.000000,-0.279213,-0.279213,0.164401,2.197800,IDM,Mainline
3.300000,-421.525928,,22.123594,25.000000,-0.263654,-0.263654,0.155586,2.264400,IDM,Mainline
3.400000,-419.314814,,22.098702,25.000000,-0.248922,-0.248922,0.147325,2.331000,IDM,Mainline
3.500000,-417.106118,,22.075206,25.000000,-0.234964,-0.234964,0.139577,2.397600,IDM,Mainline
3.600000,-414.899706,,22.053032,25.000000,-0.221734,-0.221734,0.132303,2.464200,IDM,Mainline
3.700000,-412.695449,,22.032113,25.000000,-0.209187,-0.209187,0.125467,2.530800,IDM,Mainline
3.800000,-410.493224,,22.012385,25.000000,-0.197284,-0.197284,0.119038,2.597400,IDM,Mainline
3.900000,-408.292916,,21.993787,25.000000,-0.185985,-0.185985,0.112986,2.664000,IDM,Mainline
4.000000,-406.094413,,21.976261,25.000000,-0.175256,-0.175256,0.107286,2.730600,IDM,Mainline
4.100000,-403.897612,,21.959754,25.000000,-0.165065,-0.165065,0.101911,2.797200,IDM,Mainline
4.200000,-401.702414,,21.944216,25.000000,-0.155381,-0.155381,0.096841,2.863800,IDM,Mainline
4.300000,-399.508723,,21.929599,25.000000,-0.146176,-0.146176,0.092054,2.930400,IDM,Mainline
4.400000,-397.316450,,21.915857,25.000000,-0.137422,-0.137422,0.087532,2.997000,IDM,Mainline
4.500000,-395.125510,,21.902947,25.000000,-0.129097,-0.129097,0.083258,3.063600,IDM,Mainline
4.600000,-392.935821,,21.890829,25.000000,-0.121175,-0.121175,0.079214,3.130200,IDM,Mainline
4.700000,-390.747307,,21.879466,25.000000,-0.113637,-0.113637,0.075387,3.196800,IDM,Mainline
4.800000,-388.559892,,21.868820,25.000000,-0.106460,-0.106460,0.071763,3.263400,IDM,Mainline
4.900000,-386.373509,,21.858857,25.000000,-0.099627,-0.099627,0.068329,3.330000,IDM,Mainline
5.000000,-384.188088,,21.849545,25.000000,-0.093120,-0.093120,0.065073,3.396600,IDM,Mainline
5.100000,-382.003569,,21.840853,25.000000,-0.086921,-0.086921,0.061985,3.463200,IDM,Mainline
5.200000,-379.819888,,21.832751,25.000000,-0.081016,-0.081016,0.059055,3.529800,IDM,Mainline
5.300000,-377.636990,,21.825212,25.000000,-0.075389,-0.075389,0.056273,3.596400,IDM,Mainline
5.400000,-375.454819,,21.818210,25.000000,-0.070026,-0.070026,0.053630,3.663000,IDM,Mainline
5.500000,-373.273323,,21.811718,25.000000,-0.064914,-0.064914,0.051119,3.729600,IDM,Mainline
5.600000,-371.092451,,21.805714,25.000000,-0.060040,-0.060040,0.048732,3.796200,IDM,Mainline
5.700000,-368.912157,,21.800175,25.000000,-0.055394,-0.055394,0.046462,3.862800,IDM,Mainline
5.800000,-366.732394,,21.795079,25.000000,-0.050964,-0.050964,0.044302,3.929400,IDM,Mainline
5.900000,-364.553120,,21.790405,25.000000,-0.046739,-0.046739,0.042246,3.996000,IDM,Mainline
6.000000,-362.374293,,21.786134,25.000000,-0.042711,-0.042711,0.040289,4.062600,IDM,Mainline
6.100000,-360.195874,,21.782247,25.000000,-0.038868,-0.038868,0.038425,4.129200,IDM,Mainline
6.200000,-358.017825,,21.778726,25.000000,-0.035203,-0.035203,0.036649,4.195800,IDM,Mainline
6.300000,-355.840111,,21.775556,25.000000,-0.031708,-0.031708,0.034956,4.262400,IDM,Mainline
6.400000,-353.662697,,21.772718,25.000000,-0.028373,-0.028373,0.033342,4.329000,IDM,Mainline
6.500000,-351.485552,,21.770199,25.000000,-0.025193,-0.025193,0.031803,4.395600,IDM,Mainline
6.600000,-349.308642,,21.767983,25.000000,-0.022159,-0.022159,0.030335,4.462200,IDM,Mainline
6.700000,-347.131940,,21.766056,25.000000,-0.019266,-0.019266,0.028935,4.528800,IDM,Mainline
6.800000,-344.955417,,21.764406,25.000000,-0.016506,-0.016506,0.027598,4.595400,IDM,Mainline
6.900000,-342.779046,,21.763018,25.000000,-0.013874,-0.013874,0.026322,4.662000,IDM,Mainline
7.000000,-340.602801,,21.761882,25.000000,-0.011364,-0.011364,0.025103,4.728600,IDM,Mainline
7.100000,-338.426658,,21.760985,25.000000,-0.008970,-0.008970,0.023939,4.795200,IDM,Mainline
7.200000,-336.250593,,21.760316,25.000000,-0.006687,-0.006687,0.022827,4.861800,IDM,Mainline
7.300000,-334.074584,,21.759865,25.000000,-0.004511,-0.004511,0.021765,4.928400,IDM,Mainline
7.400000,-331.898609,,21.759622,25.000000,-0.002436,-0.002436,0.020749,4.995000,IDM,Mainline
7.500000,-329.722649,,21.759576,25.000000,-0.000458,-0.000458,0.019778,5.061600,IDM,Mainline
7.600000,-327.546685,,21.759719,25.000000,0.001427,0.001427,0.018850,5.240935,IDM,Mainline
7.700000,-325.370697,,21.760041,25.000000,0.003223,0.003223,0.017962,5.420749,IDM,Mainline
7.800000,-323.194668,,21.760535,25.000000,0.004935,0.004935,0.017114,5.601020,IDM,Mainline
7.900000,-321.018581,,21.761191,25.000000,0.006565,0.006565,0.016301,5.781732,IDM,Mainline
8.000000,-318.842422,,21.762003,25.000000,0.008117,0.008117,0.015524,5.962865,IDM,Mainline
8.100000,-316.666174,,21.762962,25.000000,0.009595,0.009595,0.014781,6.144402,IDM,Mainline
8.200000,-314.489822,,21.764063,25.000000,0.011002,0.011002,0.014069,6.326327,IDM,Mainline
8.300000,-312.313354,,21.765297,25.000000,0.012341,0.012341,0.013388,6.508624,IDM,Mainline
8.400000,-310.136757,,21.766658,25.000000,0.013615,0.013615,0.012736,6.691278,IDM,Mainline
8.500000,-307.960017,,21.768141,25.000000,0.014826,0.014826,0.012111,6.874273,IDM,Mainline
8.600000,-305.783123,,21.769738,25.000000,0.015977,0.015977,0.011513,7.057597,IDM,Mainline
8.700000,-303.606063,,21.771446,25.000000,0.017071,0.017071,0.010940,7.241234,IDM,Mainline
8.800000,-301.428828,,21.773257,25.000000,0.018110,0.018110,0.010392,7.425173,IDM,Mainline
8.900000,-299.251407,,21.775166,25.000000,0.019097,0.019097,0.009866,7.609401,IDM,Mainline
9.000000,-297.073790,,21.777170,25.000000,0.020033,0.020033,0.009363,7.793905,IDM,Mainline
