Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-1173.4,,20,20,0,0,0,,Mainline
0.1,-1171.4,,20,20,0,0,0,,Mainline
0.2,-1169.4,,20,20,0,0,0,,Mainline
0.3,-1167.4,,20,20,0,0,0,,Mainline
0.4,-1165.4,,20,20,0,0,0,,Mainline
0.5,-1163.4,,20,20,0,0,0,,Mainline
0.6,-1161.4,,20,20,0,0,0,,Mainline
0.7,-1159.4,,20,20,0,0,0,,Mainline
0.8,-1157.4,,20,20,0,0,0,,Mainline
0.9,-1155.4,,20,20,0,0,0,,Mainline
1,-1153.4,,20,20,0,0,0,,Mainline
1.1,-1151.4,,20,20,0,0,0,,Mainline
1.2,-1149.4,,20,20,0,0,0,,Mainline
1.3,-1147.4,,20,20,0,0,0,,Mainline
1.4,-1145.4,,20,20,0,0,0,,Mainline
1.5,-1143.4,,20,20,0,0,0,,Mainline
1.6,-1141.4,,20,20,0,0,0,,Mainline
1.7,-1139.4,,20,20,0,0,0,,Mainline
1.8,-1137.4,,20,20,0,0,0,,Mainline
1.9,-1135.4,,20,20,0,0,0,,Mainline
2,-1133.4,,20,20,0,0,0,,Mainline
2.1,-1131.4,,20,20,0,0,0,,Mainline
2.2,-1129.4,,20,20,0,0,0,,Mainline
2.3,-1127.4,,20,20,0,0,0,,Mainline
2.4,-1125.4,,20,20,0,0,0,,Mainline
2.5,-1123.4,,20,20,0,0,0,,Mainline
2.6,-1121.4,,20,20,0,0,0,,Mainline
2.7,-1119.4,,20,20,0,0,0,,Mainline
2.8,-1117.4,,20,20,0,0,0,,Mainline
2.9,-1115.4,,20,20,0,0,0,,Mainline
3,-1113.4,,20,20,0,0,0,,Mainline
3.1,-1111.4,,20,20,0,0,0,,Mainline
3.2,-1109.4,,20,20,0,0,0,,Mainline
3.3,-1107.4,,20,20,0,0,0,,Mainline
3.4,-1105.4,,20,20,0,0,0,,Mainline
3.5,-1103.4,,20,20,0,0,0,,Mainline
3.6,-1101.4,,20,20,0,0,0,,Mainline
3.7,-1099.4,,20,20,0,0,0,,Mainline
3.8,-1097.4,,20,20,0,0,0,,Mainline
3.9,-1095.4,,20,20,0,0,0,,Mainline
4,-1093.4,,20,20,0,0,0,,Mainline
4.1,-1091.4,,20,20,0,0,0,,Mainline
4.2,-1089.4,,20,20,0,0,0,,Mainline
