Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-133.825,,20,20,0,0,0,,Mainline
0.1,-131.825,,20,20,0,0,0,,Mainline
0.2,-129.825,,20,20,0,0,0,,Mainline
0.3,-127.825,,20,20,0,0,0,,Mainline
0.4,-125.825,,20,20,0,0,0,,Mainline
0.5,-123.825,,20,20,0,0,0,,Mainline
0.6,-121.825,,20,20,0,0,0,,Mainline
0.7,-119.825,,20,20,0,0,0,,Mainline
0.8,-117.825,,20,20,0,0,0,,Mainline
0.9,-115.825,,20,20,0,0,0,,Mainline
1,-113.825,,20,20,0,0,0,,Mainline
1.1,-111.825,,20,20,0,0,0,,Mainline
1.2,-109.825,,20,20,0,0,0,,Mainline
1.3,-107.825,,20,20,0,0,0,,Mainline
1.4,-105.825,,20,20,0,0,0,,Mainline
1.5,-103.825,,20,20,0,0,0,,Mainline
1.6,-101.825,,20,20,0,0,0,,Mainline
1.7,-99.8246,,20,20,0,0,0,,Mainline
1.8,-97.8246,,20,20,0,0,0,,Mainline
1.9,-95.8246,,20,20,0,0,0,,Mainline
2,-93.8246,,20,20,0,0,0,,Mainline
2.1,-91.8246,,20,20,0,0,0,,Mainline
2.2,-89.8246,,20,20,0,0,0,,Mainline
2.3,-87.8246,,20,20,0,0,0,,Mainline
2.4,-85.8246,,20,20,0,0,0,,Mainline
2.5,-83.8246,,20,20,0,0,0,,Mainline
2.6,-81.8246,,20,20,0,0,0,,Mainline
2.7,-79.8246,,20,20,0,0,0,,Mainline
2.8,-77.8246,,20,20,0,0,0,,Mainline
2.9,-75.8246,,20,20,0,0,0,,Mainline
3,-73.8246,,20,20,0,0,0,,Mainline
3.1,-71.8246,,20,20,0,0,0,,Mainline
3.2,-69.8246,,20,20,0,0,0,,Mainline
3.3,-67.8246,,20,20,0,0,0,,Mainline
3.4,-65.8246,,20,20,0,0,0,,Mainline
3.5,-63.8246,,20,20,0,0,0,,Mainline
3.6,-61.8246,,20,20,0,0,0,,Mainline
3.7,-59.8246,,20,20,0,0,0,,Mainline
3.8,-57.8246,,20,20,0,0,0,,Mainline
3.9,-55.8246,,20,20,0,0,0,,Mainline
4,-53.8246,,20,20,0,0,0,,Mainline
4.1,-51.8246,,20,20,0,0,0,,Mainline
4.2,-49.8246,,20,20,0,0,0,,Mainline
4.3,-47.8246,,20,20,0,0,0,,Mainline
4.4,-45.8246,,20,20,0,0,0,,Mainline
4.5,-43.8246,,20,20,0,0,0,,Mainline
4.6,-41.8246,,20,20,0,0,0,,Mainline
4.7,-39.8246,,20,20,0,0,0,,Mainline
4.8,-37.8246,,20,20,0,0,0,,Mainline
4.9,-35.8246,,20,20,0,0,0,,Mainline
5,-33.8246,,20,20,0,0,0,,Mainline
5.1,-31.8246,,20,20,0,0,0,,Mainline
5.2,-29.8246,,20,20,0,0,0,,Mainline
5.3,-27.8246,,20,20,0,0,0,,Mainline
5.4,-25.8246,,20,20,0,0,0,,Mainline
5.5,-23.8246,,20,20,0,0,0,,Mainline
5.6,-21.8246,,20,20,0,0,0,,Mainline
5.7,-19.8246,,20,20,0,0,0,,Mainline
5.8,-17.8246,,20,20,0,0,0,,Mainline
5.9,-15.8246,,20,20,0,0,0,,Mainline
6,-13.8246,,20,20,0,0,0,,Mainline
6.1,-11.8246,,20,20,0,0,0,,Mainline
6.2,-9.82464,,20,20,0,0,0,,Mainline
6.3,-7.82464,,20,20,0,0,0,,Mainline
6.4,-5.82464,,20,20,0,0,0,,Mainline
6.5,-3.82464,,20,20,0,0,0,,Mainline
6.6,-1.82464,,20,20,0,0,0,,Mainline
6.7,0.175363,,20,20,0,0,0,,Mainline
6.8,2.17536,,20,20,0,0,0,,Mainline
6.9,4.17536,,20,20,0,0,0,,Mainline
7,6.17536,,20,20,0,0,0,,Mainline
7.1,8.17536,,20,20,0,0,0,,Mainline
7.2,10.1754,,20,20,0,0,0,,Mainline
7.3,12.1754,,20,20,0,0,0,,Mainline
7.4,14.1754,,20,20,0,0,0,,Mainline
7.5,16.1754,,20,20,0,0,0,,Mainline
7.6,18.1754,,20,20,0,0,0,,Mainline
7.7,20.1754,,20,20,0,0,0,,Mainline
7.8,22.1754,,20,20,0,0,0,,Mainline
7.9,24.1754,,20,20,0,0,0,,Mainline
8,26.1754,,20,20,0,0,0,,Mainline
8.1,28.1754,,20,20,0,0,0,,Mainline
8.2,30.1754,,20,20,0,0,0,,Mainline
8.3,32.1754,,20,20,0,0,0,,Mainline
8.4,34.1754,,20,20,0,0,0,,Mainline
8.5,36.1754,,20,20,0,0,0,,Mainline
8.6,38.1754,,20,20,0,0,0,,Mainline
8.7,40.1754,,20,20,0,0,0,,Mainline
8.8,42.1754,,20,20,0,0,0,,Mainline
8.9,44.1754,,20,20,0,0,0,,Mainline
9,46.1754,,20,20,0,0,0,,Mainline
9.1,48.1754,,20,20,0,0,0,,Mainline
9.2,50.1754,,20,20,0,0,0,,Mainline
9.3,52.1754,,20,20,0,0,0,,Mainline
9.4,54.1754,,20,20,0,0,0,,Mainline
9.5,56.1754,,20,20,0,0,0,,Mainline
9.6,58.1754,,20,20,0,0,0,,Mainline
9.7,60.1754,,20,20,0,0,0,,Mainline
9.8,62.1754,,20,20,0,0,0,,Mainline
9.9,64.1754,,20,20,0,0,0,,Mainline
10,66.1754,,20,20,0,0,0,,Mainline
10.1,68.1754,,20,20,0,0,0,,Mainline
10.2,70.1754,,20,20,0,0,0,,Mainline
10.3,72.1754,,20,20,0,0,0,,Mainline
10.4,74.1754,,20,20,0,0,0,,Mainline
10.5,76.1754,,20,20,0,0,0,,Mainline
10.6,78.1754,,20,20,0,0,0,,Mainline
10.7,80.1754,,20,20,0,0,0,,Mainline
10.8,82.1754,,20,20,0,0,0,,Mainline
10.9,84.1754,,20,20,0,0,0,,Mainline
11,86.1754,,20,20,0,0,0,,Mainline
11.1,88.1754,,20,20,0,0,0,,Mainline
11.2,90.1754,,20,20,0,0,0,,Mainline
11.3,92.1754,,20,20,0,0,0,,Mainline
11.4,94.1754,,20,20,0,0,0,,Mainline
11.5,96.1754,,20,20,0,0,0,,Mainline
11.6,98.1754,,20,20,0,0,0,,Mainline
11.7,100.175,,20,20,0,0,0,,Mainline
11.8,102.175,,20,20,0,0,0,,Mainline
11.9,104.175,,20,20,0,0,0,,Mainline
12,106.175,,20,20,0,0,0,,Mainline
12.1,108.175,,20,20,0,0,0,,Mainline
12.2,110.175,,20,20,0,0,0,,Mainline
12.3,112.175,,20,20,0,0,0,,Mainline
12.4,114.175,,20,20,0,0,0,,Mainline
12.5,116.175,,20,20,0,0,0,,Mainline
12.6,118.175,,20,20,0,0,0,,Mainline
12.7,120.175,,20,20,0,0,0,,Mainline
12.8,122.175,,20,20,0,0,0,,Mainline
12.9,124.175,,20,20,0,0,0,,Mainline
13,126.175,,20,20,0,0,0,,Mainline
13.1,128.175,,20,20,0,0,0,,Mainline
13.2,130.175,,20,20,0,0,0,,Mainline
13.3,132.175,,20,20,0,0,0,,Mainline
13.4,134.175,,20,20,0,0,0,,Mainline
13.5,136.175,,20,20,0,0,0,,Mainline
13.6,138.175,,20,20,0,0,0,,Mainline
13.7,140.175,,20,20,0,0,0,,Mainline
13.8,142.175,,20,20,0,0,0,,Mainline
13.9,144.175,,20,20,0,0,0,,Mainline
14,146.175,,20,20,0,0,0,,Mainline
14.1,148.175,,20,20,0,0,0,,Mainline
14.2,150.175,,20,20,0,0,0,,Mainline
14.3,152.175,,20,20,0,0,0,,Mainline
14.4,154.175,,20,20,0,0,0,,Mainline
14.5,156.175,,20,20,0,0,0,,Mainline
14.6,158.175,,20,20,0,0,0,,Mainline
14.7,160.175,,20,20,0,0,0,,Mainline
14.8,162.175,,20,20,0,0,0,,Mainline
14.9,164.175,,20,20,0,0,0,,Mainline
15,166.175,,20,20,0,0,0,,Mainline
15.1,168.175,,20,20,0,0,0,,Mainline
15.2,170.175,,20,20,0,0,0,,Mainline
15.3,172.175,,20,20,0,0,0,,Mainline
15.4,174.175,,20,20,0,0,0,,Mainline
15.5,176.175,,20,20,0,0,0,,Mainline
15.6,178.175,,20,20,0,0,0,,Mainline
15.7,180.175,,20,20,0,0,0,,Mainline
15.8,182.175,,20,20,0,0,0,,Mainline
15.9,184.175,,20,20,0,0,0,,Mainline
16,186.175,,20,20,0,0,0,,Mainline
16.1,188.175,,20,20,0,0,0,,Mainline
16.2,190.175,,20,20,0,0,0,,Mainline
16.3,192.175,,20,20,0,0,0,,Mainline
16.4,194.175,,20,20,0,0,0,,Mainline
16.5,196.175,,20,20,0,0,0,,Mainline
16.6,198.175,,20,20,0,0,0,,Mainline
16.7,200.175,,20,20,0,0,0,,Mainline
16.8,202.175,,20,20,0,0,0,,Mainline
16.9,204.175,,20,20,0,0,0,,Mainline
17,206.175,,20,20,0,0,0,,Mainline
17.1,208.175,,20,20,0,0,0,,Mainline
17.2,210.175,,20,20,0,0,0,,Mainline
17.3,212.175,,20,20,0,0,0,,Mainline
17.4,214.175,,20,20,0,0,0,,Mainline
17.5,216.175,,20,20,0,0,0,,Mainline
17.6,218.175,,20,20,0,0,0,,Mainline
17.7,220.175,,20,20,0,0,0,,Mainline
17.8,222.175,,20,20,0,0,0,,Mainline
17.9,224.175,,20,20,0,0,0,,Mainline
18,226.175,,20,20,0,0,0,,Mainline
18.1,228.175,,20,20,0,0,0,,Mainline
18.2,230.175,,20,20,0,0,0,,Mainline
18.3,232.175,,20,20,0,0,0,,Mainline
18.4,234.175,,20,20,0,0,0,,Mainline
18.5,236.175,,20,20,0,0,0,,Mainline
18.6,238.175,,20,20,0,0,0,,Mainline
18.7,240.175,,20,20,0,0,0,,Mainline
18.8,242.175,,20,20,0,0,0,,Mainline
18.9,244.175,,20,20,0,0,0,,Mainline
19,246.175,,20,20,0,0,0,,Mainline
19.1,248.175,,20,20,0,0,0,,Mainline
19.2,250.175,,20,20,0,0,0,,Mainline
19.3,252.175,,20,20,0,0,0,,Mainline
19.4,254.175,,20,20,0,0,0,,Mainline
19.5,256.175,,20,20,0,0,0,,Mainline
19.6,258.175,,20,20,0,0,0,,Mainline
19.7,260.175,,20,20,0,0,0,,Mainline
19.8,262.175,,20,20,0,0,0,,Mainline
19.9,264.175,,20,20,0,0,0,,Mainline
20,266.175,,20,20,0,0,0,,Mainline
20.1,268.175,,20,20,0,0,0,,Mainline
20.2,270.175,,20,20,0,0,0,,Mainline
20.3,272.175,,20,20,0,0,0,,Mainline
20.4,274.175,,20,20,0,0,0,,Mainline
20.5,276.175,,20,20,0,0,0,,Mainline
20.6,278.175,,20,20,0,0,0,,Mainline
20.7,280.175,,20,20,0,0,0,,Mainline
20.8,282.175,,20,20,0,0,0,,Mainline
20.9,284.175,,20,20,0,0,0,,Mainline
21,286.175,,20,20,0,0,0,,Mainline
21.1,288.175,,20,20,0,0,0,,Mainline
21.2,290.175,,20,20,0,0,0,,Mainline
21.3,292.175,,20,20,0,0,0,,Mainline
21.4,294.175,,20,20,0,0,0,,Mainline
21.5,296.175,,20,20,0,0,0,,Mainline
21.6,298.175,,20,20,0,0,0,,Mainline
21.7,300.175,,20,20,0,0,0,,Mainline
21.8,302.175,,20,20,0,0,0,,Mainline
21.9,304.175,,20,20,0,0,0,,Mainline
22,306.175,,20,20,0,0,0,,Mainline
22.1,308.175,,20,20,0,0,0,,Mainline
