Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-1041.88,,20,20,0,0,0,,Mainline
0.1,-1039.88,,20,20,0,0,0,,Mainline
0.2,-1037.88,,20,20,0,0,0,,Mainline
0.3,-1035.88,,20,20,0,0,0,,Mainline
0.4,-1033.88,,20,20,0,0,0,,Mainline
0.5,-1031.88,,20,20,0,0,0,,Mainline
0.6,-1029.88,,20,20,0,0,0,,Mainline
0.7,-1027.88,,20,20,0,0,0,,Mainline
0.8,-1025.88,,20,20,0,0,0,,Mainline
0.9,-1023.88,,20,20,0,0,0,,Mainline
1,-1021.88,,20,20,0,0,0,,Mainline
1.1,-1019.88,,20,20,0,0,0,,Mainline
1.2,-1017.88,,20,20,0,0,0,,Mainline
1.3,-1015.88,,20,20,0,0,0,,Mainline
1.4,-1013.88,,20,20,0,0,0,,Mainline
1.5,-1011.88,,20,20,0,0,0,,Mainline
1.6,-1009.88,,20,20,0,0,0,,Mainline
1.7,-1007.88,,20,20,0,0,0,,Mainline
1.8,-1005.88,,20,20,0,0,0,,Mainline
1.9,-1003.88,,20,20,0,0,0,,Mainline
2,-1001.88,,20,20,0,0,0,,Mainline
2.1,-999.88,,20,20,0,0,0,,Mainline
2.2,-997.88,,20,20,0,0,0,,Mainline
2.3,-995.88,,20,20,0,0,0,,Mainline
2.4,-993.88,,20,20,0,0,0,,Mainline
2.5,-991.88,,20,20,0,0,0,,Mainline
2.6,-989.88,,20,20,0,0,0,,Mainline
2.7,-987.88,,20,20,0,0,0,,Mainline
2.8,-985.88,,20,20,0,0,0,,Mainline
2.9,-983.88,,20,20,0,0,0,,Mainline
3,-981.88,,20,20,0,0,0,,Mainline
3.1,-979.88,,20,20,0,0,0,,Mainline
3.2,-977.88,,20,20,0,0,0,,Mainline
3.3,-975.88,,20,20,0,0,0,,Mainline
3.4,-973.88,,20,20,0,0,0,,Mainline
3.5,-971.88,,20,20,0,0,0,,Mainline
3.6,-969.88,,20,20,0,0,0,,Mainline
3.7,-967.88,,20,20,0,0,0,,Mainline
3.8,-965.88,,20,20,0,0,0,,Mainline
3.9,-963.88,,20,20,0,0,0,,Mainline
4,-961.88,,20,20,0,0,0,,Mainline
4.1,-959.88,,20,20,0,0,0,,Mainline
4.2,-957.88,,20,20,0,0,0,,Mainline
4.3,-955.88,,20,20,0,0,0,,Mainline
4.4,-953.88,,20,20,0,0,0,,Mainline
4.5,-951.88,,20,20,0,0,0,,Mainline
4.6,-949.88,,20,20,0,0,0,,Mainline
4.7,-947.88,,20,20,0,0,0,,Mainline
4.8,-945.88,,20,20,0,0,0,,Mainline
4.9,-943.88,,20,20,0,0,0,,Mainline
5,-941.88,,20,20,0,0,0,,Mainline
5.1,-939.88,,20,20,0,0,0,,Mainline
5.2,-937.88,,20,20,0,0,0,,Mainline
5.3,-935.88,,20,20,0,0,0,,Mainline
5.4,-933.88,,20,20,0,0,0,,Mainline
5.5,-931.88,,20,20,0,0,0,,Mainline
5.6,-929.88,,20,20,0,0,0,,Mainline
5.7,-927.88,,20,20,0,0,0,,Mainline
5.8,-925.88,,20,20,0,0,0,,Mainline
5.9,-923.88,,20,20,0,0,0,,Mainline
6,-921.88,,20,20,0,0,0,,Mainline
6.1,-919.88,,20,20,0,0,0,,Mainline
6.2,-917.88,,20,20,0,0,0,,Mainline
6.3,-915.88,,20,20,0,0,0,,Mainline
6.4,-913.88,,20,20,0,0,0,,Mainline
6.5,-911.88,,20,20,0,0,0,,Mainline
6.6,-909.88,,20,20,0,0,0,,Mainline
6.7,-907.88,,20,20,0,0,0,,Mainline
6.8,-905.88,,20,20,0,0,0,,Mainline
6.9,-903.88,,20,20,0,0,0,,Mainline
7,-901.88,,20,20,0,0,0,,Mainline
7.1,-899.88,,20,20,0,0,0,,Mainline
7.2,-897.88,,20,20,0,0,0,,Mainline
7.3,-895.88,,20,20,0,0,0,,Mainline
7.4,-893.88,,20,20,0,0,0,,Mainline
7.5,-891.88,,20,20,0,0,0,,Mainline
7.6,-889.88,,20,20,0,0,0,,Mainline
7.7,-887.88,,20,20,0,0,0,,Mainline
7.8,-885.88,,20,20,0,0,0,,Mainline
7.9,-883.88,,20,20,0,0,0,,Mainline
8,-881.88,,20,20,0,0,0,,Mainline
8.1,-879.88,,20,20,0,0,0,,Mainline
8.2,-877.88,,20,20,0,0,0,,Mainline
8.3,-875.88,,20,20,0,0,0,,Mainline
8.4,-873.88,,20,20,0,0,0,,Mainline
8.5,-871.88,,20,20,0,0,0,,Mainline
8.6,-869.88,,20,20,0,0,0,,Mainline
8.7,-867.88,,20,20,0,0,0,,Mainline
8.8,-865.88,,20,20,0,0,0,,Mainline
8.9,-863.88,,20,20,0,0,0,,Mainline
9,-861.88,,20,20,0,0,0,,Mainline
9.1,-859.88,,20,20,0,0,0,,Mainline
9.2,-857.88,,20,20,0,0,0,,Mainline
9.3,-855.88,,20,20,0,0,0,,Mainline
9.4,-853.88,,20,20,0,0,0,,Mainline
9.5,-851.88,,20,20,0,0,0,,Mainline
9.6,-849.88,,20,20,0,0,0,,Mainline
9.7,-847.88,,20,20,0,0,0,,Mainline
9.8,-845.88,,20,20,0,0,0,,Mainline
9.9,-843.88,,20,20,0,0,0,,Mainline
10,-841.88,,20,20,0,0,0,,Mainline
10.1,-839.88,,20,20,0,0,0,,Mainline
10.2,-837.88,,20,20,0,0,0,,Mainline
10.3,-835.88,,20,20,0,0,0,,Mainline
10.4,-833.88,,20,20,0,0,0,,Mainline
10.5,-831.88,,20,20,0,0,0,,Mainline
10.6,-829.88,,20,20,0,0,0,,Mainline
10.7,-827.88,,20,20,0,0,0,,Mainline
10.8,-825.88,,20,20,0,0,0,,Mainline
10.9,-823.88,,20,20,0,0,0,,Mainline
11,-821.88,,20,20,0,0,0,,Mainline
11.1,-819.88,,20,20,0,0,0,,Mainline
11.2,-817.88,,20,20,0,0,0,,Mainline
11.3,-815.88,,20,20,0,0,0,,Mainline
11.4,-813.88,,20,20,0,0,0,,Mainline
11.5,-811.88,,20,20,0,0,0,,Mainline
11.6,-809.88,,20,20,0,0,0,,Mainline
11.7,-807.88,,20,20,0,0,0,,Mainline
11.8,-805.88,,20,20,0,0,0,,Mainline
11.9,-803.88,,20,20,0,0,0,,Mainline
12,-801.88,,20,20,0,0,0,,Mainline
12.1,-799.88,,20,20,0,0,0,,Mainline
12.2,-797.88,,20,20,0,0,0,,Mainline
12.3,-795.88,,20,20,0,0,0,,Mainline
12.4,-793.88,,20,20,0,0,0,,Mainline
12.5,-791.88,,20,20,0,0,0,,Mainline
12.6,-789.88,,20,20,0,0,0,,Mainline
12.7,-787.88,,20,20,0,0,0,,Mainline
12.8,-785.88,,20,20,0,0,0,,Mainline
12.9,-783.88,,20,20,0,0,0,,Mainline
13,-781.88,,20,20,0,0,0,,Mainline
13.1,-779.88,,20,20,0,0,0,,Mainline
13.2,-777.88,,20,20,0,0,0,,Mainline
13.3,-775.88,,20,20,0,0,0,,Mainline
13.4,-773.88,,20,20,0,0,0,,Mainline
13.5,-771.88,,20,20,0,0,0,,Mainline
13.6,-769.88,,20,20,0,0,0,,Mainline
13.7,-767.88,,20,20,0,0,0,,Mainline
13.8,-765.88,,20,20,0,0,0,,Mainline
13.9,-763.88,,20,20,0,0,0,,Mainline
14,-761.88,,20,20,0,0,0,,Mainline
14.1,-759.88,,20,20,0,0,0,,Mainline
14.2,-757.88,,20,20,0,0,0,,Mainline
14.3,-755.88,,20,20,0,0,0,,Mainline
14.4,-753.88,,20,20,0,0,0,,Mainline
14.5,-751.88,,20,20,0,0,0,,Mainline
14.6,-749.88,,20,20,0,0,0,,Mainline
14.7,-747.88,,20,20,0,0,0,,Mainline
14.8,-745.88,,20,20,0,0,0,,Mainline
14.9,-743.88,,20,20,0,0,0,,Mainline
15,-741.88,,20,20,0,0,0,,Mainline
15.1,-739.88,,20,20,0,0,0,,Mainline
15.2,-737.88,,20,20,0,0,0,,Mainline
