Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,-877.239,,20,20,0,0,0,,Mainline
0.1,-875.239,,20,20,0,0,0,,Mainline
0.2,-873.239,,20,20,0,0,0,,Mainline
0.3,-871.239,,20,20,0,0,0,,Mainline
0.4,-869.239,,20,20,0,0,0,,Mainline
0.5,-867.239,,20,20,0,0,0,,Mainline
0.6,-865.239,,20,20,0,0,0,,Mainline
0.7,-863.239,,20,20,0,0,0,,Mainline
0.8,-861.239,,20,20,0,0,0,,Mainline
0.9,-859.239,,20,20,0,0,0,,Mainline
1,-857.239,,20,20,0,0,0,,Mainline
1.1,-855.239,,20,20,0,0,0,,Mainline
1.2,-853.239,,20,20,0,0,0,,Mainline
1.3,-851.239,,20,20,0,0,0,,Mainline
1.4,-849.239,,20,20,0,0,0,,Mainline
1.5,-847.239,,20,20,0,0,0,,Mainline
1.6,-845.239,,20,20,0,0,0,,Mainline
1.7,-843.239,,20,20,0,0,0,,Mainline
1.8,-841.239,,20,20,0,0,0,,Mainline
1.9,-839.239,,20,20,0,0,0,,Mainline
2,-837.239,,20,20,0,0,0,,Mainline
2.1,-835.239,,20,20,0,0,0,,Mainline
2.2,-833.239,,20,20,0,0,0,,Mainline
2.3,-831.239,,20,20,0,0,0,,Mainline
2.4,-829.239,,20,20,0,0,0,,Mainline
2.5,-827.239,,20,20,0,0,0,,Mainline
2.6,-825.239,,20,20,0,0,0,,Mainline
2.7,-823.239,,20,20,0,0,0,,Mainline
2.8,-821.239,,20,20,0,0,0,,Mainline
2.9,-819.239,,20,20,0,0,0,,Mainline
3,-817.239,,20,20,0,0,0,,Mainline
3.1,-815.239,,20,20,0,0,0,,Mainline
3.2,-813.239,,20,20,0,0,0,,Mainline
3.3,-811.239,,20,20,0,0,0,,Mainline
3.4,-809.239,,20,20,0,0,0,,Mainline
3.5,-807.239,,20,20,0,0,0,,Mainline
3.6,-805.239,,20,20,0,0,0,,Mainline
3.7,-803.239,,20,20,0,0,0,,Mainline
3.8,-801.239,,20,20,0,0,0,,Mainline
3.9,-799.239,,20,20,0,0,0,,Mainline
4,-797.239,,20,20,0,0,0,,Mainline
4.1,-795.239,,20,20,0,0,0,,Mainline
4.2,-793.239,,20,20,0,0,0,,Mainline
4.3,-791.239,,20,20,0,0,0,,Mainline
4.4,-789.239,,20,20,0,0,0,,Mainline
4.5,-787.239,,20,20,0,0,0,,Mainline
4.6,-785.239,,20,20,0,0,0,,Mainline
4.7,-783.239,,20,20,0,0,0,,Mainline
4.8,-781.239,,20,20,0,0,0,,Mainline
4.9,-779.239,,20,20,0,0,0,,Mainline
5,-777.239,,20,20,0,0,0,,Mainline
5.1,-775.239,,20,20,0,0,0,,Mainline
5.2,-773.239,,20,20,0,0,0,,Mainline
5.3,-771.239,,20,20,0,0,0,,Mainline
5.4,-769.239,,20,20,0,0,0,,Mainline
5.5,-767.239,,20,20,0,0,0,,Mainline
5.6,-765.239,,20,20,0,0,0,,Mainline
5.7,-763.239,,20,20,0,0,0,,Mainline
5.8,-761.239,,20,20,0,0,0,,Mainline
5.9,-759.239,,20,20,0,0,0,,Mainline
6,-757.239,,20,20,0,0,0,,Mainline
6.1,-755.239,,20,20,0,0,0,,Mainline
6.2,-753.239,,20,20,0,0,0,,Mainline
6.3,-751.239,,20,20,0,0,0,,Mainline
6.4,-749.239,,20,20,0,0,0,,Mainline
6.5,-747.239,,20,20,0,0,0,,Mainline
6.6,-745.239,,20,20,0,0,0,,Mainline
6.7,-743.239,,20,20,0,0,0,,Mainline
6.8,-741.239,,20,20,0,0,0,,Mainline
6.9,-739.239,,20,20,0,0,0,,Mainline
7,-737.239,,20,20,0,0,0,,Mainline
7.1,-735.239,,20,20,0,0,0,,Mainline
7.2,-733.239,,20,20,0,0,0,,Mainline
7.3,-731.239,,20,20,0,0,0,,Mainline
7.4,-729.239,,20,20,0,0,0,,Mainline
7.5,-727.239,,20,20,0,0,0,,Mainline
7.6,-725.239,,20,20,0,0,0,,Mainline
7.7,-723.239,,20,20,0,0,0,,Mainline
7.8,-721.239,,20,20,0,0,0,,Mainline
7.9,-719.239,,20,20,0,0,0,,Mainline
8,-717.239,,20,20,0,0,0,,Mainline
8.1,-715.239,,20,20,0,0,0,,Mainline
8.2,-713.239,,20,20,0,0,0,,Mainline
8.3,-711.239,,20,20,0,0,0,,Mainline
8.4,-709.239,,20,20,0,0,0,,Mainline
8.5,-707.239,,20,20,0,0,0,,Mainline
8.6,-705.239,,20,20,0,0,0,,Mainline
8.7,-703.239,,20,20,0,0,0,,Mainline
8.8,-701.239,,20,20,0,0,0,,Mainline
8.9,-699.239,,20,20,0,0,0,,Mainline
9,-697.239,,20,20,0,0,0,,Mainline
9.1,-695.239,,20,20,0,0,0,,Mainline
9.2,-693.239,,20,20,0,0,0,,Mainline
9.3,-691.239,,20,20,0,0,0,,Mainline
9.4,-689.239,,20,20,0,0,0,,Mainline
9.5,-687.239,,20,20,0,0,0,,Mainline
9.6,-685.239,,20,20,0,0,0,,Mainline
9.7,-683.239,,20,20,0,0,0,,Mainline
9.8,-681.239,,20,20,0,0,0,,Mainline
9.9,-679.239,,20,20,0,0,0,,Mainline
10,-677.239,,20,20,0,0,0,,Mainline
10.1,-675.239,,20,20,0,0,0,,Mainline
10.2,-673.239,,20,20,0,0,0,,Mainline
10.3,-671.239,,20,20,0,0,0,,Mainline
10.4,-669.239,,20,20,0,0,0,,Mainline
10.5,-667.239,,20,20,0,0,0,,Mainline
10.6,-665.239,,20,20,0,0,0,,Mainline
10.7,-663.239,,20,20,0,0,0,,Mainline
10.8,-661.239,,20,20,0,0,0,,Mainline
10.9,-659.239,,20,20,0,0,0,,Mainline
11,-657.239,,20,20,0,0,0,,Mainline
11.1,-655.239,,20,20,0,0,0,,Mainline
11.2,-653.239,,20,20,0,0,0,,Mainline
11.3,-651.239,,20,20,0,0,0,,Mainline
11.4,-649.239,,20,20,0,0,0,,Mainline
11.5,-647.239,,20,20,0,0,0,,Mainline
11.6,-645.239,,20,20,0,0,0,,Mainline
11.7,-643.239,,20,20,0,0,0,,Mainline
11.8,-641.239,,20,20,0,0,0,,Mainline
11.9,-639.239,,20,20,0,0,0,,Mainline
12,-637.239,,20,20,0,0,0,,Mainline
12.1,-635.239,,20,20,0,0,0,,Mainline
12.2,-633.239,,20,20,0,0,0,,Mainline
12.3,-631.239,,20,20,0,0,0,,Mainline
12.4,-629.239,,20,20,0,0,0,,Mainline
12.5,-627.239,,20,20,0,0,0,,Mainline
12.6,-625.239,,20,20,0,0,0,,Mainline
12.7,-623.239,,20,20,0,0,0,,Mainline
12.8,-621.239,,20,20,0,0,0,,Mainline
12.9,-619.239,,20,20,0,0,0,,Mainline
13,-617.239,,20,20,0,0,0,,Mainline
13.1,-615.239,,20,20,0,0,0,,Mainline
13.2,-613.239,,20,20,0,0,0,,Mainline
13.3,-611.239,,20,20,0,0,0,,Mainline
13.4,-609.239,,20,20,0,0,0,,Mainline
13.5,-607.239,,20,20,0,0,0,,Mainline
13.6,-605.239,,20,20,0,0,0,,Mainline
13.7,-603.239,,20,20,0,0,0,,Mainline
13.8,-601.239,,20,20,0,0,0,,Mainline
13.9,-599.239,,20,20,0,0,0,,Mainline
