Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input_Acceleration,Jerk,Controller,Lane ID
0,281.479,,20,20,0,0,0,,Mainline
0.1,283.479,,20,20,0,0,0,,Mainline
0.2,285.479,,20,20,0,0,0,,Mainline
0.3,287.479,,20,20,0,0,0,,Mainline
0.4,289.479,,20,20,0,0,0,,Mainline
0.5,291.479,,20,20,0,0,0,,Mainline
0.6,293.479,,20,20,0,0,0,,Mainline
0.7,295.479,,20,20,0,0,0,,Mainline
0.8,297.479,,20,20,0,0,0,,Mainline
0.9,299.479,,20,20,0,0,0,,Mainline
1,301.479,,20,20,0,0,0,,Mainline
1.1,303.479,,20,20,0,0,0,,Mainline
1.2,305.479,,20,20,0,0,0,,Mainline
1.3,307.479,,20,20,0,0,0,,Mainline
1.4,309.479,,20,20,0,0,0,,Mainline
1.5,311.479,,20,20,0,0,0,,Mainline
1.6,313.479,,20,20,0,0,0,,Mainline
1.7,315.479,,20,20,0,0,0,,Mainline
1.8,317.479,,20,20,0,0,0,,Mainline
1.9,319.479,,20,20,0,0,0,,Mainline
2,321.479,,20,20,0,0,0,,Mainline
2.1,323.479,,20,20,0,0,0,,Mainline
2.2,325.479,,20,20,0,0,0,,Mainline
2.3,327.479,,20,20,0,0,0,,Mainline
2.4,329.479,,20,20,0,0,0,,Mainline
2.5,331.479,,20,20,0,0,0,,Mainline
2.6,333.479,,20,20,0,0,0,,Mainline
2.7,335.479,,20,20,0,0,0,,Mainline
2.8,337.479,,20,20,0,0,0,,Mainline
2.9,339.479,,20,20,0,0,0,,Mainline
3,341.479,,20,20,0,0,0,,Mainline
3.1,343.479,,20,20,0,0,0,,Mainline
3.2,345.479,,20,20,0,0,0,,Mainline
3.3,347.479,,20,20,0,0,0,,Mainline
3.4,349.479,,20,20,0,0,0,,Mainline
3.5,351.479,,20,20,0,0,0,,Mainline
3.6,353.479,,20,20,0,0,0,,Mainline
3.7,355.479,,20,20,0,0,0,,Mainline
3.8,357.479,,20,20,0,0,0,,Mainline
3.9,359.479,,20,20,0,0,0,,Mainline
4,361.479,,20,20,0,0,0,,Mainline
4.1,363.479,,20,20,0,0,0,,Mainline
4.2,365.479,,20,20,0,0,0,,Mainline
4.3,367.479,,20,20,0,0,0,,Mainline
4.4,369.479,,20,20,0,0,0,,Mainline
4.5,371.479,,20,20,0,0,0,,Mainline
4.6,373.479,,20,20,0,0,0,,Mainline
4.7,375.479,,20,20,0,0,0,,Mainline
4.8,377.479,,20,20,0,0,0,,Mainline
4.9,379.479,,20,20,0,0,0,,Mainline
