Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-335.003706,,24.925888,25.000000,-0.741125,-0.741125,-7.411250,0.066600,IDM,Mainline
0.100000,-332.514537,,24.857475,25.000000,-0.684123,-0.684123,0.570016,0.133200,IDM,Mainline
0.200000,-330.031948,,24.794311,25.000000,-0.631638,-0.631638,0.524853,0.199800,IDM,Mainline
0.300000,-327.555434,,24.735981,25.000000,-0.583299,-0.583299,0.483392,0.266400,IDM,Mainline
0.400000,-325.084529,,24.682105,25.000000,-0.538766,-0.538766,0.445330,0.333000,IDM,Mainline
0.500000,-322.618807,,24.632332,25.000000,-0.497727,-0.497727,0.410384,0.403088,IDM,Mainline
0.600000,-320.157874,,24.586342,25.000000,-0.459898,-0.459898,0.378292,0.484012,IDM,Mainline
0.700000,-317.701364,,24.543841,25.000000,-0.425017,-0.425017,0.348810,0.574889,IDM,Mainline
0.800000,-315.248945,,24.504556,25.000000,-0.392846,-0.392846,0.321717,0.674917,IDM,Mainline
0.900000,-312.800305,,24.468240,25.000000,-0.363165,-0.363165,0.296807,0.783360,IDM,Mainline
1.000000,-310.355160,,24.434662,25.000000,-0.335775,-0.335775,0.273897,0.899546,IDM,Mainline
1.100000,-307.913246,,24.403613,25.000000,-0.310494,-0.310494,0.252816,1.022859,IDM,Mainline
1.200000,-305.474321,,24.374897,25.000000,-0.287153,-0.287153,0.233409,1.152736,IDM,Mainline
1.300000,-303.038159,,24.348338,25.000000,-0.265599,-0.265599,0.215538,1.288660,IDM,Mainline
1.400000,-300.604554,,24.323768,25.000000,-0.245692,-0.245692,0.199072,1.430157,IDM,Mainline
1.500000,-298.173313,,24.301038,25.000000,-0.227302,-0.227302,0.183897,1.576791,IDM,Mainline
1.600000,-295.744261,,24.280007,25.000000,-0.210311,-0.210311,0.169906,1.728163,IDM,Mainline
1.700000,-293.317233,,24.260546,25.000000,-0.194611,-0.194611,0.157001,1.883905,IDM,Mainline
1.800000,-290.892079,,24.242536,25.000000,-0.180102,-0.180102,0.145096,2.043680,IDM,Mainline
1.900000,-288.468659,,24.225867,25.000000,-0.166691,-0.166691,0.134109,2.207176,IDM,Mainline
2.000000,-286.046844,,24.210437,25.000000,-0.154294,-0.154294,0.123967,2.374108,IDM,Mainline
2.100000,-283.626514,,24.196154,25.000000,-0.142834,-0.142834,0.114602,2.544210,IDM,Mainline
2.200000,-281.207560,,24.182930,25.000000,-0.132239,-0.132239,0.105953,2.717241,IDM,Mainline
2.300000,-278.789879,,24.170686,25.000000,-0.122442,-0.122442,0.097963,2.892977,IDM,Mainline
2.400000,-276.373378,,24.159347,25.000000,-0.113384,-0.113384,0.090581,3.071211,IDM,Mainline
2.500000,-273.957968,,24.148847,25.000000,-0.105008,-0.105008,0.083760,3.251753,IDM,Mainline
2.600000,-271.543570,,24.139120,25.000000,-0.097263,-0.097263,0.077455,3.434426,IDM,Mainline
2.700000,-269.130108,,24.130110,25.000000,-0.090100,-0.090100,0.071628,3.619069,IDM,Mainline
2.800000,-266.717514,,24.121763,25.000000,-0.083476,-0.083476,0.066240,3.805533,IDM,Mainline
2.900000,-264.305725,,24.114028,25.000000,-0.077350,-0.077350,0.061259,3.993678,IDM,Mainline
3.000000,-261.894681,,24.106859,25.000000,-0.071685,-0.071685,0.056653,4.183377,IDM,Mainline
3.100000,-259.484327,,24.100215,25.000000,-0.066445,-0.066445,0.052394,4.374513,IDM,Mainline
3.200000,-257.074613,,24.094055,25.000000,-0.061600,-0.061600,0.048456,4.566977,IDM,Mainline
3.300000,-254.665494,,24.088343,25.000000,-0.057118,-0.057118,0.044813,4.760667,IDM,Mainline
3.400000,-252.256924,,24.083046,25.000000,-0.052974,-0.052974,0.041445,4.955491,IDM,Mainline
3.500000,-249.848865,,24.078131,25.000000,-0.049141,-0.049141,0.038329,5.151363,IDM,Mainline
3.600000,-247.441280,,24.073572,25.000000,-0.045596,-0.045596,0.035447,5.348204,IDM,Mainline
3.700000,-245.034134,,24.069340,25.000000,-0.042318,-0.042318,0.032782,5.545940,IDM,Mainline
3.800000,-242.627397,,24.065411,25.000000,-0.039286,-0.039286,0.030316,5.744504,IDM,Mainline
3.900000,-240.221038,,24.061763,25.000000,-0.036483,-0.036483,0.028036,5.943832,IDM,Mainline
4.000000,-237.815031,,24.058374,25.000000,-0.033890,-0.033890,0.025927,6.143867,IDM,Mainline
4.100000,-235.409351,,24.055225,25.000000,-0.031492,-0.031492,0.023976,6.344556,IDM,Mainline
4.200000,-233.003975,,24.052297,25.000000,-0.029275,-0.029275,0.022172,6.545848,IDM,Mainline
4.300000,-230.598882,,24.049575,25.000000,-0.027225,-0.027225,0.020504,6.747697,IDM,Mainline
4.400000,-228.194051,,24.047042,25.000000,-0.025329,-0.025329,0.018960,6.950063,IDM,Mainline
4.500000,-225.789465,,24.044684,25.000000,-0.023575,-0.023575,0.017533,7.152905,IDM,Mainline
4.600000,-223.385106,,24.042489,25.000000,-0.021954,-0.021954,0.016214,7.356187,IDM,Mainline
4.700000,-220.980959,,24.040444,25.000000,-0.020455,-0.020455,0.014993,7.559876,IDM,Mainline
4.800000,-218.577010,,24.038537,25.000000,-0.019068,-0.019068,0.013865,7.763941,IDM,Mainline
4.900000,-216.173245,,24.036758,25.000000,-0.017786,-0.017786,0.012821,7.968354,IDM,Mainline
5.000000,-213.769653,,24.035098,25.000000,-0.016601,-0.016601,0.011856,8.173087,IDM,Mainline
5.100000,-211.366220,,24.033548,25.000000,-0.015504,-0.015504,0.010964,8.378117,IDM,Mainline
5.200000,-208.962938,,24.032099,25.000000,-0.014490,-0.014490,0.010139,8.583421,IDM,Mainline
5.300000,-206.559796,,24.030743,25.000000,-0.013553,-0.013553,0.009377,8.788978,IDM,Mainline
5.400000,-204.156785,,24.029475,25.000000,-0.012685,-0.012685,0.008672,8.994770,IDM,Mainline
5.500000,-201.753897,,24.028286,25.000000,-0.011883,-0.011883,0.008021,9.200777,IDM,Mainline
5.600000,-199.351124,,24.027172,25.000000,-0.011141,-0.011141,0.007419,9.406983,IDM,Mainline
5.700000,-196.948459,,24.026127,25.000000,-0.010455,-0.010455,0.006862,9.613375,IDM,Mainline
5.800000,-194.545896,,24.025145,25.000000,-0.009820,-0.009820,0.006348,9.819936,IDM,Mainline
5.900000,-192.143427,,24.024221,25.000000,-0.009233,-0.009233,0.005872,10.026655,IDM,Mainline
6.000000,-189.741049,,24.023352,25.000000,-0.008690,-0.008690,0.005433,10.233520,IDM,Mainline
6.100000,-187.338754,,24.022534,25.000000,-0.008187,-0.008187,0.005027,10.440518,IDM,Mainline
6.200000,-184.936540,,24.021762,25.000000,-0.007722,-0.007722,0.004652,10.647641,IDM,Mainline
6.300000,-182.534400,,24.021032,25.000000,-0.007291,-0.007291,0.004306,10.854878,IDM,Mainline
6.400000,-180.132331,,24.020343,25.000000,-0.006893,-0.006893,0.003986,11.062222,IDM,Mainline
6.500000,-177.730329,,24.019691,25.000000,-0.006524,-0.006524,0.003690,11.269663,IDM,Mainline
6.600000,-175.328391,,24.019073,25.000000,-0.006182,-0.006182,0.003417,11.477194,IDM,Mainline
6.700000,-172.926513,,24.018486,25.000000,-0.005866,-0.005866,0.003165,11.684809,IDM,Mainline
6.800000,-170.524693,,24.017929,25.000000,-0.005572,-0.005572,0.002932,11.892501,IDM,Mainline
6.900000,-168.122926,,24.017399,25.000000,-0.005301,-0.005301,0.002716,12.100264,IDM,Mainline
7.000000,-165.721212,,24.016894,25.000000,-0.005049,-0.005049,0.002518,12.308094,IDM,Mainline
7.100000,-163.319546,,24.016412,25.000000,-0.004816,-0.004816,0.002334,12.515984,IDM,Mainline
7.200000,-160.917928,,24.015952,25.000000,-0.004599,-0.004599,0.002164,12.723930,IDM,Mainline
7.300000,-158.516355,,24.015512,25.000000,-0.004398,-0.004398,0.002008,12.931928,IDM,Mainline
7.400000,-156.114825,,24.015091,25.000000,-0.004212,-0.004212,0.001863,13.139975,IDM,Mainline
7.500000,-153.713336,,24.014687,25.000000,-0.004039,-0.004039,0.001730,13.348065,IDM,Mainline
7.600000,-151.311886,,24.014300,25.000000,-0.003878,-0.003878,0.001607,13.556197,IDM,Mainline
7.700000,-148.910475,,24.013927,25.000000,-0.003729,-0.003729,0.001493,13.764367,IDM,Mainline
7.800000,-146.509100,,24.013568,25.000000,-0.003590,-0.003590,0.001388,13.972572,IDM,Mainline
7.900000,-144.107761,,24.013221,25.000000,-0.003461,-0.003461,0.001291,14.180809,IDM,Mainline
8.000000,-141.706455,,24.012887,25.000000,-0.003341,-0.003341,0.001202,14.389077,IDM,Mainline
8.100000,-139.305183,,24.012564,25.000000,-0.003229,-0.003229,0.001119,14.597372,IDM,Mainline
8.200000,-136.903942,,24.012252,25.000000,-0.003125,-0.003125,0.001043,14.805694,IDM,Mainline
8.300000,-134.502732,,24.011949,25.000000,-0.003028,-0.003028,0.000972,15.014039,IDM,Mainline
