Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-180.460793,,24.959632,25.000000,-0.403683,-0.403683,-4.036833,IDM,Mainline
0.100000,-177.966772,,24.920777,25.000000,-0.388545,-0.388545,0.151382,IDM,Mainline
0.200000,-175.476565,,24.883375,25.000000,-0.374017,-0.374017,0.145286,IDM,Mainline
0.300000,-172.990028,,24.847369,25.000000,-0.360069,-0.360069,0.139474,IDM,Mainline
0.400000,-170.507024,,24.812701,25.000000,-0.346676,-0.346676,0.133929,IDM,Mainline
0.500000,-168.027423,,24.779320,25.000000,-0.333813,-0.333813,0.128636,IDM,Mainline
0.600000,-165.551098,,24.747174,25.000000,-0.321454,-0.321454,0.123583,IDM,Mainline
0.700000,-163.077929,,24.716216,25.000000,-0.309579,-0.309579,0.118756,IDM,Mainline
0.800000,-160.607798,,24.686400,25.000000,-0.298165,-0.298165,0.114143,IDM,Mainline
0.900000,-158.140594,,24.657681,25.000000,-0.287191,-0.287191,0.109732,IDM,Mainline
1.000000,-155.676209,,24.630017,25.000000,-0.276640,-0.276640,0.105514,IDM,Mainline
1.100000,-153.214540,,24.603368,25.000000,-0.266492,-0.266492,0.101478,IDM,Mainline
1.200000,-150.755487,,24.577695,25.000000,-0.256731,-0.256731,0.097615,IDM,Mainline
1.300000,-148.298954,,24.552961,25.000000,-0.247339,-0.247339,0.093916,IDM,Mainline
1.400000,-145.844850,,24.529130,25.000000,-0.238302,-0.238302,0.090373,IDM,Mainline
1.500000,-143.393085,,24.506170,25.000000,-0.229604,-0.229604,0.086978,IDM,Mainline
1.600000,-140.943574,,24.484047,25.000000,-0.221231,-0.221231,0.083725,IDM,Mainline
1.700000,-138.496235,,24.462730,25.000000,-0.213171,-0.213171,0.080606,IDM,Mainline
1.800000,-136.050989,,24.442189,25.000000,-0.205409,-0.205409,0.077614,IDM,Mainline
1.900000,-133.607760,,24.422395,25.000000,-0.197935,-0.197935,0.074745,IDM,Mainline
2.000000,-131.166474,,24.403322,25.000000,-0.190736,-0.190736,0.071991,IDM,Mainline
2.100000,-128.727061,,24.384942,25.000000,-0.183801,-0.183801,0.069348,IDM,Mainline
2.200000,-126.289452,,24.367230,25.000000,-0.177120,-0.177120,0.066811,IDM,Mainline
2.300000,-123.853582,,24.350161,25.000000,-0.170683,-0.170683,0.064374,IDM,Mainline
2.400000,-121.419389,,24.333714,25.000000,-0.164479,-0.164479,0.062033,IDM,Mainline
2.500000,-118.986810,,24.317863,25.000000,-0.158501,-0.158501,0.059784,IDM,Mainline
2.600000,-116.555787,,24.302590,25.000000,-0.152739,-0.152739,0.057623,IDM,Mainline
2.700000,-114.126264,,24.287871,25.000000,-0.147184,-0.147184,0.055546,IDM,Mainline
2.800000,-111.698186,,24.273688,25.000000,-0.141829,-0.141829,0.053549,IDM,Mainline
2.900000,-109.271501,,24.260022,25.000000,-0.136666,-0.136666,0.051628,IDM,Mainline
3.000000,-106.846157,,24.246853,25.000000,-0.131688,-0.131688,0.049781,IDM,Mainline
3.100000,-104.422106,,24.234164,25.000000,-0.126888,-0.126888,0.048004,IDM,Mainline
3.200000,-101.999301,,24.221938,25.000000,-0.122258,-0.122258,0.046295,IDM,Mainline
3.300000,-99.577696,,24.210159,25.000000,-0.117793,-0.117793,0.044650,IDM,Mainline
3.400000,-97.157248,,24.198810,25.000000,-0.113487,-0.113487,0.043067,IDM,Mainline
3.500000,-94.737913,,24.187877,25.000000,-0.109332,-0.109332,0.041543,IDM,Mainline
3.600000,-92.319652,,24.177345,25.000000,-0.105325,-0.105325,0.040075,IDM,Mainline
3.700000,-89.902425,,24.167199,25.000000,-0.101459,-0.101459,0.038662,IDM,Mainline
3.800000,-87.486194,,24.157426,25.000000,-0.097728,-0.097728,0.037301,IDM,Mainline
3.900000,-85.070922,,24.148013,25.000000,-0.094129,-0.094129,0.035991,IDM,Mainline
4.000000,-82.656574,,24.138947,25.000000,-0.090657,-0.090657,0.034728,IDM,Mainline
4.100000,-80.243116,,24.130217,25.000000,-0.087305,-0.087305,0.033512,IDM,Mainline
4.200000,-77.830514,,24.121810,25.000000,-0.084071,-0.084071,0.032339,IDM,Mainline
