Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-899.941002,,19.999739,20.000000,-0.002605,-0.002605,-0.026050,IDM,Mainline
0.100000,-897.941040,,19.999505,20.000000,-0.002344,-0.002344,0.002607,IDM,Mainline
0.200000,-895.941100,,19.999294,20.000000,-0.002110,-0.002110,0.002346,IDM,Mainline
0.300000,-893.941180,,19.999104,20.000000,-0.001899,-0.001899,0.002111,IDM,Mainline
0.400000,-891.941278,,19.998933,20.000000,-0.001709,-0.001709,0.001900,IDM,Mainline
0.500000,-889.941393,,19.998780,20.000000,-0.001538,-0.001538,0.001710,IDM,Mainline
0.600000,-887.941522,,19.998641,20.000000,-0.001384,-0.001384,0.001539,IDM,Mainline
0.700000,-885.941664,,19.998517,20.000000,-0.001245,-0.001245,0.001385,IDM,Mainline
0.800000,-883.941818,,19.998405,20.000000,-0.001121,-0.001121,0.001246,IDM,Mainline
0.900000,-881.941982,,19.998304,20.000000,-0.001009,-0.001009,0.001121,IDM,Mainline
1.000000,-879.942156,,19.998213,20.000000,-0.000908,-0.000908,0.001009,IDM,Mainline
1.100000,-877.942339,,19.998131,20.000000,-0.000817,-0.000817,0.000908,IDM,Mainline
1.200000,-875.942530,,19.998058,20.000000,-0.000735,-0.000735,0.000817,IDM,Mainline
1.300000,-873.942727,,19.997992,20.000000,-0.000662,-0.000662,0.000736,IDM,Mainline
1.400000,-871.942931,,19.997932,20.000000,-0.000595,-0.000595,0.000662,IDM,Mainline
1.500000,-869.943140,,19.997878,20.000000,-0.000536,-0.000536,0.000596,IDM,Mainline
1.600000,-867.943355,,19.997830,20.000000,-0.000482,-0.000482,0.000536,IDM,Mainline
1.700000,-865.943574,,19.997787,20.000000,-0.000434,-0.000434,0.000482,IDM,Mainline
1.800000,-863.943797,,19.997748,20.000000,-0.000391,-0.000391,0.000434,IDM,Mainline
1.900000,-861.944024,,19.997713,20.000000,-0.000351,-0.000351,0.000391,IDM,Mainline
