Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,381.843710,,19.964536,20.000000,-0.354642,-0.354642,-3.546417,IDM,Mainline
0.100000,383.838586,,19.932975,20.000000,-0.315610,-0.315610,0.390313,IDM,Mainline
0.200000,385.830478,,19.904871,20.000000,-0.281036,-0.281036,0.345746,IDM,Mainline
0.300000,387.819713,,19.879834,20.000000,-0.250372,-0.250372,0.306636,IDM,Mainline
0.400000,389.806581,,19.857519,20.000000,-0.223148,-0.223148,0.272241,IDM,Mainline
0.500000,391.791338,,19.837624,20.000000,-0.198955,-0.198955,0.241934,IDM,Mainline
0.600000,393.774213,,19.819880,20.000000,-0.177436,-0.177436,0.215182,IDM,Mainline
0.700000,395.755410,,19.804052,20.000000,-0.158283,-0.158283,0.191533,IDM,Mainline
0.800000,397.735109,,19.789929,20.000000,-0.141223,-0.141223,0.170597,IDM,Mainline
0.900000,399.713472,,19.777327,20.000000,-0.126020,-0.126020,0.152040,IDM,Mainline
1.000000,401.690642,,19.766081,20.000000,-0.112462,-0.112462,0.135574,IDM,Mainline
1.100000,403.666749,,19.756045,20.000000,-0.100367,-0.100367,0.120948,IDM,Mainline
1.200000,405.641905,,19.747087,20.000000,-0.089573,-0.089573,0.107946,IDM,Mainline
1.300000,407.616214,,19.739094,20.000000,-0.079935,-0.079935,0.096379,IDM,Mainline
1.400000,409.589767,,19.731961,20.000000,-0.071327,-0.071327,0.086080,IDM,Mainline
1.500000,411.562645,,19.725597,20.000000,-0.063636,-0.063636,0.076904,IDM,Mainline
1.600000,413.534921,,19.719921,20.000000,-0.056764,-0.056764,0.068725,IDM,Mainline
1.700000,415.506660,,19.714859,20.000000,-0.050621,-0.050621,0.061431,IDM,Mainline
1.800000,417.477920,,19.710346,20.000000,-0.045128,-0.045128,0.054923,IDM,Mainline
1.900000,419.448754,,19.706324,20.000000,-0.040217,-0.040217,0.049113,IDM,Mainline
2.000000,421.419207,,19.702742,20.000000,-0.035825,-0.035825,0.043926,IDM,Mainline
2.100000,423.389322,,19.699552,20.000000,-0.031895,-0.031895,0.039292,IDM,Mainline
2.200000,425.359135,,19.696714,20.000000,-0.028380,-0.028380,0.035152,IDM,Mainline
2.300000,427.328680,,19.694191,20.000000,-0.025235,-0.025235,0.031452,IDM,Mainline
2.400000,429.297987,,19.691949,20.000000,-0.022421,-0.022421,0.028144,IDM,Mainline
