Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-761.816769,,19.999679,20.000000,-0.003206,-0.003206,-0.032055,IDM,Mainline
0.100000,-759.816816,,19.999391,20.000000,-0.002885,-0.002885,0.003208,IDM,Mainline
0.200000,-757.816889,,19.999131,20.000000,-0.002596,-0.002596,0.002887,IDM,Mainline
0.300000,-755.816988,,19.998898,20.000000,-0.002336,-0.002336,0.002598,IDM,Mainline
0.400000,-753.817109,,19.998688,20.000000,-0.002102,-0.002102,0.002338,IDM,Mainline
0.500000,-751.817249,,19.998498,20.000000,-0.001892,-0.001892,0.002104,IDM,Mainline
0.600000,-749.817408,,19.998328,20.000000,-0.001703,-0.001703,0.001893,IDM,Mainline
0.700000,-747.817583,,19.998175,20.000000,-0.001532,-0.001532,0.001704,IDM,Mainline
0.800000,-745.817772,,19.998037,20.000000,-0.001379,-0.001379,0.001533,IDM,Mainline
0.900000,-743.817975,,19.997913,20.000000,-0.001241,-0.001241,0.001380,IDM,Mainline
1.000000,-741.818189,,19.997801,20.000000,-0.001117,-0.001117,0.001242,IDM,Mainline
1.100000,-739.818414,,19.997701,20.000000,-0.001005,-0.001005,0.001117,IDM,Mainline
1.200000,-737.818649,,19.997610,20.000000,-0.000904,-0.000904,0.001006,IDM,Mainline
1.300000,-735.818892,,19.997529,20.000000,-0.000814,-0.000814,0.000905,IDM,Mainline
1.400000,-733.819142,,19.997456,20.000000,-0.000733,-0.000733,0.000814,IDM,Mainline
1.500000,-731.819400,,19.997390,20.000000,-0.000659,-0.000659,0.000733,IDM,Mainline
1.600000,-729.819664,,19.997330,20.000000,-0.000593,-0.000593,0.000660,IDM,Mainline
1.700000,-727.819934,,19.997277,20.000000,-0.000534,-0.000534,0.000594,IDM,Mainline
1.800000,-725.820208,,19.997229,20.000000,-0.000480,-0.000480,0.000534,IDM,Mainline
1.900000,-723.820488,,19.997186,20.000000,-0.000432,-0.000432,0.000481,IDM,Mainline
2.000000,-721.820771,,19.997147,20.000000,-0.000389,-0.000389,0.000433,IDM,Mainline
2.100000,-719.821058,,19.997112,20.000000,-0.000350,-0.000350,0.000389,IDM,Mainline
2.200000,-717.821349,,19.997080,20.000000,-0.000315,-0.000315,0.000350,IDM,Mainline
2.300000,-715.821642,,19.997052,20.000000,-0.000284,-0.000284,0.000315,IDM,Mainline
2.400000,-713.821938,,19.997026,20.000000,-0.000255,-0.000255,0.000284,IDM,Mainline
2.500000,-711.822237,,19.997003,20.000000,-0.000230,-0.000230,0.000255,IDM,Mainline
2.600000,-709.822537,,19.996983,20.000000,-0.000207,-0.000207,0.000230,IDM,Mainline
2.700000,-707.822840,,19.996964,20.000000,-0.000186,-0.000186,0.000207,IDM,Mainline
2.800000,-705.823144,,19.996947,20.000000,-0.000167,-0.000167,0.000186,IDM,Mainline
2.900000,-703.823450,,19.996932,20.000000,-0.000151,-0.000151,0.000168,IDM,Mainline
3.000000,-701.823758,,19.996919,20.000000,-0.000136,-0.000136,0.000151,IDM,Mainline
3.100000,-699.824067,,19.996906,20.000000,-0.000122,-0.000122,0.000136,IDM,Mainline
3.200000,-697.824377,,19.996896,20.000000,-0.000110,-0.000110,0.000122,IDM,Mainline
3.300000,-695.824687,,19.996886,20.000000,-0.000099,-0.000099,0.000110,IDM,Mainline
3.400000,-693.824999,,19.996877,20.000000,-0.000089,-0.000089,0.000099,IDM,Mainline
3.500000,-691.825312,,19.996869,20.000000,-0.000080,-0.000080,0.000089,IDM,Mainline
3.600000,-689.825626,,19.996862,20.000000,-0.000072,-0.000072,0.000080,IDM,Mainline
