Time,Position,Reference Position,Velocity,Reference Velocity,Acceleration,Input Acceleration,Jerk,Controller,Lane ID
0.000000,-589.139341,,19.999570,20.000000,-0.004300,-0.004300,-0.043004,IDM,Mainline
0.100000,-587.139403,,19.999183,20.000000,-0.003870,-0.003870,0.004306,IDM,Mainline
0.200000,-585.139502,,19.998835,20.000000,-0.003482,-0.003482,0.003874,IDM,Mainline
0.300000,-583.139634,,19.998521,20.000000,-0.003134,-0.003134,0.003486,IDM,Mainline
0.400000,-581.139796,,19.998239,20.000000,-0.002820,-0.002820,0.003137,IDM,Mainline
0.500000,-579.139985,,19.997986,20.000000,-0.002538,-0.002538,0.002823,IDM,Mainline
0.600000,-577.140198,,19.997757,20.000000,-0.002284,-0.002284,0.002540,IDM,Mainline
0.700000,-575.140432,,19.997552,20.000000,-0.002055,-0.002055,0.002286,IDM,Mainline
0.800000,-573.140686,,19.997367,20.000000,-0.001849,-0.001849,0.002057,IDM,Mainline
0.900000,-571.140958,,19.997200,20.000000,-0.001664,-0.001664,0.001851,IDM,Mainline
1.000000,-569.141246,,19.997051,20.000000,-0.001498,-0.001498,0.001666,IDM,Mainline
1.100000,-567.141547,,19.996916,20.000000,-0.001348,-0.001348,0.001499,IDM,Mainline
1.200000,-565.141862,,19.996794,20.000000,-0.001213,-0.001213,0.001349,IDM,Mainline
1.300000,-563.142188,,19.996685,20.000000,-0.001092,-0.001092,0.001214,IDM,Mainline
1.400000,-561.142524,,19.996587,20.000000,-0.000982,-0.000982,0.001092,IDM,Mainline
1.500000,-559.142870,,19.996499,20.000000,-0.000884,-0.000884,0.000983,IDM,Mainline
1.600000,-557.143224,,19.996419,20.000000,-0.000796,-0.000796,0.000885,IDM,Mainline
1.700000,-555.143586,,19.996347,20.000000,-0.000716,-0.000716,0.000796,IDM,Mainline
1.800000,-553.143954,,19.996283,20.000000,-0.000644,-0.000644,0.000716,IDM,Mainline
1.900000,-551.144329,,19.996225,20.000000,-0.000580,-0.000580,0.000645,IDM,Mainline
2.000000,-549.144709,,19.996173,20.000000,-0.000522,-0.000522,0.000580,IDM,Mainline
2.100000,-547.145094,,19.996126,20.000000,-0.000470,-0.000470,0.000522,IDM,Mainline
2.200000,-545.145483,,19.996084,20.000000,-0.000423,-0.000423,0.000470,IDM,Mainline
2.300000,-543.145877,,19.996046,20.000000,-0.000380,-0.000380,0.000423,IDM,Mainline
2.400000,-541.146274,,19.996011,20.000000,-0.000342,-0.000342,0.000381,IDM,Mainline
2.500000,-539.146674,,19.995981,20.000000,-0.000308,-0.000308,0.000342,IDM,Mainline
2.600000,-537.147078,,19.995953,20.000000,-0.000277,-0.000277,0.000308,IDM,Mainline
2.700000,-535.147484,,19.995928,20.000000,-0.000249,-0.000249,0.000277,IDM,Mainline
2.800000,-533.147892,,19.995906,20.000000,-0.000224,-0.000224,0.000250,IDM,Mainline
2.900000,-531.148302,,19.995885,20.000000,-0.000202,-0.000202,0.000225,IDM,Mainline
3.000000,-529.148715,,19.995867,20.000000,-0.000182,-0.000182,0.000202,IDM,Mainline
3.100000,-527.149129,,19.995851,20.000000,-0.000164,-0.000164,0.000182,IDM,Mainline
3.200000,-525.149545,,19.995836,20.000000,-0.000147,-0.000147,0.000164,IDM,Mainline
3.300000,-523.149962,,19.995823,20.000000,-0.000132,-0.000132,0.000147,IDM,Mainline
3.400000,-521.150380,,19.995811,20.000000,-0.000119,-0.000119,0.000133,IDM,Mainline
3.500000,-519.150799,,19.995800,20.000000,-0.000107,-0.000107,0.000119,IDM,Mainline
3.600000,-517.151220,,19.995791,20.000000,-0.000097,-0.000097,0.000107,IDM,Mainline
3.700000,-515.151641,,19.995782,20.000000,-0.000087,-0.000087,0.000097,IDM,Mainline
3.800000,-513.152063,,19.995774,20.000000,-0.000078,-0.000078,0.000087,IDM,Mainline
3.900000,-511.152486,,19.995767,20.000000,-0.000070,-0.000070,0.000078,IDM,Mainline
4.000000,-509.152910,,19.995761,20.000000,-0.000063,-0.000063,0.000070,IDM,Mainline
4.100000,-507.153334,,19.995755,20.000000,-0.000057,-0.000057,0.000063,IDM,Mainline
4.200000,-505.153759,,19.995750,20.000000,-0.000051,-0.000051,0.000057,IDM,Mainline
4.300000,-503.154184,,19.995745,20.000000,-0.000046,-0.000046,0.000051,IDM,Mainline
4.400000,-501.154610,,19.995741,20.000000,-0.000042,-0.000042,0.000046,IDM,Mainline
4.500000,-499.155036,,19.995737,20.000000,-0.000037,-0.000037,0.000042,IDM,Mainline
4.600000,-497.155463,,19.995734,20.000000,-0.000034,-0.000034,0.000037,IDM,Mainline
4.700000,-495.155889,,19.995731,20.000000,-0.000030,-0.000030,0.000034,IDM,Mainline
4.800000,-493.156316,,19.995728,20.000000,-0.000027,-0.000027,0.000030,IDM,Mainline
4.900000,-491.156744,,19.995726,20.000000,-0.000024,-0.000024,0.000027,IDM,Mainline
5.000000,-489.157171,,19.995724,20.000000,-0.000022,-0.000022,0.000025,IDM,Mainline
5.100000,-487.157599,,19.995722,20.000000,-0.000020,-0.000020,0.000022,IDM,Mainline
5.200000,-485.158027,,19.995720,20.000000,-0.000018,-0.000018,0.000020,IDM,Mainline
5.300000,-483.158455,,19.995718,20.000000,-0.000016,-0.000016,0.000018,IDM,Mainline
5.400000,-481.158883,,19.995717,20.000000,-0.000014,-0.000014,0.000016,IDM,Mainline
5.500000,-479.159312,,19.995715,20.000000,-0.000013,-0.000013,0.000014,IDM,Mainline
5.600000,-477.159740,,19.995714,20.000000,-0.000012,-0.000012,0.000013,IDM,Mainline
5.700000,-475.160169,,19.995713,20.000000,-0.000011,-0.000011,0.000012,IDM,Mainline
5.800000,-473.160597,,19.995712,20.000000,-0.000009,-0.000009,0.000011,IDM,Mainline
5.900000,-471.161026,,19.995711,20.000000,-0.000009,-0.000009,0.000010,IDM,Mainline
6.000000,-469.161455,,19.995711,20.000000,-0.000008,-0.000008,0.000009,IDM,Mainline
6.100000,-467.161884,,19.995710,20.000000,-0.000007,-0.000007,0.000008,IDM,Mainline
6.200000,-465.162313,,19.995709,20.000000,-0.000006,-0.000006,0.000007,IDM,Mainline
6.300000,-463.162742,,19.995709,20.000000,-0.000006,-0.000006,0.000006,IDM,Mainline
6.400000,-461.163171,,19.995708,20.000000,-0.000005,-0.000005,0.000006,IDM,Mainline
6.500000,-459.163601,,19.995708,20.000000,-0.000005,-0.000005,0.000005,IDM,Mainline
6.600000,-457.164030,,19.995707,20.000000,-0.000004,-0.000004,0.000005,IDM,Mainline
6.700000,-455.164459,,19.995707,20.000000,-0.000004,-0.000004,0.000004,IDM,Mainline
6.800000,-453.164888,,19.995707,20.000000,-0.000003,-0.000003,0.000004,IDM,Mainline
6.900000,-451.165318,,19.995706,20.000000,-0.000003,-0.000003,0.000003,IDM,Mainline
7.000000,-449.165747,,19.995706,20.000000,-0.000003,-0.000003,0.000003,IDM,Mainline
7.100000,-447.166177,,19.995706,20.000000,-0.000002,-0.000002,0.000003,IDM,Mainline
7.200000,-445.166606,,19.995706,20.000000,-0.000002,-0.000002,0.000002,IDM,Mainline
7.300000,-443.167035,,19.995706,20.000000,-0.000002,-0.000002,0.000002,IDM,Mainline
7.400000,-441.167465,,19.995705,20.000000,-0.000002,-0.000002,0.000002,IDM,Mainline
7.500000,-439.167894,,19.995705,20.000000,-0.000002,-0.000002,0.000002,IDM,Mainline
7.600000,-437.168324,,19.995705,20.000000,-0.000001,-0.000001,0.000002,IDM,Mainline
7.700000,-435.168753,,19.995705,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
7.800000,-433.169183,,19.995705,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
7.900000,-431.169612,,19.995705,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
8.000000,-429.170042,,19.995705,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
8.100000,-427.170471,,19.995705,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
8.200000,-425.170901,,19.995704,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
8.300000,-423.171330,,19.995704,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
8.400000,-421.171760,,19.995704,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
8.500000,-419.172190,,19.995704,20.000000,-0.000001,-0.000001,0.000001,IDM,Mainline
