Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-522.510540,,24.789191,25.000000,-2.108089,-2.108089,-21.080889,0.066600,IDM,Mainline
0.100000,-520.041500,,24.591609,25.000000,-1.975817,-1.975817,1.322716,0.133200,IDM,Mainline
0.200000,-517.591612,,24.406150,25.000000,-1.854589,-1.854589,1.212278,0.199800,IDM,Mainline
0.300000,-515.159713,,24.231836,25.000000,-1.743146,-1.743146,1.114434,0.266400,IDM,Mainline
0.400000,-512.744732,,24.067795,25.000000,-1.640411,-1.640411,1.027348,0.333000,IDM,Mainline
0.500000,-510.345679,,23.913249,25.000000,-1.545461,-1.545461,0.949505,0.399600,IDM,Mainline
0.600000,-507.961642,,23.767499,25.000000,-1.457496,-1.457496,0.879649,0.466200,IDM,Mainline
0.700000,-505.591771,,23.629917,25.000000,-1.375823,-1.375823,0.816730,0.532800,IDM,Mainline
0.800000,-503.235279,,23.499933,25.000000,-1.299836,-1.299836,0.759864,0.599400,IDM,Mainline
0.900000,-500.891430,,23.377033,25.000000,-1.229006,-1.229006,0.708303,0.666000,IDM,Mainline
1.000000,-498.559542,,23.260746,25.000000,-1.162865,-1.162865,0.661414,0.732600,IDM,Mainline
1.100000,-496.238972,,23.150646,25.000000,-1.100999,-1.100999,0.618652,0.799200,IDM,Mainline
1.200000,-493.929123,,23.046342,25.000000,-1.043044,-1.043044,0.579551,0.865800,IDM,Mainline
1.300000,-491.629432,,22.947474,25.000000,-0.988673,-0.988673,0.543710,0.932400,IDM,Mainline
1.400000,-489.339372,,22.853715,25.000000,-0.937595,-0.937595,0.510779,0.999000,IDM,Mainline
1.500000,-487.058449,,22.764760,25.000000,-0.889550,-0.889550,0.480455,1.065600,IDM,Mainline
1.600000,-484.786194,,22.680330,25.000000,-0.844303,-0.844303,0.452473,1.132200,IDM,Mainline
1.700000,-482.522169,,22.600165,25.000000,-0.801643,-0.801643,0.426602,1.198800,IDM,Mainline
1.800000,-480.265960,,22.524027,25.000000,-0.761379,-0.761379,0.402638,1.265400,IDM,Mainline
1.900000,-478.017174,,22.451694,25.000000,-0.723339,-0.723339,0.380400,1.332000,IDM,Mainline
2.000000,-475.775441,,22.382957,25.000000,-0.687366,-0.687366,0.359730,1.398600,IDM,Mainline
2.100000,-473.540412,,22.317625,25.000000,-0.653317,-0.653317,0.340486,1.465200,IDM,Mainline
2.200000,-471.311755,,22.255519,25.000000,-0.621063,-0.621063,0.322544,1.531800,IDM,Mainline
2.300000,-469.089155,,22.196471,25.000000,-0.590484,-0.590484,0.305789,1.598400,IDM,Mainline
2.400000,-466.872316,,22.140323,25.000000,-0.561472,-0.561472,0.290123,1.665000,IDM,Mainline
2.500000,-464.660953,,22.086931,25.000000,-0.533926,-0.533926,0.275456,1.731600,IDM,Mainline
2.600000,-462.454799,,22.036155,25.000000,-0.507755,-0.507755,0.261706,1.798200,IDM,Mainline
2.700000,-460.253597,,21.987868,25.000000,-0.482875,-0.482875,0.248801,1.864800,IDM,Mainline
2.800000,-458.057107,,21.941947,25.000000,-0.459208,-0.459208,0.236675,1.931400,IDM,Mainline
2.900000,-455.865095,,21.898279,25.000000,-0.436681,-0.436681,0.225269,1.998000,IDM,Mainline
