Time,Position,Reference_Position,Velocity,Reference_Velocity,Acceleration,Input_Acceleration,Jerk,Fuel_Consumption,Controller,Lane_ID
0.000000,-347.501482,,24.970355,25.000000,-0.296450,-0.296450,-2.964500,0.066600,IDM,Mainline
0.100000,-345.005922,,24.940846,25.000000,-0.295086,-0.295086,0.013643,0.133200,IDM,Mainline
0.200000,-342.513305,,24.911501,25.000000,-0.293454,-0.293454,0.016318,0.199800,IDM,Mainline
0.300000,-340.023613,,24.882344,25.000000,-0.291570,-0.291570,0.018842,0.266400,IDM,Mainline
0.400000,-337.536825,,24.853399,25.000000,-0.289449,-0.289449,0.021203,0.333000,IDM,Mainline
0.500000,-335.052921,,24.824688,25.000000,-0.287110,-0.287110,0.023396,0.399600,IDM,Mainline
0.600000,-332.571875,,24.796231,25.000000,-0.284568,-0.284568,0.025416,0.466200,IDM,Mainline
0.700000,-330.093661,,24.768047,25.000000,-0.281842,-0.281842,0.027266,0.532800,IDM,Mainline
0.800000,-327.618251,,24.740152,25.000000,-0.278947,-0.278947,0.028949,0.599400,IDM,Mainline
0.900000,-325.145615,,24.712562,25.000000,-0.275900,-0.275900,0.030469,0.666000,IDM,Mainline
1.000000,-322.675723,,24.685291,25.000000,-0.272716,-0.272716,0.031833,0.732600,IDM,Mainline
1.100000,-320.208541,,24.658350,25.000000,-0.269412,-0.269412,0.033047,0.799200,IDM,Mainline
1.200000,-317.744036,,24.631750,25.000000,-0.266000,-0.266000,0.034120,0.865800,IDM,Mainline
1.300000,-315.282173,,24.605500,25.000000,-0.262494,-0.262494,0.035058,0.932400,IDM,Mainline
1.400000,-312.822918,,24.579610,25.000000,-0.258907,-0.258907,0.035870,0.999000,IDM,Mainline
1.500000,-310.366233,,24.554085,25.000000,-0.255251,-0.255251,0.036564,1.065600,IDM,Mainline
1.600000,-307.912082,,24.528931,25.000000,-0.251536,-0.251536,0.037147,1.132200,IDM,Mainline
1.700000,-305.460428,,24.504154,25.000000,-0.247773,-0.247773,0.037628,1.198800,IDM,Mainline
1.800000,-303.011233,,24.479756,25.000000,-0.243972,-0.243972,0.038012,1.265400,IDM,Mainline
1.900000,-300.564458,,24.455742,25.000000,-0.240141,-0.240141,0.038308,1.332000,IDM,Mainline
2.000000,-298.120065,,24.432113,25.000000,-0.236289,-0.236289,0.038522,1.398600,IDM,Mainline
2.100000,-295.678016,,24.408871,25.000000,-0.232423,-0.232423,0.038661,1.465200,IDM,Mainline
2.200000,-293.238271,,24.386016,25.000000,-0.228550,-0.228550,0.038730,1.531800,IDM,Mainline
